SampleLogFunc,Average,LogStandardDeviation,Cutoff
-14934.826,-.43894636E-02,.19794576E-02,.69303614
-14933.995,-.12047711E-01,-.85409154E-02,.69300381
-14934.563,-.60095880E-02,-.44393384E-02,.69306765
-14939.634,-.70260868E-01,-.28252280E-01,.69314517
-14935.687,.23165638E-03,.76857187E-02,.69304515
-14935.607,-.75351368E-02,-.66582874E-02,.69324292
-14935.378,-.23992531E-02,.48906759E-02,.69306293
-14935.207,-.45756495E-01,-.21579520E-01,.69302828
-14936.042,-.19959353E-01,-.77913526E-02,.69332445
-14935.302,-.22031519E-01,-.15892359E-01,.69321273
-14936.446,-.37628206E-01,-.30678952E-01,.69315655
-14935.008,-.41678812E-01,-.17268053E-01,.69301120
-14936.213,-.54800294E-02,.42030639E-02,.69319444
-14937.433,-.13099459E-01,-.19291076E-01,.69334714
-14937.650,-.56001529E-01,-.35439916E-01,.69322884
-14935.761,-.43573686E-02,-.88979646E-02,.69320577
-14936.212,-.32335763E-02,-.12038239E-01,.69317924
-14936.356,-.32583018E-01,-.16537255E-01,.69336309
-14934.675,-.19660902E-01,-.74453984E-02,.69309782
-14935.070,-.24288770E-01,-.19915519E-01,.69312306
-14937.104,-.74680627E-02,.27357286E-02,.69336528
-14934.742,-.40821331E-01,-.20442855E-01,.69302288
-14934.298,-.23415850E-01,-.16144011E-01,.69305083
-14937.131,-.28512215E-01,.63976805E-03,.69301525
-14935.649,-.30177104E-01,-.24622917E-01,.69315284
-14937.238,-.26088991E-01,-.29594522E-01,.69314003
-14936.253,.88186668E-02,-.10426078E-02,.69317721
-14936.093,-.53318603E-01,-.28258896E-01,.69307471
-14935.134,-.37124026E-01,-.14495027E-01,.69306830
-14936.613,-.46505002E-01,-.32841151E-01,.69315864
-14935.931,-.12648646E-01,-.12515985E-01,.69328539
-14935.743,-.38023577E-01,-.23164156E-01,.69321316
-14934.512,-.36017863E-01,-.17150730E-01,.69302363
-14933.954,-.13781097E-01,-.90060429E-02,.69300326
-14934.657,-.85437588E-02,-.10462191E-01,.69306189
-14938.856,-.30849556E-01,-.82736589E-03,.69330819
-14935.444,-.46727888E-01,-.21817212E-01,.69305170
-14938.215,.20559860E-01,.10872356E-01,.69333068
-14936.115,-.37782407E-01,-.10562712E-01,.69310270
-14934.420,-.15940299E-01,-.57502027E-02,.69305532
-14936.509,-.18533977E-01,-.42718466E-02,.69334613
-14934.324,-.97270505E-02,-.27660977E-02,.69302197
-14936.251,-.29153172E-01,-.72677405E-02,.69321903
-14934.515,-.35543836E-01,-.21953997E-01,.69302988
-14934.027,-.16039267E-01,-.87873407E-02,.69301840
-14938.069,-.48625203E-01,-.31210967E-01,.69343776
-14937.389,-.31641406E-01,-.26156562E-01,.69340853
-14933.924,-.16560415E-01,-.98287423E-02,.69300399
-14935.781,-.29233683E-01,-.14393086E-01,.69328265
-14936.904,-.15473190E-02,-.31724005E-02,.69341139
-14935.284,-.22287094E-01,-.11363840E-01,.69322299
-14937.500,-.20215123E-02,-.19143845E-01,.69302708
-14936.284,.33704182E-02,-.29922155E-02,.69325214
-14935.198,-.31473379E-01,-.13133686E-01,.69314731
-14934.279,-.20043522E-01,-.67261170E-02,.69301779
-14936.125,-.19588113E-01,-.54581673E-02,.69329908
-14934.652,-.10975707E-01,-.83170010E-04,.69301484
-14936.285,-.40579487E-01,-.32129919E-01,.69310176
-14935.604,-.73914451E-03,-.40865706E-02,.69318997
-14935.926,-.54441507E-01,-.27708287E-01,.69302257
-14935.944,-.21495987E-01,-.20586894E-01,.69321705
-14937.086,-.42846735E-01,-.30014413E-01,.69331193
-14934.581,-.28552559E-01,-.18726971E-01,.69308143
-14934.093,-.17758170E-01,-.66801230E-02,.69300461
-14936.259,-.37736033E-01,-.77361631E-02,.69301022
-14937.377,.21305484E-01,.19334336E-01,.69300054
-14935.187,-.25787026E-01,-.91075852E-02,.69314876
-14934.130,-.97726012E-02,-.70354568E-02,.69301746
-14936.476,-.10895424E-02,.31980270E-02,.69328506
-14936.698,-.28018501E-01,-.69947413E-02,.69330703
-14941.762,.14909586E-01,.12037571E-02,.69395436
-14936.630,-.79650059E-02,-.16788119E-01,.69319195
-14934.484,-.81159108E-02,-.47384242E-02,.69306481
-14944.351,-.13221744E-01,.20789396E-01,.69318002
-14934.804,.58647853E-02,.11031057E-02,.69300473
-14935.836,-.31765798E-01,-.20775118E-01,.69326788
-14936.537,-.25849243E-03,-.13244146E-01,.69311023
-14938.428,.24096549E-01,.23291549E-01,.69301009
-14935.745,-.41119420E-01,-.17404474E-01,.69314879
-14934.907,-.23841726E-01,-.20439017E-01,.69307985
-14935.226,-.34711681E-01,-.13644781E-01,.69311060
-14935.646,-.45319947E-01,-.18148672E-01,.69305311
-14937.539,-.16786337E-02,.10200452E-01,.69322226
-14936.143,-.26351526E-01,-.11585808E-02,.69301765
-14934.055,-.23365179E-01,-.15097866E-01,.69301911
-14937.288,.38688612E-02,.11636032E-01,.69318744
-14934.500,-.27235426E-02,-.32947971E-02,.69303518
-14934.311,-.20242197E-01,-.10055768E-01,.69306333
-14937.684,.64170819E-02,-.72314661E-02,.69332265
-14934.837,-.11708794E-01,-.10094896E-01,.69312911
-14935.193,-.14383710E-01,-.98520155E-02,.69320499
-14938.257,.65138469E-02,-.13352373E-01,.69315148
-14934.412,-.16523617E-01,-.98359228E-02,.69308350
-14936.489,-.45633865E-01,-.35537772E-01,.69304089
-14936.220,.15917601E-01,.57055305E-02,.69309961
-14935.272,-.35316762E-03,-.96976091E-02,.69303244
-14934.594,-.10420853E-01,-.43882248E-02,.69308356
-14935.500,-.32130440E-02,-.91639699E-02,.69313936
-14934.771,-.32767652E-01,-.20161302E-01,.69309586
-14936.597,-.30996545E-01,-.29737727E-01,.69313019
-14935.813,-.41382600E-02,-.14067921E-01,.69306781
-14936.207,-.18433635E-01,-.44101665E-03,.69317903
-14937.843,-.44049200E-01,-.97783119E-02,.69315328
-14935.869,-.29440776E-01,-.54906504E-02,.69308473
-14936.621,-.31918435E-01,-.23696168E-01,.69334942
-14934.694,-.38769574E-02,-.37711314E-02,.69307486
-14936.748,-.65868021E-02,-.40708885E-02,.69342206
-14936.370,-.47610192E-01,-.29640727E-01,.69318442
-14934.544,-.38360119E-02,-.40260627E-02,.69305027
-14936.164,-.14072910E-01,-.10270977E-02,.69325502
-14935.506,.26317345E-02,-.37795260E-02,.69313056
-14936.653,-.18679848E-02,.68476368E-02,.69321128
-14936.634,.13681215E-01,-.33600710E-02,.69307192
-14936.376,-.38948880E-01,-.14463796E-01,.69323703
-14934.821,-.32417259E-01,-.24414914E-01,.69303777
-14935.256,-.13886187E-01,-.14295808E-01,.69315866
-14936.928,-.20160344E-01,-.21663701E-01,.69332132
-14935.484,.12054356E-02,.51513192E-02,.69308842
-14935.675,.28859405E-03,-.63963637E-03,.69319739
-14935.696,-.21241561E-01,-.23198764E-02,.69311313
-14935.272,-.39879369E-01,-.30057986E-01,.69299856
-14934.485,-.18731939E-01,-.15704072E-01,.69305968
-14935.443,-.27353172E-01,-.13583927E-01,.69323546
-14936.400,-.25445280E-01,-.27715818E-01,.69308433
-14934.717,-.16693679E-01,-.15245941E-01,.69308580
-14937.802,-.37604086E-01,-.27887875E-01,.69347171
-14935.543,.65806210E-03,.52928691E-02,.69309320
-14937.537,-.37801270E-01,-.26422641E-01,.69346359
-14934.677,-.17014257E-01,-.18565818E-01,.69300253
-14935.961,-.13907415E-02,-.13000804E-01,.69305949
-14934.505,-.22213256E-01,-.80116792E-02,.69305699
-14936.246,-.27821169E-01,-.11691688E-01,.69334373
-14935.521,-.16906106E-01,-.22337187E-01,.69299746
-14935.928,-.31836183E-01,-.25709789E-01,.69318236
-14936.487,-.35680581E-01,-.11930198E-01,.69326062
-14935.724,-.19362069E-03,-.11875769E-01,.69303117
-14940.337,-.22028241E-01,-.25690802E-01,.69374958
-14936.650,-.26275155E-01,-.29752887E-01,.69303932
-14935.037,-.29350284E-01,-.75649571E-02,.69302373
-14935.111,-.26607375E-01,-.22798660E-01,.69308022
-14934.501,-.22228234E-01,-.82911836E-02,.69306084
-14934.019,-.17574098E-01,-.12294479E-01,.69301534
-14934.990,-.33705198E-01,-.10041319E-01,.69299962
-14934.170,-.28621985E-01,-.17872144E-01,.69302056
-14934.990,-.18392311E-01,-.39827370E-02,.69309209
-14934.465,-.18686495E-01,-.12124842E-01,.69309251
-14935.569,-.12350748E-01,-.84144556E-02,.69326077
-14935.039,-.37850710E-01,-.17292228E-01,.69308683
-14940.100,-.23263382E-01,.64632337E-02,.69330971
-14934.881,-.20862891E-01,-.16308031E-01,.69313152
-14934.466,-.38234630E-01,-.20925047E-01,.69300873
-14936.378,-.12816952E-01,-.18969348E-01,.69318230
-14935.282,-.37400918E-01,-.14534821E-01,.69308849
-14937.487,-.44013421E-01,-.34457744E-01,.69323998
-14934.753,-.32781323E-01,-.16218216E-01,.69309330
-14934.594,-.29442020E-01,-.22647192E-01,.69302335
-14936.498,-.31834466E-01,-.45011480E-02,.69308086
-14935.239,-.21018048E-01,-.64556673E-02,.69315983
-14936.767,.41078031E-03,.73902711E-02,.69322967
-14934.878,-.60896558E-03,.26228020E-02,.69303936
-14935.796,-.30336775E-01,-.16387001E-01,.69328642
-14934.809,.20365645E-02,-.56061720E-02,.69300266
-14935.389,-.22947973E-02,-.86860763E-02,.69311510
-14934.440,-.25828001E-01,-.10670789E-01,.69305225
-14934.518,-.30224593E-01,-.13515565E-01,.69305580
-14934.485,-.14888619E-01,-.64618763E-02,.69307887
-14935.508,-.27816164E-01,-.14451081E-01,.69324796
-14934.550,-.25615378E-01,-.20690128E-01,.69303189
-14934.654,-.33139352E-02,-.69130608E-02,.69304269
-14935.876,-.29130930E-01,-.69771588E-02,.69314773
-14934.614,-.33003580E-01,-.17424934E-01,.69307437
-14934.506,-.14224577E-01,-.13683164E-01,.69305257
-14935.552,.71204930E-02,-.52006838E-02,.69302297
-14934.681,-.58321881E-02,-.70018870E-03,.69305707
-14936.779,-.17016146E-01,-.12402592E-01,.69346188
-14935.018,-.35418407E-02,-.28865454E-02,.69312371
-14935.081,-.20215119E-01,-.11300349E-01,.69319476
-14934.262,-.27863576E-01,-.17750574E-01,.69303713
-14936.228,-.23097884E-01,-.24013086E-01,.69317173
-14934.173,-.12461634E-01,-.12023764E-01,.69300581
-14934.711,-.30527147E-01,-.23096391E-01,.69303912
-14936.624,-.39265060E-01,-.29942993E-01,.69322436
-14935.616,.12798936E-01,.49910950E-02,.69304844
-14935.461,-.26700142E-01,-.12017797E-01,.69322946
-14936.568,.71333088E-02,-.15783636E-02,.69325119
-14943.696,.48826029E-01,.99218565E-02,.69331267
-14935.876,-.32844030E-01,-.25319448E-01,.69319250
-14938.132,-.23432818E-01,-.46205955E-02,.69355233
-14935.388,-.12662851E-02,.46080274E-02,.69307812
-14934.424,-.72764949E-02,-.67586444E-02,.69304948
-14935.708,-.49286202E-01,-.20233281E-01,.69300789
-14934.801,-.23108797E-01,-.20040007E-01,.69306456
-14937.579,-.92365474E-02,-.66624726E-04,.69350201
-14934.411,-.52880677E-02,-.77611179E-05,.69300372
-14935.352,-.92479167E-02,-.44095631E-02,.69320595
-14935.702,-.49786180E-01,-.24054424E-01,.69305653
-14939.175,-.55499578E-01,-.21279125E-01,.69343300
-14934.859,-.44286074E-02,.56964234E-03,.69306787
-14935.192,-.23562864E-01,-.23056766E-01,.69304522
-14934.827,-.28707543E-01,-.12902410E-01,.69311593
-14936.069,-.92531977E-02,.59189107E-02,.69305740
-14939.567,-.47154271E-01,-.60675758E-02,.69308436
-14935.065,-.31025917E-01,-.10122183E-01,.69306956
-14937.124,.16136489E-01,.46507036E-02,.69323486
-14937.296,-.91821852E-02,-.22644620E-01,.69304494
-14934.785,-.17206694E-01,-.13609370E-01,.69312620
-14936.914,-.90828561E-02,.29255145E-02,.69331228
-14935.577,.94614766E-02,.12295302E-02,.69308072
-14934.142,-.99700957E-02,-.49183017E-02,.69301448
-14936.742,.59315643E-02,.50881379E-02,.69328558
-14934.456,-.31563207E-01,-.12335908E-01,.69300921
-14935.809,-.27526123E-01,-.44087788E-02,.69307801
-14934.546,-.32655915E-01,-.18510751E-01,.69306639
-14935.821,-.19092462E-01,-.16574614E-01,.69326559
-14934.813,-.19695195E-01,-.35131150E-02,.69303314
-14935.312,-.29833510E-01,-.21879977E-01,.69315998
-14937.171,-.50150920E-02,.43128089E-02,.69334968
-14935.766,-.36028830E-01,-.25133503E-01,.69319190
-14934.822,-.14430936E-01,-.67853387E-02,.69313753
-14934.956,-.21163516E-01,-.19243309E-01,.69308774
-14934.497,-.37594260E-01,-.19194997E-01,.69301650
-14936.699,.11580417E-01,.57735584E-02,.69323086
-14935.758,.99125448E-02,.17095530E-02,.69310531
-14935.926,.13392162E-02,.96333610E-02,.69302355
-14935.917,-.23208727E-02,-.30826573E-03,.69324748
-14935.831,-.28632645E-01,-.12977103E-01,.69328331
-14935.033,-.27941643E-01,-.82846313E-02,.69307122
-14935.407,-.29795815E-01,-.10383107E-01,.69315393
-14936.072,.18671554E-01,.10956228E-01,.69301330
-14935.458,.17057456E-02,-.96518364E-02,.69301468
-14934.563,-.30317705E-01,-.20662042E-01,.69305769
-14934.852,-.94671316E-02,-.10004515E-01,.69311104
-14934.744,-.32315518E-01,-.16322012E-01,.69309692
-14935.918,-.24581967E-01,-.27322078E-01,.69300553
-14934.326,-.19609966E-01,-.16354888E-01,.69303021
-14937.132,-.60648435E-01,-.34701934E-01,.69308921
-14936.298,.13646604E-02,.31862159E-02,.69325629
-14935.947,-.14429713E-01,.15367738E-03,.69317934
-14935.387,-.27595115E-02,.60710649E-02,.69302557
-14935.268,-.97760451E-02,-.14291566E-01,.69309638
-14936.354,.35899553E-02,.12254712E-01,.69300866
-14934.728,-.39715939E-01,-.21798750E-01,.69303764
-14935.197,-.43175303E-02,-.10748602E-01,.69307516
-14933.893,-.18740869E-01,-.97939469E-02,.69299762
-14935.869,-.16390219E-01,-.10725960E-01,.69331977
-14935.506,.58435918E-02,-.64603810E-02,.69301370
-14935.419,-.11960787E-01,-.16285658E-01,.69310330
-14934.620,-.47081250E-02,-.26218323E-02,.69306452
-14936.288,.10853538E-01,-.18231411E-03,.69315514
-14937.141,.16560729E-01,.17127770E-01,.69303335
-14935.003,-.24184604E-01,-.22538977E-01,.69304051
-14935.892,-.74776179E-02,-.13135349E-01,.69318556
-14934.296,-.20744060E-01,-.90739509E-02,.69304968
-14936.690,-.58393236E-01,-.35738936E-01,.69303387
-14936.154,-.13795572E-01,-.47553347E-02,.69333363
-14934.567,-.22318529E-02,-.31214985E-02,.69304220
-14935.243,.83239306E-02,.69644398E-02,.69300869
-14936.866,.21235767E-01,.12930995E-01,.69308722
-14937.448,.10250136E-01,.14066007E-01,.69316763
-14937.937,.14063060E-01,.98910796E-03,.69336609
-14935.078,-.36266313E-01,-.15994570E-01,.69310048
-14936.511,-.17095842E-01,-.25096390E-01,.69302793
-14934.611,-.12717254E-01,-.42784890E-03,.69300031
-14934.417,-.19209338E-01,-.58440464E-02,.69303154
-14934.305,-.31682561E-01,-.15354660E-01,.69302359
-14939.291,-.86303969E-03,.93052105E-02,.69355378
-14935.609,-.90421299E-02,-.64110051E-02,.69325357
-14934.045,-.21997591E-01,-.16466130E-01,.69299963
-14935.016,-.34496661E-01,-.15020722E-01,.69310298
-14936.514,-.34627698E-01,-.32462846E-01,.69305007
-14934.966,-.21158963E-01,-.21073590E-01,.69303729
-14934.086,-.15962877E-01,-.10025089E-01,.69302952
-14935.124,.46074286E-02,-.12896618E-02,.69306350
-14933.957,-.19526861E-01,-.12868312E-01,.69300830
-14937.215,-.47928515E-02,-.36184350E-02,.69348661
-14936.928,-.16857275E-01,-.24747265E-01,.69310772
-14935.332,-.33993683E-01,-.19384106E-01,.69318721
-14936.662,-.14908558E-01,-.68687167E-02,.69343690
-14934.616,-.24308605E-01,-.18145093E-01,.69308177
-14934.694,-.22062683E-01,-.16053375E-01,.69311141
-14935.929,-.30524296E-01,-.13846647E-01,.69328977
-14935.790,-.31551294E-01,-.12613617E-01,.69323562
-14935.130,-.40409156E-01,-.22398949E-01,.69309738
-14935.264,-.93451174E-02,-.15881424E-01,.69303789
-14936.171,-.22973847E-02,.72020941E-02,.69311710
-14936.659,-.50281663E-01,-.16477311E-01,.69302351
-14937.245,.49074718E-02,.54469461E-02,.69336363
-14934.491,-.86519573E-02,-.62746832E-02,.69307083
-14934.771,-.17297842E-01,-.71366505E-02,.69312380
-14934.815,-.10130455E-02,-.78542376E-02,.69301673
-14936.052,-.36973005E-01,-.21835375E-01,.69327972
-14935.276,-.27798643E-01,-.23225518E-01,.69310776
-14938.093,-.34396909E-01,-.98800315E-02,.69349457
-14936.594,-.14774513E-01,-.11330869E-01,.69342669
-14935.022,-.10971688E-03,.48374805E-02,.69301812
-14937.886,-.33226838E-01,-.27593312E-01,.69346039
-14936.548,-.24103378E-01,-.23368352E-01,.69326511
-14934.468,-.11936103E-01,-.11054705E-01,.69306123
-14936.144,-.23580696E-01,-.79412981E-02,.69330994
-14935.229,-.96834881E-02,-.15553081E-01,.69305039
-14935.285,.34352633E-03,.32641584E-02,.69309367
-14935.488,-.12385310E-01,-.16830593E-01,.69310545
-14935.377,-.52207943E-03,-.40659230E-02,.69315107
-14937.526,-.29379190E-01,-.29385988E-01,.69327002
-14934.977,-.39202822E-01,-.25733940E-01,.69304955
-14935.262,-.15584976E-01,-.20616690E-01,.69299812
-14935.976,-.10221553E-01,-.77376615E-02,.69331721
-14934.280,-.13187780E-01,-.48950673E-02,.69303310
-14936.442,-.48387865E-01,-.26108698E-01,.69321569
-14934.328,-.11841085E-01,-.10087716E-01,.69304777
-14936.028,-.15652375E-01,-.16594300E-01,.69325602
-14935.357,-.40251223E-02,.39217467E-02,.69307601
-14935.416,-.95040071E-02,-.91026009E-02,.69321250
-14938.106,-.13398339E-01,-.21662908E-01,.69335925
-14935.750,.12799547E-01,-.16810411E-02,.69299992
-14934.128,-.10157632E-01,-.55536916E-02,.69301612
-14935.851,-.53534950E-02,-.98086149E-02,.69321924
-14934.186,-.25628511E-01,-.15939332E-01,.69303681
-14937.011,-.41002938E-01,-.36950683E-01,.69300755
-14934.557,-.24696142E-01,-.10762814E-01,.69308340
-14934.087,-.25973341E-01,-.17651807E-01,.69300754
-14934.745,-.76165407E-02,-.11070661E-01,.69305211
-14934.625,-.71964474E-02,-.92764572E-02,.69305720
-14935.211,-.22337721E-02,-.92636501E-02,.69307276
-14934.517,.12841389E-02,-.60433857E-03,.69300421
-14934.696,-.85563581E-03,.17077128E-02,.69302438
-14935.708,-.40267830E-01,-.16133894E-01,.69313512
-14935.239,.12091503E-02,-.52364709E-02,.69309150
-14934.778,-.36164567E-01,-.14145577E-01,.69302003
-14934.788,-.22439440E-01,-.15015553E-01,.69313823
-14934.622,-.32998080E-01,-.12950668E-01,.69302567
-14937.580,-.28640027E-01,-.69057252E-02,.69343742
-14937.697,-.54704754E-01,-.25100847E-01,.69329171
-14936.579,.14513689E-01,.13253221E-02,.69314686
-14935.018,-.28386147E-01,-.21311787E-01,.69311498
-14935.841,.11927404E-01,-.12748563E-02,.69304358
-14934.694,-.37077720E-01,-.15423659E-01,.69301398
-14935.715,-.47691948E-01,-.32068785E-01,.69302655
-14934.416,-.37718325E-01,-.18905421E-01,.69299982
-14936.266,-.39771399E-02,-.80232601E-02,.69329565
-14935.234,.82711060E-02,.35061155E-03,.69303878
-14934.483,-.10090656E-01,-.12619573E-01,.69301539
-14934.991,-.17537857E-01,-.12831975E-01,.69316971
-14934.098,-.17046789E-01,-.13367454E-01,.69301605
-14935.317,-.41517383E-01,-.27346829E-01,.69307414
-14934.654,-.13624098E-01,-.63640748E-02,.69310797
-14935.637,-.28638757E-03,-.72746066E-02,.69314655
-14939.938,-.16822306E-01,-.25000840E-01,.69358256
-14936.604,-.25954073E-01,.64623182E-05,.69304528
-14936.107,.11450706E-01,-.51024141E-02,.69299903
-14937.057,-.27423088E-01,-.12983169E-02,.69314509
-14935.491,-.67889602E-03,-.55480274E-02,.69315699
-14934.903,-.36434912E-01,-.17156186E-01,.69308318
-14935.284,-.37559838E-01,-.12644064E-01,.69303766
-14935.886,.12326211E-01,.25804896E-02,.69309230
-14934.756,-.20022329E-01,-.18708088E-01,.69305474
-14935.075,-.75109517E-04,.66290151E-03,.69309510
-14934.627,-.30222384E-01,-.16299643E-01,.69309372
-14935.394,-.43433024E-01,-.17531197E-01,.69304250
-14937.485,-.13549156E-01,-.11311169E-01,.69356237
-14934.659,-.16158870E-01,-.17217324E-01,.69302458
-14934.488,-.30111980E-01,-.13787664E-01,.69305514
-14935.163,-.17895983E-01,-.17066691E-01,.69313429
-14935.684,-.19860264E-01,-.14493485E-01,.69327969
-14934.923,.23465195E-02,-.35888181E-02,.69304403
-14939.985,-.59416572E-01,-.13585752E-01,.69302946
-14939.259,-.52394898E-02,.39977167E-03,.69377911
-14935.709,-.47323898E-01,-.26011941E-01,.69310717
-14937.885,-.38827002E-02,-.19666786E-01,.69312664
-14939.944,-.68689416E-01,-.25403478E-01,.69316982
