SampleLogFunc,Average,LogStandardDeviation,Cutoff
-14935.905,-.46358100E-01,-.24392498E-01,.69315414
-14936.301,-.37892286E-01,-.27607133E-01,.69323037
-14936.336,-.27479330E-01,-.29612351E-01,.69302325
-14935.762,-.15965440E-01,-.10761840E-01,.69330076
-14937.708,-.19899664E-01,-.22336183E-02,.69346375
-14939.496,-.38109265E-01,-.29127660E-01,.69372103
-14934.660,-.26187297E-01,-.16196995E-01,.69311318
-14935.570,-.34791936E-01,-.20298313E-01,.69321925
-14935.707,-.25341585E-01,-.22920453E-01,.69315953
-14937.186,-.38514283E-01,-.34626925E-01,.69311829
-14934.806,-.32545215E-01,-.23284068E-01,.69306009
-14934.830,-.83324888E-02,-.34044996E-02,.69311250
-14936.424,.74997755E-02,.16577049E-02,.69324394
-14934.789,-.10466024E-01,-.67349896E-02,.69312736
-14935.116,-.28116517E-01,-.20224293E-01,.69314924
-14936.786,-.37663223E-01,-.81959473E-02,.69312159
-14935.080,-.18756899E-01,-.19399226E-01,.69307074
-14935.013,-.41159708E-01,-.23291525E-01,.69306837
-14934.777,-.34768785E-01,-.19257914E-01,.69309011
-14936.120,-.73382502E-02,.42571323E-02,.69315859
-14936.459,.72950862E-02,-.67627801E-02,.69311896
-14935.693,.11477715E-01,.87636254E-02,.69303673
-14934.888,.14038200E-02,-.53543250E-02,.69303042
-14934.273,-.20569020E-01,-.65179877E-02,.69300777
-14936.317,-.41212444E-01,-.29966601E-01,.69318121
-14934.224,-.10286510E-01,-.75608754E-02,.69303448
-14936.242,-.29244775E-01,-.23297753E-01,.69327827
-14935.516,-.10037889E-01,.17663908E-02,.69311201
-14935.955,-.23185649E-01,-.77701166E-02,.69327998
-14935.079,-.20550089E-01,-.11273241E-01,.69319393
-14935.934,.32240660E-02,.42427205E-02,.69317791
-14936.519,.15748370E-02,.90709744E-02,.69314170
-14940.346,.35476057E-01,.29294901E-01,.69306823
-14936.367,-.29393678E-01,-.23558593E-01,.69329335
-14936.000,-.16083106E-01,.10353455E-02,.69313046
-14935.526,-.33064865E-01,-.21538412E-01,.69320711
-14934.247,-.33696704E-01,-.16428643E-01,.69300134
-14935.805,-.15679165E-01,-.11628869E-01,.69330151
-14935.638,-.23956797E-01,-.13421664E-01,.69328268
-14936.152,-.47203383E-01,-.33421326E-01,.69306439
-14935.433,.80556919E-02,.72634400E-02,.69303451
-14937.058,-.20253387E-01,-.10797336E-01,.69351672
-14934.791,-.30350035E-01,-.90868188E-02,.69300882
-14935.166,-.12197972E-01,-.30743240E-02,.69315399
-14936.832,.34914263E-02,-.27150552E-02,.69334049
-14940.052,-.89032873E-02,-.68350461E-02,.69397087
-14938.282,-.44314591E-01,-.27450792E-01,.69355793
-14939.276,.20371929E-01,-.54756719E-02,.69316862
-14935.448,-.27070178E-01,-.41650819E-02,.69301932
-14935.394,-.34966259E-01,-.25957579E-01,.69310846
-14936.783,.29880637E-02,-.12200447E-01,.69309506
-14934.489,-.88428381E-02,-.32041575E-02,.69305535
-14938.027,-.33694142E-01,-.35057305E-01,.69313868
-14935.819,-.20419486E-01,-.22278295E-01,.69312233
-14936.477,-.45831635E-01,-.23634715E-01,.69325617
-14934.197,-.26389520E-01,-.17178331E-01,.69303061
-14935.877,-.27745680E-01,-.19688776E-01,.69328161
-14935.644,-.51879956E-01,-.26896306E-01,.69302311
-14935.620,-.19050189E-01,-.18871977E-01,.69317845
-14936.342,-.15619164E-01,-.50752142E-02,.69336013
-14935.943,-.41126135E-01,-.17192603E-01,.69317789
-14935.020,-.26175871E-01,-.10143607E-01,.69313579
-14934.843,-.25941878E-01,-.10525958E-01,.69311535
-14935.507,-.47914216E-01,-.20635703E-01,.69301764
-14936.030,.16229587E-02,-.78720706E-02,.69315805
-14937.422,.93837580E-02,.54431830E-02,.69336824
-14937.733,-.18639682E-01,-.16261881E-01,.69357896
-14935.204,-.25018003E-01,-.13001334E-01,.69320637
-14936.682,.48581231E-02,-.56787944E-02,.69324333
-14934.520,-.10006565E-01,-.12782617E-01,.69301666
-14937.930,-.29183713E-01,-.32557097E-01,.69316214
-14936.334,-.74386569E-03,-.16803120E-02,.69331338
-14935.179,-.30856614E-01,-.20881478E-01,.69315732
-14935.563,-.22536722E-01,-.20538312E-02,.69305544
-14935.414,-.10454120E-01,.21641474E-03,.69313523
-14934.660,-.41348694E-02,.94512440E-03,.69302993
-14937.216,-.15987308E-01,-.14968782E-01,.69348990
-14934.355,-.22663620E-01,-.69684326E-02,.69300653
-14936.720,-.30958398E-01,-.75019416E-02,.69326504
-14935.668,-.14460103E-01,-.95623527E-02,.69328333
-14935.500,-.37538107E-01,-.16822240E-01,.69316250
-14936.128,-.50225582E-01,-.25334034E-01,.69312945
-14936.870,-.22487851E-01,.26313127E-02,.69304730
-14935.531,-.16438576E-01,.16898885E-02,.69302081
-14934.950,-.52904577E-02,-.29439009E-02,.69312166
-14934.383,-.22414096E-01,-.19684356E-01,.69299742
-14935.338,-.24401474E-01,-.10388980E-01,.69320960
-14933.969,-.17206369E-01,-.93633363E-02,.69301036
-14936.358,.20198832E-01,.64530622E-02,.69304952
-14934.943,-.34668633E-01,-.17073287E-01,.69311095
-14935.161,-.76826951E-02,-.46981472E-03,.69312646
-14935.306,-.42885742E-01,-.29195862E-01,.69303309
-14936.161,-.21210280E-01,-.15567980E-01,.69335308
-14935.292,-.15771124E-01,-.15326332E-02,.69310709
-14935.779,-.17713464E-01,-.15902508E-01,.69325731
-14934.659,-.34503860E-01,-.23978355E-01,.69302742
-14935.421,-.14669643E-01,-.11440728E-01,.69323420
-14934.784,-.33752556E-02,-.86551280E-02,.69303726
-14934.412,-.19380022E-01,-.14451940E-01,.69306958
-14934.777,-.36984709E-01,-.17085892E-01,.69305374
-14934.379,-.26875969E-01,-.91550102E-02,.69300166
-14934.327,-.19032611E-01,-.10755057E-01,.69307145
-14935.712,-.21563507E-01,-.25101938E-01,.69301020
-14936.479,.79086904E-02,-.40855109E-02,.69317810
-14934.705,-.40657786E-01,-.25442253E-01,.69300332
-14935.968,-.38156638E-01,-.98358788E-02,.69303962
-14937.148,-.48429142E-01,-.24349234E-01,.69332925
-14934.631,-.24531718E-01,-.18991925E-01,.69307140
-14935.665,-.11716719E-01,-.92866840E-04,.69317266
-14935.074,-.33768356E-01,-.25642255E-01,.69305710
-14935.903,-.11558098E-01,.36761443E-02,.69308656
-14934.762,-.14100310E-01,-.62597402E-02,.69312380
-14935.306,-.22867334E-01,-.81434834E-02,.69318407
-14935.435,-.36550853E-01,-.21308354E-01,.69318228
-14934.812,-.35848375E-01,-.23937496E-01,.69305435
-14934.602,-.20527496E-01,-.17160994E-01,.69306900
-14936.311,.93557176E-02,.10292869E-01,.69310566
-14935.134,-.40184183E-01,-.21000639E-01,.69309931
-14936.478,-.14886132E-01,.79425796E-03,.69323729
-14936.313,.13726004E-01,.95588315E-02,.69310992
-14937.624,.30479825E-01,.19508994E-01,.69300092
-14937.777,.33934938E-01,.18368781E-01,.69300264
-14937.121,.75024861E-02,.10593975E-01,.69322220
-14937.722,.27652938E-01,.71777889E-02,.69309776
-14935.571,.11396145E-02,-.35183671E-02,.69316524
-14934.800,-.12794128E-01,-.12671303E-01,.69310123
-14935.851,-.31268497E-02,-.14324956E-01,.69303746
-14935.409,-.22687599E-01,-.82956826E-02,.69320549
-14936.160,.13178691E-01,.10665284E-02,.69310516
-14934.723,-.67883722E-02,-.18460636E-02,.69307837
-14935.713,-.99331679E-02,-.41097794E-02,.69326240
-14936.900,.17236367E-01,.65728220E-02,.69318729
-14936.176,-.61257104E-02,-.11783359E-01,.69324126
-14938.108,-.51398237E-01,-.19683828E-01,.69333863
-14934.080,-.88079775E-02,-.55385314E-02,.69300440
-14937.112,-.55133562E-01,-.38683458E-01,.69305151
-14937.938,-.22789125E-01,-.45408244E-02,.69352885
-14936.060,.36080128E-03,-.77489728E-02,.69319207
-14935.451,-.18201838E-01,-.74187953E-02,.69323375
-14934.667,-.24406304E-01,-.17383262E-01,.69310108
-14938.688,-.57279652E-01,-.41558063E-01,.69320819
-14935.483,-.11667069E-01,-.15621148E-02,.69317922
-14935.928,-.17227398E-01,-.84467475E-02,.69332519
-14937.155,-.12404222E-02,.11391756E-02,.69342764
-14936.341,.14507729E-01,.12297448E-01,.69305564
-14937.133,-.12045894E-01,-.12491506E-01,.69347356
-14934.181,-.26269590E-01,-.10372960E-01,.69300017
-14935.948,-.22650906E-01,-.22235058E-01,.69318292
-14935.966,-.32580138E-01,-.25613911E-01,.69319766
-14937.729,-.18427260E-01,-.76848150E-02,.69360801
-14938.229,-.24760482E-01,-.36758461E-02,.69351024
-14936.339,-.24518125E-01,-.55435638E-02,.69326745
-14934.274,-.12084685E-01,-.52319999E-02,.69303825
-14935.782,-.39481312E-01,-.20820009E-01,.69321532
-14934.545,-.99611914E-02,-.11786242E-01,.69304003
-14934.730,-.25974367E-01,-.22364645E-01,.69302283
-14934.730,-.25974367E-01,-.22364645E-01,.69302283
-14935.240,.12809660E-02,-.60432853E-02,.69307741
-14936.755,-.43567552E-01,-.23229487E-01,.69333361
-14937.843,.27419732E-01,.18524247E-01,.69308191
-14935.910,-.14836322E-02,-.20009516E-02,.69325149
-14934.787,-.14196130E-01,-.48486989E-02,.69311080
-14934.606,-.28550719E-01,-.20684898E-01,.69305941
-14935.311,-.16975345E-01,-.78405667E-02,.69322035
-14934.953,.11126300E-02,-.30757952E-04,.69307349
-14934.953,.11126300E-02,-.30757952E-04,.69307349
-14936.378,.14380346E-01,-.32815796E-02,.69301342
-14934.829,-.14559932E-01,-.12687908E-01,.69312358
-14934.233,-.24990328E-01,-.16620934E-01,.69303950
-14934.224,-.16999759E-01,-.84451963E-02,.69304759
-14937.957,-.12737905E-01,-.18769331E-01,.69344411
-14938.649,-.29593744E-02,-.22227995E-01,.69305031
-14935.703,-.27950520E-01,-.23016456E-01,.69318520
-14934.802,-.37342035E-02,.28939137E-02,.69301442
-14934.123,-.21949242E-01,-.93542900E-02,.69301659
-14936.309,-.28350704E-01,-.15827578E-01,.69338064
-14937.918,-.10714566E-01,-.56766458E-02,.69363188
-14937.755,.69553223E-02,.82823019E-03,.69346102
-14935.150,-.29074409E-01,-.67770417E-02,.69302208
-14935.530,-.35016679E-01,-.24918683E-01,.69315490
-14935.487,-.37499342E-02,-.12079690E-01,.69307327
-14937.396,-.37866683E-02,-.68433962E-02,.69349049
-14935.503,-.27552768E-01,-.17542913E-01,.69324334
-14936.991,-.35658549E-01,-.42535686E-02,.69302523
-14938.119,-.18496250E-01,.65098936E-02,.69314083
-14938.343,-.10744174E-01,-.16781304E-01,.69353509
-14936.529,.80490809E-02,.14224392E-02,.69325323
-14936.488,-.28024298E-01,-.19808836E-01,.69338146
-14934.807,-.24261449E-01,-.14568482E-01,.69314496
-14934.673,-.19539055E-01,-.47732206E-02,.69304610
-14937.328,-.67484711E-02,.52318909E-02,.69332610
-14934.224,-.45754930E-02,-.53627786E-02,.69300092
-14934.430,-.16233794E-01,-.12840360E-01,.69307019
-14934.960,-.17855595E-01,-.14214758E-01,.69315207
-14937.420,-.16139465E-02,-.16342399E-01,.69315282
-14935.324,.16033242E-02,-.96081007E-02,.69299728
-14935.523,-.23010669E-01,-.53650166E-02,.69315281
-14934.435,-.20371635E-01,-.77524920E-02,.69305766
-14934.484,-.28962241E-01,-.15853657E-01,.69307646
-14935.517,-.24179463E-01,-.31997541E-02,.69305769
-14939.346,-.49226488E-01,-.45536659E-01,.69300994
-14936.166,-.14203958E-01,-.22080243E-01,.69304639
-14934.415,-.17311707E-01,-.12113128E-01,.69307992
-14935.129,-.73735589E-02,-.81002140E-03,.69312837
-14938.296,-.17289701E-01,-.27549095E-01,.69318084
-14936.802,-.22256186E-01,-.19866404E-01,.69338713
-14937.715,-.63584998E-01,-.26404931E-01,.69303734
-14934.723,-.31381502E-01,-.17008893E-01,.69310348
-14935.924,-.35849372E-01,-.15877320E-01,.69324601
-14937.001,-.32600924E-01,-.23717902E-01,.69341513
-14934.896,-.23262180E-01,-.97491926E-02,.69313821
-14934.429,-.96524296E-02,-.80172981E-02,.69306189
-14934.119,-.74186995E-02,-.73727011E-02,.69299784
-14934.479,-.67514988E-02,-.38055144E-02,.69305532
-14935.633,.15118938E-01,.49543184E-02,.69301783
-14934.525,-.69750475E-02,-.11088920E-01,.69300616
-14937.041,-.35915345E-01,-.23219351E-01,.69343519
-14936.023,-.66799630E-02,.61019523E-02,.69308231
-14935.287,-.48166748E-01,-.28991917E-01,.69300612
-14935.512,-.26321408E-01,-.14146315E-01,.69325534
-14935.273,-.13039276E-02,-.85877380E-02,.69308002
-14934.593,-.87302278E-02,-.11397864E-02,.69304275
-14935.425,-.16815945E-02,-.11467954E-01,.69303457
-14935.631,-.16913493E-02,-.90157793E-02,.69313525
-14934.880,-.27449827E-01,-.15036059E-01,.69314810
-14934.607,-.18805120E-01,-.53565606E-02,.69305667
-14935.411,-.68608982E-05,.20058469E-02,.69313372
-14934.474,-.13362317E-01,-.13785375E-01,.69303512
-14936.618,-.36302876E-01,-.24513840E-01,.69334536
-14936.439,-.54961536E-01,-.29294727E-01,.69310274
-14939.468,-.49702861E-01,-.18031148E-01,.69357190
-14935.728,.45322433E-02,.82504937E-02,.69305845
-14936.480,-.18155931E-01,.12754527E-02,.69315924
-14935.493,-.28349649E-01,-.20448315E-01,.69320872
-14934.125,-.13275496E-01,-.75615289E-02,.69302849
-14935.657,-.26430520E-01,-.48029421E-02,.69309292
-14935.854,.17186848E-01,.62032160E-02,.69302279
-14935.161,-.22897624E-01,-.21479684E-01,.69308166
-14935.017,-.84892999E-02,-.75789653E-02,.69315057
-14938.667,-.41511595E-01,-.93675506E-02,.69336347
-14933.984,-.16981780E-01,-.11263697E-01,.69301266
-14933.984,-.16981780E-01,-.11263697E-01,.69301266
-14934.762,.60506478E-03,.35217619E-02,.69300512
-14935.233,-.28363000E-01,-.63570740E-02,.69303671
-14934.388,-.58653719E-02,-.74116044E-02,.69302556
-14934.073,-.21830822E-01,-.11457982E-01,.69302652
-14934.073,-.21830822E-01,-.11457982E-01,.69302652
-14938.232,.23143533E-02,.16964000E-01,.69303926
-14935.682,-.91283079E-02,.23378208E-02,.69313093
-14936.127,.12474927E-01,.54603224E-02,.69313209
-14936.092,.62427576E-02,.15478285E-02,.69320569
-14935.031,-.70826746E-02,.28542337E-02,.69302994
-14934.975,-.45028757E-01,-.22936848E-01,.69301305
-14936.710,-.47458579E-01,-.26552658E-01,.69327251
-14934.235,-.27868459E-01,-.17243705E-01,.69303602
-14934.235,-.27868459E-01,-.17243705E-01,.69303602
-14934.243,-.60551860E-02,-.31698569E-02,.69301172
-14934.140,-.11593829E-01,-.40465578E-02,.69300445
-14934.296,-.11458406E-01,-.88930696E-02,.69304799
-14937.219,-.87731393E-02,.68757426E-02,.69320895
-14936.374,-.10836489E-02,.37127542E-02,.69325809
-14934.047,-.25513356E-01,-.14785159E-01,.69301757
-14934.791,-.69494142E-02,-.65612241E-02,.69310703
-14934.303,-.26327907E-01,-.11084636E-01,.69303046
-14936.341,-.28140618E-01,-.14310817E-01,.69338256
-14935.775,-.14475654E-02,-.84363379E-02,.69316651
-14934.491,-.29625268E-01,-.14038218E-01,.69306312
-14935.289,-.17769714E-01,-.42477104E-02,.69315433
-14938.229,-.54879227E-01,-.23136125E-01,.69334083
-14935.108,.44257648E-02,.51671437E-02,.69302818
-14934.707,-.38981461E-01,-.18234900E-01,.69302495
-14936.373,-.20811042E-01,.92761072E-04,.69313624
-14934.284,-.42235122E-02,-.51063544E-02,.69300858
-14935.595,-.19698550E-02,.53862581E-02,.69308642
-14934.952,-.16591007E-01,-.59864667E-02,.69314178
-14936.484,-.46520134E-01,-.20952601E-01,.69321942
-14943.975,-.43971027E-01,-.46424723E-01,.69358305
-14942.506,-.29288417E-01,.56291718E-02,.69352918
-14939.080,-.47806474E-01,-.27939985E-01,.69365942
-14936.489,-.20124559E-01,-.23251039E-01,.69318729
-14939.171,-.11625478E-01,-.18589078E-02,.69378484
-14937.496,.14568703E-02,.12080377E-01,.69317273
-14935.413,.61706546E-02,-.14927833E-02,.69308457
-14934.942,-.21439494E-01,-.16100960E-01,.69314811
-14934.775,-.16768347E-01,-.15910367E-01,.69308281
-14941.253,.40374164E-02,.22834257E-01,.69314964
-14935.371,-.17053254E-01,-.15940866E-01,.69318258
-14936.672,-.32474708E-01,-.29863236E-01,.69316147
-14938.507,.25578945E-01,.18505771E-01,.69319741
-14934.823,-.35156047E-02,-.10778483E-01,.69299849
-14934.823,-.35156047E-02,-.10778483E-01,.69299849
-14934.618,-.20870215E-01,-.14444332E-01,.69311011
-14939.803,-.59118657E-01,-.23625285E-01,.69348280
-14935.980,-.17785378E-01,-.23791239E-01,.69302652
-14935.265,-.15077184E-01,-.86278992E-02,.69321898
-14935.079,-.22766948E-01,-.34733311E-02,.69302409
-14938.425,-.55226247E-01,-.29027493E-01,.69343498
-14938.928,-.40100117E-01,-.12405881E-01,.69357514
-14940.072,-.78824161E-01,-.42834633E-01,.69307980
-14935.164,.45562968E-03,-.28825183E-02,.69311262
-14937.376,-.42975242E-01,-.36340576E-01,.69312835
-14934.410,-.14150611E-01,-.10751545E-01,.69307189
-14934.876,-.29233858E-02,.41712909E-02,.69299868
-14936.173,.29096561E-02,-.28657905E-02,.69324260
-14935.115,-.63308404E-02,.22136421E-02,.69306693
-14934.917,-.15362577E-02,.16441418E-02,.69306145
-14934.462,-.85123363E-02,-.10525212E-02,.69302085
-14934.117,-.15560053E-01,-.68290213E-02,.69302057
-14934.097,-.12541980E-01,-.66751321E-02,.69301966
-14937.751,-.48325664E-01,-.11411049E-01,.69305269
-14936.646,.12427076E-01,.12902365E-01,.69308821
-14935.348,-.41559234E-01,-.29093299E-01,.69304260
-14935.329,-.13872299E-01,-.19648670E-01,.69300946
-14935.174,.11031747E-01,.49179596E-02,.69299946
-14935.324,.76952643E-02,.15535192E-02,.69306647
-14936.001,-.59197038E-02,-.61430690E-02,.69329543
-14935.093,-.30952449E-01,-.17955353E-01,.69316645
-14935.812,-.28798545E-01,-.22459906E-01,.69322404
-14936.276,-.12153517E-01,-.17940184E-01,.69319003
-14938.092,-.60255211E-01,-.29772855E-01,.69326656
-14937.401,-.32335048E-01,-.12425659E-01,.69348722
-14936.425,-.46053432E-01,-.20179729E-01,.69320739
-14934.863,-.36435394E-01,-.15537443E-01,.69305513
-14935.540,-.17457191E-01,.98529344E-03,.69303187
-14936.582,-.19393085E-01,-.16380883E-01,.69339631
-14935.366,-.15189434E-01,-.20636209E-01,.69300538
-14934.720,-.14703250E-01,-.10123291E-01,.69312849
-14936.912,-.44168248E-01,-.20996938E-01,.69333797
-14936.240,-.25418176E-01,-.14080832E-01,.69337838
-14936.076,-.51020199E-01,-.19679769E-01,.69300609
-14935.030,.56167056E-02,.38606473E-02,.69302884
-14935.616,-.25315227E-02,-.19273737E-02,.69321086
-14934.236,-.21009199E-01,-.12205455E-01,.69305664
-14936.265,-.21346540E-01,.18509955E-02,.69302144
-14936.400,-.28843045E-01,-.14608323E-01,.69338923
-14934.728,-.33182207E-01,-.16249229E-01,.69308524
-14938.887,-.29638097E-01,-.21289185E-02,.69342481
-14934.488,-.20998577E-01,-.17046563E-01,.69305628
-14935.221,-.39390172E-01,-.20955754E-01,.69312293
-14937.172,-.44896755E-01,-.23217596E-01,.69338554
-14935.217,-.41101790E-01,-.19233079E-01,.69308732
-14934.043,-.14695289E-01,-.73115957E-02,.69301431
-14934.993,-.41106856E-01,-.16781378E-01,.69301118
-14938.048,-.65147153E-01,-.35330026E-01,.69314826
-14936.980,-.63697670E-02,-.94527168E-03,.69343127
-14935.070,-.12444839E-01,-.86071866E-02,.69317989
-14934.607,-.19322492E-01,-.13483895E-01,.69311002
-14936.392,-.25809974E-01,-.10669560E-01,.69337389
-14934.835,.33424070E-02,-.37370009E-02,.69301268
-14937.572,-.39717387E-01,-.22083572E-01,.69351253
-14935.749,.84628990E-02,-.46832651E-02,.69303477
-14934.911,-.28573514E-02,-.24597373E-02,.69310136
-14939.095,-.72126919E-01,-.36449399E-01,.69313160
-14935.573,-.48413334E-01,-.23634435E-01,.69305865
-14936.561,-.50514771E-01,-.17373389E-01,.69303169
-14935.919,-.99602959E-02,-.17989453E-01,.69307892
-14935.525,-.10332547E-01,-.10930793E-01,.69321712
-14935.165,.61130919E-02,.30519188E-02,.69305377
-14936.082,-.34324162E-01,-.18871863E-01,.69331022
-14937.730,-.45904553E-01,-.39561256E-01,.69305953
-14935.592,-.39477273E-01,-.19329365E-01,.69317581
-14934.893,-.54155403E-02,-.10179897E-01,.69305875
-14938.370,-.42306494E-01,-.34428472E-01,.69337410
-14934.213,-.87959889E-02,-.98711594E-02,.69300189
-14934.213,-.87959889E-02,-.98711594E-02,.69300189
-14934.420,-.16495886E-01,-.12760245E-01,.69307121
-14934.420,-.16495886E-01,-.12760245E-01,.69307121
-14939.326,-.44878270E-02,-.73752841E-02,.69380420
-14934.898,-.22879686E-01,-.16061086E-01,.69314835
-14934.298,-.16320780E-01,-.62015755E-02,.69303972
-14937.856,.20879439E-02,.87443418E-02,.69337142
-14934.916,.17086374E-02,.47482693E-02,.69300695
-14936.393,-.32839688E-01,-.11196221E-01,.69328322
-14933.997,-.12727294E-01,-.92585251E-02,.69300505
-14935.910,-.12621587E-01,-.21153913E-01,.69300676
-14934.288,-.13995078E-01,-.86053953E-02,.69305816
-14935.365,-.11148761E-02,-.10238096E-01,.69304904
-14935.217,-.11750040E-01,-.50746308E-02,.69319010
-14935.254,-.30272401E-01,-.20070234E-01,.69317925
-14938.018,.21349407E-02,-.15786748E-02,.69355550
-14936.505,-.27368479E-01,-.12275277E-01,.69339861
-14934.832,-.30939212E-01,-.20348717E-01,.69310651
-14938.804,-.60792022E-01,-.29039820E-01,.69336665
-14935.138,-.13843980E-01,-.11636654E-01,.69318027
-14935.138,-.13843980E-01,-.11636654E-01,.69318027
-14936.218,-.26545508E-01,-.59732953E-02,.69322370
-14934.427,-.22920099E-01,-.14116792E-01,.69308434
-14936.078,-.43033679E-01,-.12955510E-01,.69303228
-14936.967,-.89824308E-02,-.95570339E-02,.69345302
-14938.684,.11528247E-01,.20684395E-01,.69305628
-14935.286,-.14419448E-01,-.14831546E-01,.69315933
-14934.798,-.31612595E-01,-.13127322E-01,.69307898
-14934.780,-.81823204E-03,-.12074558E-02,.69306345
-14935.423,.47890922E-02,.13180853E-02,.69311402
-14936.178,.18591141E-01,.37359533E-02,.69302807
-14934.973,-.41196221E-01,-.22249363E-01,.69306286
-14934.142,-.27859561E-01,-.19150921E-01,.69300343
-14934.991,-.60926607E-02,-.12676433E-01,.69302591
-14935.556,.10096170E-01,-.11913362E-02,.69303956
-14935.578,-.32092515E-01,-.10272693E-01,.69313827
-14934.490,-.21996710E-01,-.18203568E-01,.69304355
-14935.434,.40749034E-02,-.32634428E-02,.69310214
-14937.062,-.46024526E-02,-.52988960E-02,.69345833
-14935.247,-.19767371E-01,-.12197960E-01,.69322184
-14936.753,-.60511542E-02,-.65816120E-02,.69341528
-14937.489,-.55799711E-01,-.36443968E-01,.69317980
-14935.722,-.16269668E-01,-.91505867E-02,.69329562
-14937.194,-.15394597E-01,-.24811232E-01,.69310479
-14937.004,.46476502E-02,-.80041205E-02,.69323742
-14936.863,-.31985085E-01,-.29809218E-02,.69306002
-14935.071,-.16312086E-01,-.92823715E-03,.69304513
-14934.966,-.39473654E-01,-.27651915E-01,.69301045
-14934.796,-.37051453E-01,-.25531656E-01,.69302415
-14934.192,-.27624666E-01,-.17393425E-01,.69302831
-14934.430,-.15201597E-01,-.10685517E-01,.69308103
-14935.601,-.13753684E-01,-.13437616E-01,.69322931
-14936.607,-.14212602E-01,-.40232908E-02,.69339391
-14934.840,-.25670795E-01,-.99616153E-02,.69310871
-14935.394,.41417482E-02,-.35123149E-02,.69309149
-14937.590,-.62733042E-01,-.31942366E-01,.69312889
-14936.670,-.34429283E-01,-.30604010E-01,.69315832
-14935.505,-.32516711E-01,-.22154721E-01,.69319514
-14936.128,-.12550319E-01,.56549351E-03,.69321982
-14936.710,.21875758E-01,.23966018E-02,.69300332
-14937.128,.18869168E-01,.35514307E-02,.69316859
-14937.787,-.48642086E-01,-.25312809E-01,.69343772
-14939.478,.19015094E-01,.22755162E-01,.69316332
-14934.932,-.26895679E-01,-.24053158E-01,.69301609
-14935.921,-.31432399E-01,-.27191316E-01,.69312879
-14935.593,-.48373805E-02,-.20212777E-02,.69321781
-14935.719,-.31205314E-01,-.51581891E-02,.69299986
-14935.741,-.15096858E-01,-.67364455E-02,.69328541
-14936.441,-.93329741E-03,.90312660E-02,.69310555
-14934.663,-.60862431E-03,-.54353314E-02,.69302464
-14934.375,-.14117636E-01,-.83476150E-02,.69307235
-14934.240,-.10313013E-01,-.61418022E-02,.69303672
-14935.880,.16986043E-02,-.55581332E-02,.69318062
-14938.116,.16835510E-01,.11168232E-01,.69334817
-14937.552,.19706784E-02,.66282544E-02,.69338570
-14936.242,-.18652992E-01,-.17553363E-01,.69330838
-14935.005,-.17456466E-01,-.11469419E-01,.69317974
-14936.917,.28307296E-02,.75169055E-02,.69326296
-14938.273,-.58640886E-01,-.24294284E-01,.69325585
-14936.685,-.52473574E-01,-.37967582E-01,.69300605
-14936.244,-.49084370E-01,-.34859794E-01,.69303643
-14935.667,.70959132E-02,.64968842E-02,.69308806
-14935.526,-.28941418E-01,-.26434763E-01,.69305833
-14935.364,-.10874794E-01,-.12299975E-01,.69317521
-14934.684,-.10291802E-01,-.39654111E-02,.69309399
-14935.645,-.37680823E-01,-.28284622E-01,.69310199
-14938.170,-.28609105E-01,-.17063620E-01,.69368493
-14935.662,-.33824022E-01,-.10788931E-01,.69313098
-14935.881,-.40160676E-01,-.12772482E-01,.69307584
-14934.549,-.11179295E-01,-.26886519E-02,.69305225
-14934.549,-.11179295E-01,-.26886519E-02,.69305225
-14935.219,-.22481820E-01,-.17251433E-01,.69318352
-14934.457,-.32486084E-03,-.11096604E-02,.69300807
-14937.018,-.20365189E-01,-.81150258E-02,.69348603
-14934.823,-.27992433E-02,-.51318440E-02,.69308085
-14934.912,-.32922219E-01,-.14258850E-01,.69309694
-14934.761,-.39753567E-01,-.20610233E-01,.69304092
-14937.710,-.28965128E-01,-.65609240E-02,.69344033
-14938.442,-.45589111E-01,-.27551738E-01,.69357520
-14935.191,-.17344308E-02,-.25814155E-03,.69312837
-14936.699,-.41530326E-01,-.18330188E-01,.69331592
-14935.933,-.31635283E-01,-.10674876E-01,.69321635
-14934.727,-.19948538E-01,-.12446093E-01,.69313660
-14937.486,-.37294124E-01,-.96381047E-02,.69331019
-14936.419,.18115571E-01,.12917180E-01,.69304025
-14935.870,-.25572325E-01,-.14437136E-01,.69331737
-14934.266,-.31027464E-01,-.18145585E-01,.69302890
-14935.873,-.16429263E-01,-.10644259E-01,.69332075
-14935.961,-.13528553E-01,-.66262310E-02,.69332235
-14934.720,-.28304791E-01,-.20816879E-01,.69307482
-14934.732,-.39179249E-01,-.22402062E-01,.69304193
-14935.809,.12716677E-01,-.17333909E-02,.69301005
-14935.673,-.31243732E-01,-.16533574E-01,.69326062
-14937.472,-.28697532E-01,-.20566930E-01,.69353468
-14936.178,.10781276E-02,.89080844E-02,.69308861
-14936.797,-.47276318E-01,-.33358891E-01,.69317480
-14934.198,-.32126773E-01,-.20391894E-01,.69300044
-14935.948,-.11796393E-01,-.81199564E-02,.69332039
-14935.822,-.39684219E-01,-.25585272E-01,.69319165
-14934.812,-.34715002E-02,.19808491E-03,.69306610
-14934.489,-.20084044E-02,-.56175281E-02,.69301373
-14934.620,-.24827711E-01,-.63372415E-02,.69300255
-14934.754,-.22165907E-01,-.98807145E-02,.69312463
