ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Average,LogStandardDeviation,Cutoff
1,0,.23232340,.0000000,1,3,-14934.884,-.25110050E-01,-.12633288E-01,.69315135
1,0,.23233966,.0000000,1,2,-14934.894,-.36711257E-01,-.22733149E-01,.69308133
1,0,.23230504,.15226601E-03,1,8,-14936.454,-.46950680E-01,-.22619930E-01,.69322612
1,0,.23232581,.0000000,1,2,-14935.381,-.20248079E-01,-.63221573E-02,.69318860
1,0,.23234854,.0000000,1,1,-14935.032,-.12986724E-01,.66063048E-03,.69303310
1,0,.23235619,.0000000,1,2,-14935.356,-.19607770E-01,-.10371389E-01,.69323777
1,0,.23235737,.13022719E-03,1,5,-14935.599,-.42906134E-01,-.31066139E-01,.69303454
1,0,.23236087,.0000000,1,1,-14936.647,-.53598140E-01,-.33221899E-01,.69312354
1,0,.23236984,.0000000,1,3,-14935.616,-.24186570E-01,-.24831452E-01,.69305865
1,0,.23235503,.14447578E-03,1,5,-14937.049,-.44982311E-01,-.26862475E-01,.69335290
1,0,.23236171,.0000000,1,4,-14936.995,-.33497667E-01,-.16250267E-01,.69345813
1,0,.23237804,.0000000,1,2,-14936.111,-.22008926E-01,-.23587348E-01,.69314929
1,0,.23238098,.0000000,1,1,-14937.215,-.39839343E-01,-.18671837E-01,.69343557
1,0,.23236851,.0000000,1,3,-14938.573,-.55646428E-01,-.29572129E-01,.69345241
1,0,.23238598,.25478762E-03,1,2,-14937.893,-.51369738E-01,-.21601273E-01,.69335088
1,0,.23241482,.0000000,1,2,-14935.455,-.18016840E-01,-.18164150E-01,.69315604
1,0,.23240358,.0000000,1,2,-14937.926,-.58528995E-02,-.15223477E-01,.69340784
1,0,.23242629,.0000000,1,1,-14936.662,-.13968703E-01,-.15919247E-01,.69335045
1,0,.23242955,.0000000,1,5,-14935.846,.77355678E-02,.65018947E-02,.69311434
1,0,.23242845,.17220594E-03,1,3,-14936.791,.11323108E-01,.11111360E-01,.69316085
1,0,.23244644,.0000000,1,1,-14936.965,-.98468917E-02,-.12239640E-01,.69342090
1,0,.23243633,.0000000,1,4,-14937.982,-.11311930E-01,-.11603432E-01,.69361658
1,0,.23244684,.0000000,1,3,-14936.708,-.48050414E-02,.31714994E-02,.69330905
1,0,.23247524,.21971337E-03,1,2,-14936.616,-.19725996E-01,-.11585589E-01,.69344641
1,0,.23247707,.0000000,1,5,-14937.346,-.20103269E-01,-.18737899E-01,.69347816
1,0,.23247754,.0000000,1,7,-14936.567,-.74147355E-02,-.60908938E-02,.69339890
1,0,.23249081,.0000000,1,2,-14936.747,-.19455266E-01,-.10377676E-01,.69346557
1,0,.23250385,.0000000,1,1,-14937.142,-.25812319E-02,-.77144718E-03,.69344949
1,0,.23252272,.0000000,1,2,-14937.333,.10385031E-02,.14492328E-01,.69301597
1,0,.23254541,.0000000,1,1,-14935.949,-.14099071E-02,.58801331E-02,.69313262
1,0,.23254360,.0000000,1,2,-14937.114,.73385882E-02,.80983534E-02,.69328687
1,0,.23254559,.0000000,1,3,-14937.701,-.92615560E-02,-.24351905E-03,.69352565
1,0,.23256827,.33082729E-03,1,1,-14934.824,-.25563025E-01,-.13818206E-01,.69314447
1,0,.23257223,.0000000,1,3,-14935.482,-.33543358E-01,-.12222640E-01,.69314372
1,0,.23256555,.0000000,1,1,-14940.519,-.80165202E-01,-.43215843E-01,.69311146
1,0,.23257720,.0000000,1,3,-14938.395,-.52622445E-01,-.29005925E-01,.69347575
1,0,.23258638,.0000000,1,1,-14939.005,-.19606646E-01,-.85750884E-02,.69382142
1,0,.23260044,.57123029E-03,1,4,-14939.420,.12195349E-01,.98814135E-02,.69360425
1,0,.23260865,.0000000,1,2,-14939.851,.21569384E-01,.70641999E-02,.69357451
1,0,.23263132,.0000000,1,1,-14939.043,.99672755E-02,.46575857E-02,.69362590
1,0,.23265644,.0000000,1,3,-14938.294,-.27808715E-01,-.16122513E-01,.69370976
1,0,.23266536,.0000000,1,3,-14937.327,-.47835628E-01,-.29816142E-01,.69334145
1,0,.23267079,.39259674E-03,1,4,-14936.490,-.23032282E-01,-.26042477E-01,.69312625
1,0,.23267791,.0000000,1,4,-14936.586,-.45309437E-02,-.16045377E-01,.69312302
1,0,.23267852,.0000000,1,4,-14936.636,.10329015E-01,-.51158893E-02,.69311429
1,0,.23267094,.18785625E-03,1,5,-14937.321,.40569100E-02,-.77221331E-02,.69331138
1,0,.23269359,.0000000,1,1,-14936.866,-.13641986E-01,-.15262979E-01,.69339508
1,0,.23268728,.0000000,1,4,-14937.297,-.35123964E-01,-.29124415E-01,.69332938
1,0,.23270642,.0000000,1,3,-14937.386,-.22211553E-02,-.75145687E-02,.69345618
1,0,.23272636,.20106257E-03,1,4,-14935.658,-.24519479E-01,-.42010937E-02,.69311088
1,0,.23274609,.0000000,1,6,-14934.950,-.23787164E-01,-.10985277E-01,.69315736
1,0,.23276872,.0000000,1,1,-14934.684,-.21297514E-01,-.13231676E-01,.69312870
1,0,.23274551,.16169860E-03,1,10,-14934.005,-.10198687E-01,-.59282056E-02,.69299775
1,0,.23274085,.0000000,1,6,-14934.392,-.68205665E-02,-.52815187E-02,.69304498
1,0,.23274470,.0000000,1,5,-14935.494,.27344077E-02,-.37043802E-02,.69312797
1,0,.23272576,.31070221E-03,1,8,-14934.170,-.25649565E-01,-.12335049E-01,.69302822
1,0,.23270469,.0000000,1,4,-14936.046,-.89206861E-02,-.18027819E-01,.69307110
1,0,.23270351,.0000000,1,2,-14937.081,-.44333511E-03,.19821888E-02,.69340278
1,0,.23269709,.0000000,1,1,-14941.301,.11358982E-01,-.43136402E-02,.69384769
1,0,.23271970,.0000000,1,1,-14940.545,-.19021361E-02,-.38515496E-02,.69399759
1,0,.23272411,.0000000,1,1,-14941.507,-.34826239E-01,-.31318228E-01,.69393550
1,0,.23272928,.65132511E-03,1,4,-14938.852,-.33804277E-01,-.26309173E-01,.69366578
1,0,.23273588,.0000000,1,1,-14939.636,-.47927611E-01,-.31244756E-01,.69370442
1,0,.23272737,.0000000,1,2,-14942.104,-.56353917E-01,-.24911233E-01,.69399370
1,0,.23274997,.0000000,1,1,-14941.082,-.63936373E-01,-.27804840E-01,.69363666
1,0,.23277258,.0000000,1,1,-14937.369,-.29177592E-01,-.59628465E-02,.69335750
1,0,.23277003,.0000000,1,3,-14938.452,-.32491445E-01,-.52555154E-02,.69342148
1,0,.23277891,.76571044E-03,1,3,-14934.756,-.32855091E-01,-.12198744E-01,.69303496
1,0,.23278391,.0000000,1,2,-14935.418,-.15904540E-01,-.89804053E-02,.69324551
1,0,.23278863,.0000000,1,2,-14935.887,-.85587797E-02,.34514833E-02,.69313427
1,0,.23279066,.0000000,1,4,-14935.134,.10775487E-02,-.30481896E-03,.69310387
1,0,.23273296,.11860818E-03,1,15,-14935.039,-.21448966E-01,-.38226344E-02,.69305234
1,0,.23272992,.0000000,1,4,-14935.762,-.14770689E-01,-.20352308E-02,.69320901
1,0,.23273504,.0000000,1,10,-14934.911,-.15703375E-01,-.71823460E-02,.69315284
1,0,.23266590,.42249124E-03,1,14,-14935.196,-.41705722E-01,-.17457784E-01,.69304577
1,0,.23266686,.0000000,1,1,-14936.524,-.48605481E-01,-.29615190E-01,.69320289
1,0,.23266868,.0000000,1,5,-14936.727,-.52993930E-01,-.29852617E-01,.69318348
1,0,.23265841,.17859863E-03,1,8,-14935.764,-.50876811E-01,-.24168466E-01,.69304474
1,0,.23268096,.0000000,1,1,-14935.592,-.41373362E-01,-.19626301E-01,.69314988
1,0,.23269823,.0000000,1,2,-14935.311,-.20648259E-01,-.12888442E-01,.69323162
1,0,.23270018,.0000000,1,1,-14936.517,-.16978608E-02,-.10381536E-01,.69324259
1,0,.23271669,.24263477E-03,1,5,-14936.547,-.35824015E-01,-.20816861E-01,.69337378
1,0,.23273924,.0000000,1,1,-14934.434,-.30133547E-01,-.15704680E-01,.69306049
1,0,.23270390,.0000000,1,7,-14936.409,-.18578271E-01,-.20378185E-01,.69325314
1,0,.23262448,.25247027E-03,1,23,-14935.064,-.13664067E-01,-.16647272E-01,.69306596
1,0,.23264090,.0000000,1,1,-14935.297,-.96590067E-02,-.94366595E-02,.69319155
1,0,.23265139,.0000000,1,1,-14935.825,.92941738E-02,.18173768E-02,.69312548
1,0,.23262707,.0000000,1,9,-14936.546,-.23277984E-01,.13025860E-02,.69304381
1,0,.23263498,.0000000,1,1,-14937.235,-.20328297E-01,.19247490E-02,.69320310
1,0,.23265750,.70012411E-03,1,1,-14937.200,-.39239959E-01,-.13066911E-01,.69332971
1,0,.23265750,.0000000,1,1,-14938.659,-.60064540E-01,-.21458671E-01,.69317897
1,0,.23267337,.0000000,1,2,-14936.199,-.33246269E-01,-.58679847E-02,.69305312
1,0,.23261684,.0000000,1,13,-14936.453,-.55213113E-01,-.23139165E-01,.69302876
1,0,.23262724,.0000000,1,4,-14935.878,-.44098496E-01,-.26591754E-01,.69316586
1,0,.23263638,.0000000,1,3,-14935.705,-.22883985E-02,-.66693765E-02,.69320023
1,0,.23265549,.66505325E-03,1,2,-14934.655,-.25088259E-01,-.17889042E-01,.69309546
1,0,.23265576,.0000000,1,2,-14935.896,-.39862771E-01,-.22523150E-01,.69323016
1,0,.23266462,.0000000,1,3,-14934.136,-.92090481E-02,-.57150886E-02,.69301541
1,0,.23265301,.16008365E-03,1,20,-14934.347,-.13000753E-01,-.51045238E-02,.69304703
1,0,.23265364,.0000000,1,1,-14935.717,-.41073148E-01,-.27572624E-01,.69313750
1,0,.23264084,.0000000,1,2,-14939.520,-.63331896E-01,-.27614695E-01,.69338544
1,0,.23264990,.0000000,1,3,-14937.613,-.12498898E-01,.71619534E-02,.69318145
1,0,.23266016,.0000000,1,3,-14935.800,-.33107726E-01,-.11334567E-01,.69318320
1,0,.23268264,.22347173E-03,1,1,-14935.195,-.27496229E-01,-.10495621E-01,.69315460
1,0,.23267497,.0000000,1,2,-14937.913,-.55826021E-01,-.31816320E-01,.69332827
1,0,.23269037,.0000000,1,1,-14938.190,-.25851630E-01,-.23201391E-01,.69356540
1,0,.23270672,.0000000,1,2,-14938.281,-.21345767E-01,-.19741218E-01,.69362122
1,0,.23273081,.0000000,1,5,-14938.383,-.15101942E-01,-.50501646E-02,.69369511
1,0,.23275329,.0000000,1,1,-14938.350,-.91140932E-02,-.28157962E-02,.69367565
1,0,.23277576,.39555523E-03,1,1,-14937.999,-.22692067E-01,-.23028865E-01,.69349178
1,0,.23277794,.0000000,1,4,-14936.728,.19320752E-01,.71740432E-02,.69312694
1,0,.23279642,.0000000,1,1,-14936.875,.85189996E-02,.83774815E-02,.69324120
1,0,.23279163,.0000000,1,5,-14935.749,-.87315790E-02,.13935803E-02,.69317297
1,0,.23280210,.14728818E-03,1,3,-14935.762,.34220383E-03,-.11139290E-02,.69321212
1,0,.23276693,.0000000,1,9,-14936.486,.23350750E-01,.90034385E-02,.69302142
1,0,.23278939,.0000000,1,1,-14935.688,.15496851E-02,.22564264E-02,.69317058
1,0,.23277472,.34030384E-03,1,4,-14936.656,.16456211E-01,.12140880E-01,.69310205
1,0,.23278668,.0000000,1,5,-14936.575,-.11749472E-01,.48902982E-02,.69314094
1,0,.23279365,.0000000,1,1,-14937.328,-.13365757E-02,.94257044E-02,.69322714
1,0,.23281364,.17603222E-03,1,6,-14937.527,-.33301874E-01,-.86139798E-02,.69338313
1,0,.23282848,.0000000,1,3,-14937.470,-.39490328E-01,-.18457375E-01,.69348121
1,0,.23281504,.0000000,1,7,-14937.324,-.50049767E-01,-.21673793E-01,.69329091
1,0,.23283748,.0000000,1,1,-14936.554,-.18104536E-01,-.13932070E-01,.69341721
1,0,.23284561,.0000000,1,1,-14937.225,-.73674326E-02,-.99519109E-02,.69346877
1,0,.23284532,.0000000,1,5,-14934.746,-.21529489E-01,-.10467328E-01,.69313212
1,0,.23285991,.0000000,1,2,-14935.548,-.83654761E-02,-.68521658E-02,.69323876
1,0,.23288234,.0000000,1,1,-14934.536,-.11873294E-01,-.10503668E-01,.69307785
1,0,.23287231,.31720277E-03,1,2,-14937.840,-.11329015E-01,-.78591088E-02,.69362536
1,0,.23285856,.0000000,1,5,-14939.841,.18015399E-01,.60850538E-02,.69363627
1,0,.23288099,.0000000,1,1,-14937.348,-.15611761E-01,-.56452281E-02,.69353269
1,0,.23290341,.0000000,1,1,-14937.162,.22934020E-01,.96480923E-02,.69313563
1,0,.23292584,.0000000,1,1,-14936.328,-.10231976E-01,-.15928345E-01,.69322723
1,0,.23294826,.0000000,1,1,-14936.214,-.20127796E-01,-.26272263E-01,.69299956
1,0,.23297068,.0000000,1,1,-14934.560,-.34858248E-01,-.18694009E-01,.69305294
1,0,.23296560,.54891750E-03,1,5,-14935.302,-.31094324E-01,-.12242389E-01,.69315460
1,0,.23296871,.0000000,1,4,-14935.220,-.26194624E-01,-.10204285E-01,.69316946
1,0,.23297872,.0000000,1,3,-14934.380,-.29585993E-01,-.11439867E-01,.69300910
1,0,.23296819,.15659575E-03,1,5,-14935.608,-.22775129E-01,-.20469685E-01,.69318194
1,0,.23298494,.0000000,1,4,-14935.591,-.30608391E-01,-.17362526E-01,.69325143
1,0,.23300431,.0000000,1,1,-14935.700,-.17450330E-01,-.17771345E-01,.69319836
1,0,.23300010,.0000000,1,1,-14938.121,-.81345128E-02,-.18106539E-01,.69338101
1,0,.23300988,.10484943E-03,1,4,-14937.631,-.31162498E-01,-.15813590E-01,.69358225
1,0,.23302751,.0000000,1,2,-14935.827,-.29808346E-01,-.22688757E-01,.69322817
1,0,.23300281,.0000000,1,8,-14934.696,-.41391788E-01,-.20274160E-01,.69300555
1,0,.23297464,.0000000,1,10,-14934.298,-.25958339E-01,-.10726154E-01,.69302846
1,0,.23294181,.22650254E-03,1,8,-14935.148,-.40083548E-01,-.25891933E-01,.69307342
1,0,.23293626,.0000000,1,4,-14935.625,-.33826201E-01,-.12587310E-01,.69317056
1,0,.23295128,.0000000,1,1,-14935.916,-.14344432E-01,.40532026E-03,.69316716
1,0,.23296744,.13381024E-03,1,2,-14936.372,-.33262711E-01,-.91605745E-02,.69321107
1,0,.23299179,.0000000,1,3,-14935.763,-.27983721E-01,-.65419890E-02,.69313846
1,0,.23300968,.0000000,1,3,-14936.014,-.20439743E-01,-.17890303E-01,.69328430
1,0,.23297092,.18495384E-03,1,11,-14935.653,-.81712536E-02,-.11135107E-01,.69320571
1,0,.23299094,.0000000,1,1,-14935.737,-.19985107E-01,-.17872574E-01,.69323436
1,0,.23298488,.0000000,1,5,-14936.013,.87548019E-02,.79027315E-03,.69315809
1,0,.23296727,.0000000,1,6,-14936.289,.10497526E-01,.41690330E-02,.69318484
1,0,.23298963,.0000000,1,1,-14936.000,.11436854E-01,-.11086644E-02,.69308284
1,0,.23300884,.0000000,1,1,-14936.114,.51112082E-02,.83572910E-03,.69322182
1,0,.23299923,.26567118E-03,1,6,-14936.459,.23866190E-02,-.10791052E-01,.69311753
1,0,.23302158,.0000000,1,1,-14936.102,.15246647E-02,-.10139793E-01,.69310649
1,0,.23302877,.0000000,1,1,-14936.837,.19550112E-01,.44936038E-03,.69304127
1,0,.23302801,.0000000,1,2,-14937.660,.26145992E-01,.71122239E-02,.69312670
1,0,.23305036,.0000000,1,1,-14935.790,-.76598257E-02,-.50512077E-02,.69327493
1,0,.23306274,.31202469E-03,1,5,-14934.422,-.35755713E-01,-.17063413E-01,.69301129
1,0,.23308778,.0000000,1,3,-14934.708,-.28270480E-01,-.17694469E-01,.69311092
1,0,.23311012,.0000000,1,1,-14934.439,-.33571414E-01,-.19850231E-01,.69303960
1,0,.23312376,.0000000,1,1,-14934.794,-.22404232E-01,-.15893250E-01,.69313111
1,0,.23313866,.0000000,1,2,-14934.816,-.13671463E-02,-.69917821E-02,.69303870
1,0,.23307365,.28567911E-03,1,14,-14936.583,.19757618E-01,.13240602E-02,.69301757
1,0,.23309598,.0000000,1,1,-14936.140,.18271726E-01,.29243582E-02,.69301765
1,0,.23310419,.0000000,1,4,-14934.143,-.10182188E-01,-.80729679E-02,.69301905
1,0,.23310233,.0000000,1,1,-14935.921,-.51663765E-02,-.99131036E-02,.69322537
1,0,.23309600,.0000000,1,7,-14935.689,-.25095763E-01,-.18627315E-01,.69325478
1,0,.23310283,.0000000,1,1,-14936.449,.28480577E-02,.99163430E-03,.69329559
1,0,.23311436,.49482115E-03,1,2,-14936.597,-.32059666E-01,-.51373560E-02,.69312045
1,0,.23313424,.0000000,1,2,-14936.659,-.39412109E-01,-.24506509E-01,.69334630
1,0,.23311130,.0000000,1,9,-14934.694,-.13250467E-01,-.13327158E-01,.69307799
1,0,.23311705,.0000000,1,2,-14935.142,.21505744E-02,.43070259E-02,.69305148
1,0,.23310327,.0000000,1,6,-14935.472,.76192508E-02,.54769059E-02,.69306979
1,0,.23312576,.0000000,1,2,-14935.364,-.17841970E-02,-.42323958E-03,.69315776
1,0,.23313083,.25359021E-03,1,4,-14935.264,-.12842303E-01,-.12851404E-01,.69317404
1,0,.23314425,.0000000,1,3,-14934.156,-.24462555E-01,-.15860074E-01,.69303204
1,0,.23311182,.0000000,1,7,-14936.687,.82318218E-02,.48702420E-02,.69326559
1,0,.23309210,.0000000,1,10,-14935.160,-.92491932E-02,-.17723428E-02,.69314361
1,0,.23311417,.30265693E-03,1,5,-14934.548,-.28194843E-01,-.21517233E-01,.69303226
1,0,.23308990,.0000000,1,13,-14934.470,-.30181997E-01,-.19136181E-01,.69305905
1,0,.23308736,.0000000,1,1,-14936.398,-.22895827E-01,-.23880590E-01,.69320106
1,0,.23308814,.0000000,1,1,-14937.744,-.33604714E-01,-.21815628E-01,.69357149
1,0,.23306040,.20087432E-03,1,12,-14936.344,-.43311164E-01,-.17316440E-01,.69319996
1,0,.23307911,.0000000,1,1,-14936.474,-.36325159E-01,-.22715902E-01,.69334581
1,0,.23309630,.0000000,1,2,-14936.299,-.26340153E-01,-.24566823E-01,.69321588
1,0,.23311857,.0000000,1,1,-14935.053,-.23185376E-01,-.90727801E-02,.69315506
1,0,.23314084,.0000000,1,1,-14934.472,-.16257654E-01,-.10415714E-01,.69309250
1,0,.23315098,.20289239E-03,1,2,-14936.824,.13650664E-01,-.38683080E-02,.69308706
1,0,.23315766,.0000000,1,1,-14937.594,.19336972E-01,-.29354667E-02,.69305648
1,0,.23315359,.0000000,1,2,-14939.490,.26492494E-01,.37171462E-02,.69333115
1,0,.23317585,.0000000,1,1,-14939.399,.36209107E-01,.21430574E-01,.69317660
1,0,.23319182,.0000000,1,3,-14939.257,.85486969E-02,.14666967E-01,.69341855
1,0,.23319762,.35195220E-03,1,4,-14937.082,.24296960E-01,.92742758E-02,.69309759
1,0,.23321631,.0000000,1,1,-14937.213,.13212412E-02,.70168227E-02,.69331802
1,0,.23323180,.0000000,1,2,-14936.415,-.16858219E-01,-.14998483E-01,.69336849
1,0,.23322385,.0000000,1,3,-14937.471,.22142857E-01,.81701033E-02,.69319571
1,0,.23324610,.0000000,1,1,-14937.082,.26786625E-03,-.68873820E-02,.69337517
1,0,.23325592,.0000000,1,3,-14935.978,-.92568731E-02,-.54866941E-02,.69331291
1,0,.23326506,.11920160E-03,1,3,-14935.220,-.45924117E-02,-.25247745E-02,.69316021
1,0,.23327918,.0000000,1,2,-14935.430,-.12239621E-02,-.25120546E-02,.69317277
1,0,.23328110,.0000000,1,2,-14936.090,-.41104920E-03,-.50843972E-03,.69326798
1,0,.23330253,.0000000,1,1,-14936.119,-.26051834E-01,-.14608625E-01,.69335701
1,0,.23328950,.28997831E-03,1,7,-14935.780,-.36907586E-01,-.31167105E-01,.69301909
1,0,.23331155,.0000000,1,1,-14935.786,-.10433931E-01,-.83358414E-02,.69328546
1,0,.23331836,.0000000,1,8,-14934.960,-.34454815E-01,-.17758346E-01,.69312014
1,0,.23331405,.14648884E-03,1,3,-14935.556,-.49286705E-01,-.30395081E-01,.69302301
1,0,.23325224,.0000000,1,14,-14934.767,-.32770252E-01,-.23039414E-01,.69305884
1,0,.23325523,.0000000,1,1,-14935.857,-.32666527E-01,-.22286458E-01,.69325163
1,0,.23327399,.0000000,1,3,-14935.862,-.23342178E-01,-.18712216E-01,.69326982
1,0,.23327422,.0000000,1,1,-14937.285,-.34950994E-01,-.22653934E-01,.69348402
1,0,.23329458,.0000000,1,1,-14937.351,-.33314799E-01,-.11590440E-01,.69344333
1,0,.23330649,.24956165E-03,1,4,-14935.432,-.36389668E-01,-.22110009E-01,.69317755
1,0,.23330128,.0000000,1,4,-14935.997,-.15562263E-01,-.18827282E-01,.69318330
1,0,.23329800,.0000000,1,2,-14937.568,-.23594240E-01,-.20199879E-01,.69351964
1,0,.23331453,.0000000,1,2,-14937.245,-.12039386E-01,-.14537679E-01,.69344908
1,0,.23335042,.0000000,1,2,-14935.773,-.26523722E-01,-.21024065E-01,.69323279
1,0,.23333595,.13073792E-03,1,7,-14934.869,-.30218033E-01,-.12397252E-01,.69309793
1,0,.23332637,.0000000,1,7,-14934.987,-.16087173E-01,-.25161553E-02,.69308078
1,0,.23332840,.0000000,1,4,-14934.693,-.20840203E-01,-.14185310E-01,.69312438
1,0,.23334352,.0000000,1,3,-14935.000,-.37911897E-01,-.22857274E-01,.69309236
1,0,.23325096,.27216566E-03,1,25,-14934.672,-.40529720E-01,-.18704956E-01,.69299954
1,0,.23326640,.0000000,1,2,-14934.309,-.22216611E-01,-.15263812E-01,.69305707
1,0,.23325109,.0000000,1,4,-14935.216,-.26124762E-01,-.11864475E-01,.69319241
1,0,.23326828,.0000000,1,1,-14935.405,-.42448826E-01,-.24537065E-01,.69311650
1,0,.23323007,.46629926E-03,1,15,-14934.625,-.31105316E-01,-.20947225E-01,.69306507
1,0,.23323557,.0000000,1,11,-14934.550,-.24183087E-01,-.18141020E-01,.69307021
1,0,.23325472,.0000000,1,3,-14934.438,-.30104053E-01,-.20495545E-01,.69303887
1,0,.23325618,.0000000,1,2,-14937.068,.17988663E-02,.46205402E-02,.69335427
1,0,.23325622,.32242490E-03,1,2,-14937.831,-.27331601E-01,-.77440449E-02,.69352903
1,0,.23325386,.0000000,1,1,-14939.717,.20462456E-01,.49985084E-02,.69355803
1,0,.23324449,.0000000,1,3,-14941.005,.41217017E-01,.15333470E-01,.69334157
1,0,.23326664,.0000000,1,1,-14936.615,.62494366E-02,-.27791878E-02,.69325856
1,0,.23326043,.0000000,1,1,-14940.612,.10319569E-01,.17989039E-02,.69386959
1,0,.23327970,.0000000,1,2,-14938.496,-.51298070E-02,-.85178890E-02,.69366394
1,0,.23330185,.0000000,1,1,-14937.573,.63724997E-02,.37105444E-02,.69343067
1,0,.23332399,.0000000,1,1,-14935.884,-.70504330E-02,-.57467852E-02,.69328679
1,0,.23333011,.47538203E-03,1,1,-14936.694,.71237501E-02,.44020963E-02,.69327913
1,0,.23333337,.0000000,1,4,-14937.492,-.24912758E-01,-.90640828E-02,.69353811
1,0,.23332231,.0000000,1,3,-14939.251,-.44877373E-03,.84605577E-02,.69358469
1,0,.23334445,.0000000,1,1,-14935.637,-.21241328E-01,-.95375859E-02,.69327143
1,0,.23333380,.0000000,1,3,-14937.015,-.14033377E-01,-.12098325E-01,.69348155
1,0,.23334243,.26214948E-03,1,5,-14936.336,-.25709861E-01,-.65926158E-02,.69327751
1,0,.23335960,.0000000,1,2,-14935.923,-.32344825E-01,-.12954343E-01,.69325187
1,0,.23337706,.0000000,1,1,-14936.099,-.11427078E-01,-.10218946E-01,.69333010
1,0,.23338572,.0000000,1,3,-14935.963,-.40198966E-01,-.28501154E-01,.69315807
1,0,.23339438,.15422768E-03,1,3,-14935.479,-.42102830E-01,-.29492650E-01,.69305528
1,0,.23341850,.0000000,1,2,-14935.274,-.28729704E-01,-.22745549E-01,.69312807
1,0,.23344063,.0000000,1,1,-14934.321,-.25970371E-01,-.18483108E-01,.69303591
1,0,.23340566,.16213533E-03,1,9,-14935.473,-.34504324E-01,-.23607444E-01,.69316907
1,0,.23340100,.0000000,1,2,-14936.700,-.38330090E-01,-.21974007E-01,.69337846
1,0,.23341640,.0000000,1,1,-14936.966,-.38921323E-01,-.19405554E-01,.69341334
1,0,.23342767,.0000000,1,1,-14937.437,-.25827895E-01,-.63079821E-02,.69344860
1,0,.23345480,.0000000,1,5,-14935.743,-.17083139E-01,-.31357532E-02,.69320889
1,0,.23345366,.35347414E-04,1,5,-14935.624,-.47348032E-01,-.19003925E-01,.69301736
1,0,.23344256,.0000000,1,8,-14934.447,-.16868681E-01,-.10838598E-01,.69308902
1,0,.23342262,.0000000,1,5,-14935.431,-.85542420E-02,-.15445784E-01,.69306230
1,0,.23342201,.0000000,1,7,-14934.557,-.25489314E-01,-.14508136E-01,.69310160
1,0,.23338348,.29981704E-03,1,8,-14935.414,-.42340430E-01,-.18193643E-01,.69308264
1,0,.23340557,.0000000,1,1,-14934.905,-.26994736E-01,-.63881857E-02,.69301170
1,0,.23337044,.0000000,1,9,-14935.789,-.29048146E-01,-.92840263E-02,.69320314
1,0,.23332774,.25168037E-03,1,8,-14937.462,-.44692248E-01,-.31819884E-01,.69332866
1,0,.23333858,.0000000,1,3,-14936.487,-.42288770E-01,-.18032357E-01,.69326068
1,0,.23335394,.0000000,1,2,-14935.954,-.48688761E-01,-.19528405E-01,.69304933
1,0,.23337602,.0000000,1,1,-14935.355,-.24071473E-01,-.69228388E-02,.69315083
1,0,.23337232,.0000000,1,1,-14937.608,.50555305E-02,.12634964E-01,.69320886
1,0,.23339440,.0000000,1,1,-14937.031,-.28064821E-01,-.22440642E-02,.69316964
1,0,.23340551,.0000000,1,2,-14937.198,-.35296954E-01,-.74004356E-02,.69322709
1,0,.23340077,.14026266E-03,1,2,-14938.423,-.44805368E-01,-.14060131E-01,.69341246
1,0,.23336067,.0000000,1,12,-14936.150,.10735478E-01,.60352248E-02,.69314965
1,0,.23337617,.0000000,1,1,-14936.408,.16494817E-01,.84074895E-02,.69311398
1,0,.23339824,.0000000,1,1,-14936.212,-.25633592E-02,-.22191535E-02,.69330786
1,0,.23336969,.0000000,1,6,-14937.154,.11445249E-01,.15549963E-01,.69306994
1,0,.23339010,.0000000,1,2,-14936.115,.23100710E-02,.82882399E-02,.69310867
1,0,.23340578,.40416075E-03,1,2,-14935.652,-.15721158E-02,-.22631814E-02,.69321115
1,0,.23340583,.0000000,1,1,-14937.099,-.68337017E-02,-.29867811E-02,.69347343
1,0,.23342789,.0000000,1,1,-14935.686,-.23391207E-01,-.16363761E-01,.69327630
1,0,.23344994,.0000000,1,1,-14934.874,-.12131452E-01,-.59320456E-02,.69314116
1,0,.23339954,.18686926E-03,1,13,-14934.873,-.35969454E-01,-.13182602E-01,.69301806
1,0,.23340956,.0000000,1,4,-14935.147,-.19988303E-01,-.61136224E-02,.69314876
1,0,.23342079,.0000000,1,1,-14935.619,-.45956447E-01,-.25460813E-01,.69311120
1,0,.23342439,.14309423E-03,1,4,-14935.171,-.34618031E-01,-.16048827E-01,.69314013
1,0,.23343142,.0000000,1,1,-14935.910,-.18635252E-01,-.20885067E-02,.69318480
1,0,.23344675,.0000000,1,2,-14935.139,-.27192982E-01,-.86956359E-02,.69311171
1,0,.23343489,.0000000,1,2,-14938.123,-.43988335E-01,-.15296188E-01,.69342788
1,0,.23345693,.0000000,1,1,-14936.577,-.42875990E-01,-.13888790E-01,.69315404
1,0,.23348172,.0000000,1,2,-14935.109,-.19035575E-01,-.99304494E-02,.69319651
1,0,.23349704,.13551388E-03,1,2,-14934.384,-.25427616E-01,-.17284324E-01,.69305901
1,0,.23349570,.0000000,1,2,-14935.543,-.26166075E-01,-.22720400E-01,.69314856
1,0,.23351071,.0000000,1,1,-14935.823,-.19335633E-01,-.19540375E-01,.69319672
