SampleLogFunc,intercept,slope,logSigma
-5.2030138,.61965792,2.1571501,-1.3908694
-6.8853856,1.6759584,2.0718723,-.48996167
-9.9446632,1.3885590,1.7267751,.71893663
-1.1275826,.91181658,2.1406696,-1.1865040
-1.1451011,.99192955,2.0068750,-1.2198558
-1.5252946,1.1432467,1.9464803,-.96191566
-3.5402291,.73857724,2.2769083,-1.4628648
-2.6110754,.72618297,2.1831789,-1.3803293
-1.4511288,1.0308555,2.0294350,-.92835439
-1.5316004,.84321360,2.1996689,-1.1035417
-1.5775159,.96426585,2.1748020,-1.2227715
-5.9094452,1.0294946,1.7807288,-.63774949E-01
-5.4637481,1.0876420,1.6537635,-.44484448
-3.9376659,.80426412,2.1613429,-.36226522
-.90886665,1.0207883,2.0263655,-1.2911767
-2.6776370,.70649150,2.1492969,-1.2566697
-4.6835123,.80700433,2.4310928,-.92098124
-6.3566104,.15510055,2.3273952,-.17459556
-4.6997948,.69547628,2.0631200,-.29292825
-3.4033661,.58629683,2.3806739,-1.0323439
-1.8264357,1.2961818,1.9063167,-1.1639094
-2.6271169,.66535098,2.2398762,-.79221088
-1.1558436,.89358202,2.0914760,-1.2525424
-3.5895639,1.2224971,1.7707292,-.56210062
-1.4358430,.84258896,2.1842151,-1.1188410
-1.3815488,1.1340435,1.9226453,-1.2300507
-5.5521304,.32318021,2.2543120,-.28427484
-5.6177974,1.5093705,1.4832835,-.37734912
-3.1216601,.57067423,2.3515123,-.93504005
-3.5486520,1.5266308,1.7557878,-1.0381193
-3.4797215,.97547254,2.2242093,-.51723319
-1.8368098,.88419610,2.0899798,-.85587031
-2.1721556,.73763280,2.1337805,-.98482456
-1.0145100,1.0125369,2.0938089,-1.1799516
-3.0052260,.99309319,2.0300624,-.53634684
-1.7354785,1.1123713,1.9805979,-.85766717
-2.5398603,1.1974959,1.8097556,-.94344029
-.99241852,.97469007,2.0990563,-1.3541911
-1.4159514,.95178287,2.0302588,-1.0108544
-2.2034767,.75722764,2.1697127,-.83291452
-1.3917457,1.1970927,1.9713236,-1.3212142
-1.0673144,1.0687400,1.9893261,-1.3622796
-2.4658642,.65699641,2.2577420,-.91057839
-2.8269895,1.2748388,2.0301706,-.73083280
-1.2688933,.94797402,2.1548749,-1.1873899
-2.0231738,1.0574008,2.0718441,-.77488068
-1.8954627,.83813789,2.0679716,-1.2761687
-1.5658842,1.0338002,1.9470333,-1.2227778
-2.4581709,1.2948406,1.8346365,-.79861024
-1.5006119,.92282178,2.0420698,-1.0005971
-2.7376340,1.4162074,1.7801584,-.95523069
-4.0395299,.42713488,2.4167459,-.84503104
-1.7195281,.78783911,2.1655864,-1.2922233
-3.7220058,1.1041437,2.2440561,-.76426326
-2.8224244,1.2560666,1.8579165,-1.4629704
-4.2352160,.71890864,2.1509971,-.33104405
-4.0932615,1.0284607,1.9248483,-1.6112479
-2.2173950,1.0200292,2.1800204,-1.2699218
-7.0572782,1.0495930,2.3351365,.15858426
-7.1398890,.66959965,2.7231824,-.26984944
-2.0420662,1.1229535,1.9133228,-1.4429301
-2.3822393,.66204345,2.2634763,-1.0310728
-5.3255090,.97533931,2.1783917,-1.7635182
-2.4794738,.99676456,2.0115786,-.66403637
-5.0095516,1.7555674,1.6772820,-.80610071
-2.8375928,.92357199,2.2010202,-.62507942
-2.6101927,.73463728,2.1203312,-.78282215
-2.5121748,.90419265,1.9806702,-.79800530
-2.2743264,.90942825,2.1047434,-1.6380046
-2.2399329,1.1259654,2.1289133,-.94930425
-1.2536640,.98210609,2.0113355,-1.3446819
-1.2947681,1.0752616,2.0298329,-1.5028248
-1.2947681,1.0752616,2.0298329,-1.5028248
-2.3758953,1.3118756,1.9835280,-1.1146038
-2.9706342,.94063377,2.1979155,-.59465856
-3.5015457,1.2884019,2.0043913,-.50917132
-2.8585378,1.3926407,1.7742909,-1.1206006
-4.6603141,1.5005340,2.0132902,-.76537389
-2.2764018,1.1627984,2.0048754,-.72691742
-9.8139342,1.6302323,1.9658013,.67156661
-8.1939398,2.0803440,1.7277077,.25415751
-1.0223605,1.0020209,2.0459642,-1.4177077
-1.0223605,1.0020209,2.0459642,-1.4177077
-2.7005622,1.2434965,2.0788996,-1.0142401
-4.0596885,1.4405624,1.6454737,-.91293496
-5.6078082,1.8565680,1.4879207,-.43741994
-4.5996865,.63428080,2.4488377,-1.0718520
-1.3871483,1.0569146,1.9811086,-.99278265
-1.8195844,.88048150,2.0744699,-.88238057
-1.8195844,.88048150,2.0744699,-.88238057
-3.0541697,1.0507964,1.8700818,-.66951736
-.93773260,.98025266,2.0558804,-1.1935205
-2.2845692,.96183934,2.2268587,-.97665205
-2.7450618,.86755433,2.2209098,-1.4935138
-4.5513490,.57279014,2.0776340,-.84280658
-1.3067063,1.1012811,1.9454966,-1.1044644
-4.7808080,1.0296654,1.8825871,-.22874294
-7.2863170,.19419812,2.6935878,.12818178
-3.0919105,1.4378173,1.8765870,-.72182278
-2.9485649,1.4483538,1.7728976,-1.0262221
-3.6156222,.67501088,2.3736362,-.58256773
-1.2727349,1.0509818,2.0684900,-1.4688555
-2.3771131,1.1047475,1.9321405,-1.5543934
-3.6966504,.56092513,2.1705648,-.93841595
-4.0554565,.43977994,2.3561781,-.57488217
-1.7273134,1.1822182,2.0082552,-1.4223995
-1.2016845,.99983752,2.0666544,-1.0183260
-4.2898959,.65350059,2.0475029,-.99788119
-3.4431659,1.5003311,1.7200331,-.72933300
-1.5018567,1.0273701,2.0892228,-.93273139
-1.9227635,1.2044466,1.9717466,-.84859432
-1.7233049,.87370430,2.1137553,-.88963921
-2.3406697,.96737346,2.1768456,-.75380219
-1.8884211,.74413521,2.2169628,-1.0391968
-4.2098535,.74316324,2.4390684,-.61145400
-2.5340053,1.2912267,1.8581152,-1.3885584
-4.0495947,.84100854,1.9410342,-1.1534282
-6.8887884,.57495596,2.6971999,-.60857391E-01
-1.8890047,1.2158517,2.0310654,-1.2061634
-1.4394761,.84350240,2.1697787,-1.3141318
-2.4673528,.97785658,2.1258389,-.66893242
-1.4058532,1.1912466,1.9787564,-1.0554652
-2.4212645,.77108434,2.0840260,-.86401641
-3.0790046,1.3046887,1.7659927,-.70835775
-3.2424376,.63975510,2.2387476,-1.3112614
-1.3510735,1.0224309,1.9739370,-1.2957473
-2.6133095,.88685805,1.9647570,-.90539636
-.89101884,.97856732,2.0780347,-1.2891933
-4.5657578,.68595480,2.4632355,-.45555399
-2.3289282,1.0952742,1.9093579,-1.4410124
-1.9574228,1.0231425,2.0132676,-.78770729
-2.5776718,.95237153,1.9666055,-.72627257
-2.9984510,.61911468,2.2143375,-.74449337
-2.9766655,.76774486,2.0396631,-.76948124
-3.7990100,1.5556115,1.7044504,-.63684257
-5.6941288,1.1522754,1.6807991,-.16049867
-1.0889825,1.0481374,2.0410383,-1.4534198
-1.4793108,.94518672,2.1697319,-1.2898917
-4.1168110,.87558915,2.3458672,-1.1253922
-1.2152313,.88326193,2.0983698,-1.2922303
-4.1423456,1.1338209,2.2041590,-.45184514
-2.7589433,1.2596230,1.9141698,-.63838144
-1.9687144,1.0812639,2.1376432,-1.2159071
-1.1182478,.92698429,2.0652343,-1.1653084
-3.0319464,1.0163133,2.1742596,-.59285874
-3.0786636,.71502319,2.2122829,-1.4513023
-5.1471895,1.6269118,1.5369660,-.80502331
-2.0781366,1.2452138,1.8347757,-1.0953674
-2.4644402,.79015013,2.1093843,-.74947243
-1.5970287,1.2310170,1.9791778,-1.0781180
-4.6446543,.42849246,2.5255973,-.54732466
-3.7019927,1.4434576,1.6721736,-.91314160
-2.4558283,.75785450,2.2193310,-.74861512
-3.6311576,.79111443,1.9622905,-.73804206
-3.2092426,.85662072,1.9470790,-.99881952
-2.7496847,1.4321059,1.8557823,-.88637322
-1.3664965,1.0059563,2.1223204,-1.0354659
-3.0777169,1.2218966,2.0633829,-.62172651
-1.3958156,.88774150,2.0676243,-1.0888487
-2.3940818,1.3345745,1.8385280,-.84599743
-2.7531251,.65421348,2.1931589,-1.1700064
-1.3817911,.98546315,1.9906074,-1.2686283
-1.2290956,1.1310633,1.9862457,-1.0541064
-2.8792026,1.3235219,1.8468867,-1.3988220
-1.9027097,1.2558652,1.9894346,-1.2123582
-1.4082196,.85777589,2.1147526,-1.0504042
-2.4127363,1.3495498,1.9017891,-.84533672
-1.1124081,.93170418,2.0588932,-1.1859410
-1.6467995,1.0803471,2.1166088,-1.2382927
-1.3397296,1.1957202,1.9285526,-1.2240867
-3.3720728,.78677039,2.3370277,-1.1793125
-.96767300,1.1056849,1.9960186,-1.2457913
-1.6061427,.81592831,2.1098170,-1.1289505
-1.3491429,1.0406175,1.9770247,-1.3864097
-1.7010215,1.2646320,1.9344549,-1.0427341
-2.1648666,1.1276217,1.8782960,-.87889534
-4.2666749,.53863998,2.4734259,-.54989625
-1.2013518,1.0135730,2.0011387,-1.3722137
-5.6258469,.66477492,1.9185304,-.29998132
-3.6886256,.82791461,1.9933720,-1.3026472
-6.4119157,1.3548115,2.1524436,-1.0633331
-2.9587070,.83629676,2.0967386,-.58140575
-2.3635693,1.0851902,2.1308262,-1.3860812
-1.8257775,.74999705,2.1909569,-1.0588825
-3.5709755,.80972102,2.3585293,-1.0549239
-3.1868922,.85376756,2.0845847,-.52397495
-1.2687900,.92948989,2.1605663,-1.2100662
-1.4276439,.84568097,2.1869116,-1.1515814
-.91305009,1.0019970,2.0707793,-1.1895701
-1.5942961,1.2302113,1.9055948,-1.2753822
-3.4588024,1.1840112,1.7509102,-.88927041
-1.9851652,.90804160,2.0780164,-1.5662107
-3.0709136,.97731320,1.8898950,-1.1280670
-.91268668,.97769303,2.0600256,-1.3087158
-1.5735922,.95678621,2.1343724,-.92873411
-2.7972078,1.2601138,1.9759485,-.64550230
-2.4199341,.80978137,2.2359668,-.76009133
-1.3456726,.95305076,2.0121392,-1.1959583
-3.1372007,.86003674,2.2202694,-.55183691
-3.2036703,.84653568,2.0576666,-1.5433513
-1.1599774,1.0562794,2.0854870,-1.3273817
-1.6541905,.92091424,2.1422691,-1.5025746
-1.3974945,.98909066,2.0053691,-1.0171455
-.94867625,1.0942391,2.0087690,-1.3102856
-.97799679,.99855507,2.0253994,-1.2411694
-3.0196704,.75316826,2.1473008,-.59914680
-2.1072780,1.2305453,1.8830592,-.83930170
-3.4411560,1.3036010,2.0873707,-.84993005
-2.5105030,.64655782,2.2216808,-1.0437539
-2.1608339,1.2917078,1.9466494,-1.3049100
-4.1179962,.77373475,1.9754243,-1.0906846
-4.7183628,1.6746872,1.5670277,-.63136146
-3.4440309,.68462079,2.2517531,-1.4365359
-1.7692892,1.0406269,2.0577435,-.83196761
-2.5186265,1.3947072,1.8892097,-.95768374
-1.7543250,1.0654671,1.9620774,-.88214544
-2.8125430,.77983120,2.2623089,-.67195974
-2.8739613,1.2797266,2.0036421,-1.3562637
-1.2297330,.91219384,2.1440658,-1.0970682
-1.9832152,.88115940,2.0823442,-1.5141270
-3.2773555,1.4581011,1.9116273,-.77849678
-3.1857787,.71806040,2.3247169,-.64382788
-4.6431770,1.6854833,1.7713855,-.82275316
-3.1640276,1.1723502,1.8881690,-.54014253
-2.5316301,.71111462,2.1610027,-1.2677787
-1.7653532,1.0310538,2.1130799,-.88037259
-1.1508535,1.1177184,1.9552372,-1.1797613
-2.3687797,.82602475,2.1326117,-.72412984
-2.6934610,1.0979041,2.1813582,-.94987660
-3.3356492,1.2996315,1.9026369,-.51365536
-1.6909409,.96275883,2.0654582,-.86025556
-1.1536799,.87997906,2.1222054,-1.1988296
-1.3258547,1.1126789,1.9735941,-1.4499411
-1.0538167,1.0656548,1.9973109,-1.1255501
-4.2832149,.46630326,2.2365171,-.93985211
-3.8847675,1.5712543,1.8290633,-.91451170
-2.3749120,.98649850,1.9170038,-1.1024860
-1.2428127,.90050389,2.0769293,-1.3207241
-3.1686743,1.1482137,2.0706818,-1.5809941
-1.3232069,.91120898,2.1663027,-1.2846002
-3.0232389,.57684706,2.3269088,-.84374656
-2.0917466,1.0754187,1.9755056,-.76201388
-4.7324760,.34022071,2.4405267,-.45234586
-2.6285869,1.1675205,2.0503675,-1.5215641
-1.6520806,.99980461,1.9571647,-1.1570487
-5.2359216,1.6907950,1.5535242,-.85127474
-4.4488886,1.1575243,2.2346661,-.46452256
-2.4178526,.84011407,2.0827755,-.73106799
-2.2415661,.94274422,2.0226178,-.74783724
-4.1908588,1.5569198,1.6496881,-.95707971
-1.3133090,1.1008708,2.0767901,-1.1721095
-1.1007611,1.0302151,1.9907087,-1.2641783
-.98964962,.93914106,2.0767800,-1.2241154
-2.6909472,.81197163,2.0275822,-.80580012
-4.4583377,1.1322438,1.7405683,-.43436827
-2.8187903,.88664683,1.9599890,-.79755480
-1.7693898,1.2122106,1.8881971,-1.3136659
-2.4414207,1.3503622,1.9502055,-1.0039411
-1.9236540,.81834145,2.0701850,-1.1354674
-3.9594027,1.6170520,1.7665889,-.80718424
-3.4524409,1.0172866,1.8399386,-.69133860
-4.1178362,1.0022810,1.8081769,-.95264182
-3.7017339,.62162994,2.3332086,-1.2821690
-2.2680184,.84287940,2.0346808,-.88089537
-6.0979889,.28830492,2.3402888,-.86919172E-01
-4.4306417,1.2836822,2.0985124,-.36954868
-1.8917711,1.0133821,2.0816422,-.80111720
-1.4711066,1.0161694,2.0807294,-.92888935
-2.4808413,.69169347,2.1824728,-.83948729
-4.7720110,1.4268195,1.9980034,-.30841947
-5.7014514,1.7958714,1.5628903,-.21818000
-4.5766230,1.0639616,1.7316147,-.73809444
-4.5237096,.94742677,2.3661174,-.48957702
-5.7906498,1.8904011,1.5172401,-.30457037
-8.4129404,2.1936194,1.8273824,-.78409355E-01
-5.7109102,1.6737008,1.5656526,-.98876265
-1.4006436,1.0787827,2.1007058,-1.2069146
-4.6746382,1.4481364,1.6437101,-.36453567
-3.8577970,1.1041282,1.9133600,-.38215944
-1.8016862,1.0125171,2.1570200,-1.3159789
-1.1194129,1.0748520,2.0647974,-1.3502355
-2.9294898,1.1330270,1.8093044,-.84692642
-1.8456859,1.2037810,1.8927836,-1.3630112
-2.5441810,.93082007,2.2243463,-.75603772
-3.5495118,.61255285,2.2852349,-1.3035975
-2.1109706,.91829419,2.0169594,-.82377742
-2.2551915,1.2143760,2.0681521,-1.0887611
-2.4406549,1.1792528,1.8742691,-1.4264538
-1.3372503,1.0466401,2.1145336,-1.2358752
-1.7206732,.78629848,2.1373519,-1.0626735
-1.4021893,.82752216,2.1490952,-1.1282875
-4.6433650,.91548927,2.3076585,-.29844684
-1.8947040,.94488257,2.1062504,-.80537537
-1.3329146,.95334657,2.1495636,-1.0788826
-3.3829983,.93099958,1.9867746,-1.5482879
-3.7693863,1.3360787,1.8772760,-1.5294244
-1.3741328,.94805101,2.0649807,-1.4886456
-4.0918026,.77547990,1.9940384,-1.1871185
-2.0865631,.82376188,2.2543677,-1.1980074
-2.0998557,1.0285649,2.0434813,-.74033866
-2.1587843,1.2130155,1.9334531,-.77873171
-1.5094248,1.0155067,2.0583184,-1.5717830
-3.0526228,1.4097636,1.9518306,-.93042397
-4.9419291,.71571913,2.3388535,-.20761230
-1.3712059,1.1148604,1.9540132,-1.0213749
-3.1671154,1.0109199,2.2290964,-.65479578
-4.4253059,.39931940,2.3906768,-.48208304
-2.1487224,.92721335,1.9817890,-.89511325
-2.7706729,1.4080108,1.7835049,-.85071348
-4.7796169,1.6191370,1.5491974,-.65810929
-1.1457190,1.1563272,1.9969617,-1.2045895
-1.3363878,.96775975,2.1421544,-1.0659333
-1.3781359,.84642115,2.1780346,-1.2168174
-5.5110390,.25981147,2.3510430,-.29904341
-2.5313362,.64544484,2.2147153,-1.0100130
-2.3852512,1.1928469,1.9593992,-.70369888
-3.5914998,1.4126632,1.9124506,-.53720986
-3.3766392,1.3316059,1.7216518,-.71641740
-2.3878471,.84465220,2.1418862,-1.5757374
-5.2266895,1.5180063,1.8848809,-1.2604373
-2.9922665,1.1317260,1.9416888,-.55295155
-1.4815252,.98563025,2.1438449,-1.3649582
-1.4815252,.98563025,2.1438449,-1.3649582
-1.3534510,1.1559079,1.9220436,-1.2333844
-1.8715510,1.0524011,2.1534887,-1.1357005
-1.6046066,.83284415,2.1118321,-1.3244863
-1.6046066,.83284415,2.1118321,-1.3244863
-5.3069141,1.4650739,1.6253221,-.20900445
-1.7932513,.97873630,1.9955596,-.89291458
-4.1368931,1.1591337,1.7247497,-.58676250
-5.6663149,.23213781,2.6208349,-.64605704
-5.1260342,.83741963,2.3532128,-.19960994
-2.1287759,1.3235679,1.9402806,-1.0858741
-1.7711216,1.2753165,1.9505804,-1.1100801
-1.8328316,1.2977413,1.9005746,-1.1576793
-1.8618857,.93601385,2.0407888,-.84539167
-3.2265501,.57890353,2.3415641,-1.0811638
-1.6540057,1.1153420,2.0114205,-.88068992
-1.5832008,1.0915361,2.0948756,-1.0113567
-1.7388387,1.1976361,1.8765486,-1.0593235
-3.7799394,1.3983806,1.7543195,-.49266492
-3.3446264,1.2721079,2.0620035,-.61332312
-3.4316875,1.3541463,1.9278630,-.53126509
-4.1636398,.76654400,2.4336520,-.72693738
-2.5473014,.98979041,2.0030241,-.65621914
-4.1920673,.52498075,2.3979259,-.45500713
-3.4388611,.71509751,2.2081875,-.50264258
-2.8733586,.93092909,2.2076178,-.62709783
-3.2340036,1.4194479,1.7192822,-.79498534
-2.9615032,1.1446521,2.1413646,-.70514809
-7.4269755,1.3906853,1.6590621,-1.3926754
-2.4395538,.98276917,2.1276605,-1.6333796
-2.7483367,.74585622,2.2854834,-1.3023950
-5.4868824,1.4399991,1.5350007,-.77136869
-2.0048122,1.2895062,1.8450981,-1.1228791
-1.3324807,1.1042549,1.9467135,-1.3438227
-1.9485193,1.1855314,2.0361212,-1.3739039
-3.4845810,.95911009,1.9334649,-.51799485
-4.8446482,.93406132,1.9221361,-1.4555511
-1.3397969,1.0738953,1.9561175,-1.3417638
-1.4477261,1.2233005,1.9361338,-1.2592569
-3.2766377,1.1510379,1.7789353,-.96836054
-3.4570851,.85751541,2.0121744,-.51340717
-2.5884306,.84306223,2.0555312,-.71073945
-4.3976137,1.1280313,2.0975788,-.27810649
-3.4416712,.62540749,2.1353013,-1.0410263
-.88577799,1.0179854,2.0379811,-1.3160058
-.88577799,1.0179854,2.0379811,-1.3160058
-2.3411150,1.0446253,1.9498928,-1.5219757
-3.3184388,1.1451283,2.1752495,-.68443365
-1.7539628,.99774574,1.9540719,-1.2191677
-2.6235335,1.2121538,1.8116103,-.82561245
-1.7527956,1.2172333,1.9341279,-1.4154926
-3.4456847,.78804167,2.0263831,-.57673353
-3.1318332,.81189011,2.3285012,-.72933539
-7.0701497,1.3234476,1.4410997,-.54111247
-2.6209148,1.4219826,1.8359696,-1.0062762
-3.0891052,1.2932102,2.0362015,-.68771324
-1.8523946,1.1481533,1.9421889,-1.5133426
-2.3825345,.91554805,2.1666118,-.70715337
-1.7262238,.91279553,2.0818328,-.87155540
-2.5503984,1.2603385,1.8213558,-.78945769
-2.1843384,.95385210,1.9476782,-1.0973662
-4.7989547,1.3620168,2.1425296,-.52411406
-6.3627054,1.7661659,1.6706583,-.78391002E-02
-9.0901413,-.23772339,2.3753194,.36705517
-8.3414068,-.31161431,2.5264824,-.22143825
-3.3988284,.58202857,2.1749775,-.94055492
-3.2119191,1.2255064,1.8534196,-.54933429
-2.0416859,.84834331,2.2249322,-1.3415569
-2.5883518,1.0557425,1.9494132,-.66218751
-2.0000845,.80165971,2.0784481,-1.0599257
-1.8258154,.85808529,2.0448021,-1.0554423
-3.0592173,.64733016,2.3628892,-.83051288
-4.3084924,1.1706838,1.7122105,-.53510631
-7.1137439,1.3660696,2.1429645,.16263351
-2.4495877,.70469929,2.1363000,-.96879886
-2.3006104,.84560834,2.1702515,-1.5479297
-2.6060926,.88788907,1.9620994,-1.0141154
-3.4097907,1.0395656,2.1648921,-.50261312
-1.9241367,.92256943,2.2126209,-.98097142
-1.6557567,1.0875180,2.0620514,-1.5135809
-3.5054056,.96029421,2.1720128,-.45445205
-3.3283959,1.2593919,2.0700997,-.61330988
-1.8068785,.75237063,2.1775065,-1.1265329
-1.9905363,.89222098,2.2316109,-1.1880633
-3.2156088,1.2726056,1.7371792,-.85681828
-1.4082952,.89520664,2.1634395,-1.3657440
-1.4082952,.89520664,2.1634395,-1.3657440
-2.5582075,1.2086306,1.9379472,-.66659111
-3.2414247,.64090765,2.3354857,-1.1992245
-2.1036114,1.1430531,1.9296026,-.78525908
-3.7385588,1.0605028,1.8173416,-1.1259540
-3.1996530,1.0854394,1.9528076,-1.6973649
-2.6519206,1.2691514,1.9555711,-.68152319
-3.1359175,.79533197,2.1796411,-.54121274
-2.0776351,1.0588961,1.9859641,-.76251098
-2.0093389,1.0794390,2.1311890,-1.3039756
-2.0554570,.90549840,1.9909531,-.99948211
-3.2544060,1.0163361,2.2636255,-.85783497
-2.4959380,.65731654,2.2624668,-.89011214
-1.7333580,.85952184,2.1153581,-1.4640013
-5.4783350,.86820539,1.7727719,-.52088745
-2.5277473,.98504104,2.0026014,-.66373870
-1.3803148,1.1761590,1.9275936,-1.3068753
-3.4552166,.63859403,2.1187571,-.69151948
-2.2986423,.98674805,2.1952684,-1.3092389
-1.2310376,.94614910,2.0456406,-1.3765849
-2.0900000,.72205872,2.2160035,-.94551612
-2.2746035,.88205412,2.2257398,-1.3659185
-3.7556106,.57800325,2.3181234,-.51114177
-3.3567421,.57138752,2.1923124,-.79802617
-1.5887043,.97616651,2.0247583,-.91720762
-6.0108172,1.7200185,1.4203964,-.26231074
-2.9841373,.88027882,1.9688387,-1.2279760
-2.1545920,1.3044517,1.9523324,-1.2213421
-3.2549671,.79515527,2.3579568,-.84749381
-5.5190562,1.8471941,1.6543247,-.69221925
-1.5646283,1.1306776,1.9089714,-1.0768564
-3.8090688,1.1636065,1.7722403,-.53766053
-2.1246884,1.0929326,1.9104331,-.83621730
-3.5089390,.58120292,2.1634546,-.74860441
-2.3389060,.85457689,2.2360696,-1.3652157
-1.9798039,1.3124037,1.8699964,-1.0172268
-1.9422864,.86488269,2.1974164,-1.4209396
-1.7062860,1.2433408,1.8787540,-1.1843947
-3.1975082,1.0737572,1.9631821,-.50453843
-3.3114435,.79272287,1.9917918,-.72703331
-1.6532968,.98284174,1.9671726,-1.1646547
-2.3383579,.79472033,2.2384126,-1.3785567
-3.8403846,1.1752957,2.0764032,-.40501844
-1.8781536,1.2174108,1.8986679,-.90150763
-2.8387840,.92390829,2.2487833,-.71014090
-1.8862246,.76355715,2.1866751,-.95798595
-1.0332713,1.0776788,1.9846751,-1.3204842
-2.5541459,1.2987136,2.0170090,-.92962184
-2.2293207,1.2839541,1.9098641,-.81337797
-1.9009650,1.2408745,1.8542113,-1.0537928
-4.7532608,1.0139898,1.9211207,-.21591335
-6.7344190,1.2265578,1.5610974,.36750349E-02
-2.9881245,1.4611299,1.8258721,-.80052233
-4.4283281,1.6241734,1.8564447,-.61979817
-4.1028556,1.3915895,1.6526262,-.92862438
-5.4796610,1.8087701,1.7289617,-.34323551
-2.0270919,.94048857,2.2094479,-1.2567782
-1.3275740,1.0597435,2.0882959,-1.0440588
-2.0861568,1.2265605,1.8522845,-.92080585
-7.7832230,.52765971,2.1379163,.31441397
-7.5716612,.13797561,2.2957734,.16675759
-2.7765502,1.2759760,1.7701616,-.92283058
-1.5316917,.99432840,1.9966386,-.97075668
-1.4423894,1.1441547,1.9188249,-1.0884975
-.98184764,1.0859715,2.0413248,-1.2137319
-5.3522151,1.1423944,1.9252904,-1.8411800
-1.4461928,.96068634,2.0008773,-1.2587120
-2.4261444,.82903735,2.1456025,-1.5569424
-.93837180,1.0101943,2.0262597,-1.2934787
-.93837180,1.0101943,2.0262597,-1.2934787
-1.5282819,.91091726,2.1868586,-1.2645560
-1.8834516,1.1300694,1.9051950,-1.3724754
-2.2731070,.67814674,2.2161856,-1.0146837
-1.5022015,1.2138391,1.9534791,-1.0321884
-4.2154788,1.4914698,1.9803363,-.62290951
-1.4143005,1.2210408,1.9345301,-1.1416235
-4.6880635,.30978072,2.4394561,-.72060903
-4.3927460,.48858596,2.2858914,-.40479751
-5.2676065,.94145862,2.3360899,-.19363314
-8.9783267,1.1087405,1.3981930,.37170575
-5.3121329,1.6043032,1.8902416,-.24473878
-2.2741742,1.0120240,2.1191236,-1.5963915
-1.6498681,1.1349586,1.9091927,-1.0039561
-1.8906394,1.2765109,1.8580350,-1.1345221
-2.9454573,1.3462646,1.7619263,-1.1245354
-2.2225377,.74398460,2.1454043,-1.2654473
-1.8073982,.99792667,1.9604263,-1.3144587
-1.7777909,.87347336,2.0420252,-1.0108349
-2.1119068,.73098136,2.2032578,-.90871355
-4.8649501,.28809888,2.4977341,-.55702816
-4.3085237,.60257876,2.2511868,-.34936503
-2.0036052,.84346224,2.2503849,-1.0726073
-1.5136053,.98547651,2.1086399,-.92864688
-1.4153912,.83096878,2.1592789,-1.2785627
-1.9518265,1.2721973,1.8512824,-1.1623919
-3.0231416,1.3273322,1.8210818,-1.3695141
-.90536212,1.0304753,2.0226325,-1.2416967
-1.5479943,.93805604,2.1462164,-.94956829
-7.0553763,.75204259,2.6526011,-.50009405
-5.8638452,1.4758110,2.0260022,-.10082312
-2.7541911,.95751867,2.1754057,-1.5578286
-1.6870832,.78767850,2.1904612,-1.2652030
-1.9396308,1.0518148,2.1274928,-.87474439
-2.3486586,.95200065,1.9426176,-1.1540876
-1.6870105,1.0342238,1.9419925,-1.0295441
-1.0013137,1.1118808,2.0116466,-1.1993339
-5.4567414,.55481523,2.4582027,-1.1951975
-2.5523550,1.0807986,2.1470357,-.75117349
-1.3972228,1.1042237,1.9288526,-1.1986141
-2.7230529,1.1320398,2.1324627,-1.2855882
-4.1456874,1.4224010,2.0282891,-.57327907
-3.8802386,1.5934821,1.7037136,-.67196421
-1.4172221,.90423639,2.1212730,-1.4650225
-3.8763339,1.3929472,2.0345450,-.63233723
-2.1408560,.92479084,1.9829803,-.90128696
-6.1586455,.70161351,1.9438540,-.47856221E-01
-2.5031305,1.1951805,1.9406269,-.67597148
-4.2384765,.66460746,2.4654967,-.62244344
-2.3372088,1.2546535,1.9494399,-.75700819
-4.3228981,.49129497,2.4889898,-.58404378
-2.4683932,.85813301,2.0323250,-.76764647
-2.1685212,.95157637,2.1995329,-.84972591
-1.7508487,.92324569,2.1890472,-.96206036
-2.5799660,.78337358,2.0925021,-1.3517397
-2.9926939,.98154267,2.2647843,-.93735727
-1.5539375,1.0596833,2.0935704,-1.4456108
-3.7509473,.58497021,2.3612741,-.53518172
-1.2130236,1.0006700,2.0524206,-1.0145424
-3.3850401,1.5211153,1.7525224,-.97024292
-3.5281510,.82301558,2.2794590,-1.4288455
-2.0639361,.99314864,2.0194533,-.76668247
-2.3270816,.71379158,2.1729652,-.86774537
-2.3744296,1.3148622,1.8097838,-1.1391819
-3.1728697,.92640625,2.0048946,-1.5775937
-2.6477290,1.3953543,1.8383726,-.81667353
-1.4754513,1.1172447,1.9174977,-1.1500840
-1.3618732,.99406694,2.1339968,-1.0628779
-1.6667829,1.0097465,2.1251861,-.91701767
-4.8739239,1.4930783,1.8601838,-.24824756
-1.4168538,.95149659,2.0775398,-1.5197714
-3.2053428,1.1003173,1.8028220,-.88429339
-2.6145167,.94528484,2.2556851,-1.0590588
-4.0308085,.89065360,2.1835789,-.33913839
-2.1828439,.85564079,2.2598561,-.99476451
-1.5982750,.97211338,1.9970051,-.98197300
-3.3556368,1.0719117,1.8313846,-.64733598
-5.4357323,.37135250,2.5225369,-.96384499
-5.6036219,.92155002,1.9251062,-.71539230E-01
-2.1854467,1.1495374,1.9289573,-.76148191
-3.2421061,.65566703,2.1058053,-.84264526
-1.4835344,1.0917337,2.0834658,-1.3622311
