SampleLogFunc,intercept,slope,logSigma
-1.9117766,.78715030,2.1760093,-1.3684928
-3.2407403,.92643894,2.0751961,-1.7488305
-1.9407258,.81634268,2.1998504,-.88035287
-1.6329221,1.0792162,1.9327602,-.99514350
-1.4550969,1.0401026,2.1128591,-1.0204632
-3.7626883,1.0890154,1.9042849,-1.6091452
-2.2222047,1.0509005,2.1734592,-.94352367
-3.7595947,1.0796707,2.0865422,-1.7418414
-1.7163715,1.0520779,2.0948960,-.88739266
-1.8224802,.82390808,2.1243429,-.90884854
-6.7347845,.80185549,2.3861315,.12604231
-3.8840590,.82401067,2.3617922,-1.0943887
-8.2380216,1.7593975,1.2502879,-.58942857
-2.9007159,1.2399702,1.7895564,-1.1790892
-2.7481436,.71441950,2.1083639,-1.1415921
-4.5513088,1.6094133,1.6878084,-.40385583
-2.7690485,.96105805,1.9717477,-1.4835130
-3.3793822,1.1534268,2.1910201,-.82794201
-2.0550182,1.1092982,1.8809697,-1.2060607
-2.9073783,1.3747901,1.7510413,-1.0182061
-3.1843941,.82817835,2.1186490,-.52395787
-2.1172529,1.2560329,1.8413089,-.94009648
-2.4874671,1.3003448,1.8009887,-1.1492516
-1.7091418,1.1248471,2.0366665,-1.5063211
-4.0271650,.64585542,2.4559643,-.70950136
-2.4548722,.75684980,2.2927568,-1.1662401
-1.3253312,1.1157333,2.0154576,-1.4658665
-1.8984370,1.1183401,1.9680180,-.81603689
-3.2013686,1.2852205,2.0791228,-.78926305
-2.4738686,.89148719,2.2705373,-.99019146
-2.8439952,.70573762,2.1040251,-1.1002437
-2.9037202,.78951983,2.2681003,-.65279851
-7.7641211,2.3171833,1.2521841,-.98738160E-02
-3.7603195,1.1552211,1.7780501,-.54805530
-3.0653636,.71225915,2.0676624,-.86479912
-1.3282317,.93684834,2.0426275,-1.0558269
-3.5704232,1.4430785,1.9596990,-.70177563
-.91127476,.98144366,2.0557941,-1.2313180
-1.3686188,1.1584575,1.9208675,-1.1394725
-5.8268158,.85557483,1.9670130,-.28137034E-01
-4.3098036,.41396136,2.4285209,-.53074459
-2.7738097,.60738144,2.2741923,-.86913482
-1.7519904,.92724558,2.0182566,-1.3706973
-2.0449687,.77873812,2.1687774,-1.3823504
-1.3426454,.88286961,2.0953146,-1.0557101
-2.4816394,1.3716425,1.8792432,-.85046943
-1.9559173,1.2397922,1.8736601,-.92111647
-3.6529025,1.0827874,2.2443836,-.67910683
-2.0590013,1.1455461,2.0562070,-.82155721
-1.4639060,1.1858952,1.9121668,-1.2745015
-2.1942977,1.1485801,2.1004017,-1.2552209
-1.0347112,.93460739,2.0684719,-1.2625877
-2.8584070,1.1155808,2.1757552,-1.0708820
-2.1766674,.86648377,2.1952497,-1.4798834
-1.4685021,1.1050142,2.0089972,-.93653791
-3.3847140,1.1464881,1.8833705,-.49716007
-1.8198117,1.2377198,1.8689599,-1.0211645
-4.7153515,1.4215820,1.9357469,-.27175792
-1.7387572,.90066055,2.1865800,-1.3836198
-4.3081500,.71654873,2.2284995,-.30709386
-2.6665309,1.2603526,1.8039413,-1.2183723
-6.2710851,.14280837,2.3116568,-.42084340
-3.3438898,1.2935270,1.7234776,-.79913231
-3.8954877,.73366997,2.3850599,-1.1215716
-4.7696840,.98397570,2.3490546,-.95988153
-2.5618270,.98075648,2.1756667,-1.4867929
-1.0606863,.96917640,2.0893729,-1.4172296
-3.4653624,1.1160312,2.2199061,-.88144058
-1.1042974,1.0462800,2.0028261,-1.0955036
-1.2733439,1.0916747,2.0799020,-1.2088524
-1.3398168,.88426258,2.0701190,-1.1762033
-4.9768134,1.1464173,1.6616179,-.64881333
-3.2396644,.81976170,2.0733635,-.53966792
-1.2595080,1.0396230,2.0897487,-1.0469770
-1.3791025,1.0298427,2.1142799,-1.0452162
-3.5748288,.75114694,2.3914032,-.73879252
-2.0629080,.89599414,2.0875469,-1.5710237
-4.6696909,1.6332938,1.7338668,-.37922523
-1.1504421,.91460681,2.0928944,-1.3729241
-4.5837870,1.5522263,1.9044125,-1.0045772
-1.9853249,1.2313099,2.0158209,-1.2643833
-2.1332518,.74724657,2.1223379,-1.0677820
-3.9825703,1.2765085,2.1273782,-1.0069934
-1.9484720,1.2210765,1.9606999,-.85267530
-1.9484720,1.2210765,1.9606999,-.85267530
-3.3190354,1.3165063,1.7672802,-.61335168
-5.2741233,1.4752383,2.0759377,-.36046339
-2.5377948,1.0104498,2.0074036,-.64760147
-.99775251,1.0631469,1.9971631,-1.1763023
-.99775251,1.0631469,1.9971631,-1.1763023
-1.6335316,1.2057520,1.9819834,-1.3772061
-3.1118714,1.2652845,1.7481557,-.96149487
-2.1941251,1.2856720,1.9720072,-1.2646015
-2.8453537,1.2926560,1.9920337,-1.3425516
-2.5821281,.96164572,2.0026318,-.66371940
-2.7101535,1.3920963,1.8617531,-1.2185629
-1.9813518,.97185737,2.1323774,-1.5620802
-1.6420658,1.1678714,1.8950085,-1.0440388
-4.5042759,.65001630,2.3800408,-1.2950238
-3.4898088,.99128626,1.9726632,-1.6481787
-5.0361573,.42707772,2.5782381,-.64723772
-1.7209368,1.0308717,2.0651809,-1.6009503
-1.7547924,1.1181792,1.9346431,-.89864351
-1.3576971,.94608254,2.1530424,-1.0672467
-2.4031780,.69600070,2.1651937,-.90885950
-2.3131277,.84773625,2.0648944,-1.4283778
-2.5439430,.80028311,2.2075832,-.69779883
-4.6606918,1.7045804,1.7451161,-.51829214
-1.3364376,.90634796,2.1000714,-1.0122070
-1.4467715,.96289863,2.1383780,-.99073511
-8.7385606,-.28121812,2.5153835,.30619952
-4.3377770,.55181978,2.1258324,-.92124690
-1.6312751,.84930195,2.0840540,-1.3040209
-3.4399325,1.2451787,1.7344878,-.74090938
-3.4616044,.86088740,2.2645546,-.51515141
-6.1907405,.54188875,2.5914931,-.93410814E-01
-1.9095350,1.0135633,2.0336289,-.79353124
-3.8233966,.68116354,2.3360225,-1.3305578
-3.4200231,1.3872388,1.8736153,-1.3799513
-8.5638295,-.25608307,3.0696881,.16130445
-3.2256621,1.3076665,1.8915870,-.54418316
-2.2833407,.75672946,2.1041487,-.92746465
-3.8569854,.88118029,1.9521970,-.46620846
-4.6261278,1.1267843,2.2578926,-.99554841
-2.0549827,1.1425063,1.8792047,-1.2963390
-3.7267676,1.3702814,1.6834610,-.66857801
-1.7799363,1.2075786,2.0108327,-1.3296397
-6.6657354,1.3092371,2.3342871,-.18411315
-3.5957106,.60014837,2.3896254,-.62744063
-1.2302000,1.1709892,1.9983951,-1.2113918
-2.1546136,.77767449,2.0871128,-1.0906630
-1.4314078,.97213087,2.1593173,-1.1213806
-2.8242059,.86238558,2.2436342,-.66012871
-7.0591607,-.73151359E-01,2.6781310,-.40080368E-01
-1.3983143,1.0344629,2.1103683,-1.3838441
-3.6700688,1.3093551,1.9749696,-.46270815
-3.3482740,1.0946850,1.8100088,-.69518387
-2.4458669,1.0714920,1.9967780,-.66252092
-1.0210368,1.0949180,2.0120760,-1.3774733
-3.9345048,1.3759239,1.9918494,-.47395518
-4.4264139,1.6670125,1.7924835,-.69221074
-4.2428287,.80954887,2.4233686,-.68547643
-5.0026058,1.1152188,2.0375739,-.14106678
-1.6539584,.81473718,2.1038336,-1.1381617
-2.9106321,1.2924035,1.9596540,-.63390684
-5.3025332,1.8197414,1.6785651,-.41827693
-4.0755275,.95514510,2.0498168,-.31744878
-3.9554124,1.4077761,2.0078588,-1.0511214
-1.8107610,1.1531650,2.0794392,-1.1959367
-3.2085744,1.1942896,1.7631173,-.87813727
-5.6020136,.70579631,2.5012340,-.95208557
-6.7375562,.29192047,2.7909484,-.35111649
-4.0913812,1.6174176,1.8103537,-.73657480
-1.5216833,1.2058636,1.9318072,-1.0153899
-1.6359665,.96552553,1.9800429,-1.1940058
-3.3914110,.73091090,2.0392480,-.69511133
-4.3906421,.41580676,2.2970964,-.91329694
-1.4612723,.98667012,2.0900434,-.93095939
-3.0601527,.66995087,2.1175119,-1.0457068
-3.3149465,.95867314,2.0636947,-1.7802591
-3.9509997,.63358888,2.0753634,-.93779778
-3.7939623,.60334207,2.4014885,-1.0908770
-4.8559327,1.6066726,1.9129282,-.44964502
-2.1862593,1.0227535,1.9101886,-.97073449
-1.8273945,1.0313078,2.1613895,-1.1690244
-1.4524266,.89172079,2.1884007,-1.1442511
-1.9621010,1.0132091,2.1203349,-.81427035
-3.1368056,.58655499,2.3397916,-.75875923
-1.3409693,.99765343,2.1012065,-1.4795214
-5.4756521,.77085479,2.2727021,-.75856612E-01
-3.7675827,1.0811430,2.1194345,-.40470813
-2.6115862,.65167785,2.3069421,-1.0388416
-2.6542662,1.3306886,1.8218521,-.75731919
-3.4137616,1.4758231,1.9051839,-.96657095
-4.2162044,.77535486,2.3670988,-.41913176
-3.3872496,.97752765,2.2915683,-.89500125
-3.6357683,.77608448,2.1880423,-.43411358
-1.6279412,1.1584899,2.0527007,-1.2878342
-3.0529628,1.3995668,1.7667915,-1.1587363
-1.0144637,1.1113539,1.9854249,-1.1967936
-1.7061217,.97972687,2.1299106,-1.5059294
-6.0774631,.51645206,2.1869450,-.17592542E-01
-.92220761,1.0778532,2.0240285,-1.2137806
-2.4627317,.75438053,2.1897313,-.74222683
-4.1043529,1.4456659,1.7956806,-1.3531820
-3.4682080,.99547818,1.8805166,-.58115302
-3.5137359,1.3502969,1.8638022,-1.4710474
-1.7334871,1.0068351,2.1672370,-1.0739068
-2.3228278,1.3124397,1.9019894,-1.3402791
-1.2342454,1.0508123,2.0808639,-1.4140262
-1.1379933,.99090685,2.1012748,-1.4150471
-3.3156407,1.2914875,1.7558806,-1.1743423
-4.1711118,.58911854,2.1715619,-1.2025389
-1.5242226,1.2163770,1.9005429,-1.1263771
-1.8742678,1.0579835,1.9771543,-.82798770
-1.0759216,.96414591,2.0565108,-1.3948397
-1.3373023,1.0409036,1.9797616,-1.3969310
-3.9929182,.45601157,2.4053954,-.94455229
-1.2940929,.95106721,2.1050526,-1.0022981
-4.8594630,1.6924449,1.7132545,-.38068721
-4.2470916,.72522618,2.0977889,-.35072281
-1.3502552,1.0003055,2.1341311,-1.0881395
-5.0302240,.66214446,2.1964087,-1.5468845
-1.7964937,.99448932,1.9700302,-.93591750
-1.5962909,1.2391659,1.9709533,-1.2048261
-1.0698374,.92960387,2.0663541,-1.2562924
-3.3858682,1.4928849,1.8361932,-1.0811198
-1.6856942,1.0923618,2.0645125,-.89423648
-3.3637486,.98542369,1.9753338,-.48738478
-1.3114846,.99026831,1.9993227,-1.0896754
-2.6006218,.92075662,1.9482751,-.85651130
-1.6547972,.84626551,2.1547789,-1.4274175
-1.2233736,.91116811,2.0768446,-1.0936303
-2.8104253,1.2939108,1.8070639,-.71693455
-2.5997622,.67948537,2.2712988,-.80004746
-3.9328652,1.5494242,1.7360157,-.54158698
-2.3313025,.94385405,2.1362990,-.70305135
-1.3280062,.91675284,2.1378831,-1.0269651
-2.5784964,.65079864,2.1931068,-.96973264
-2.0664405,1.1143971,2.0857878,-1.4441720
-2.9912133,.85860611,2.2058131,-1.5788529
-2.3523996,.72518709,2.2390850,-.82419203
-2.5023433,1.2790179,1.9834817,-1.3462577
-3.1180975,.64835869,2.3172066,-1.2267662
-1.9169475,1.2213422,2.0211938,-.96759811
-3.7156796,1.1049769,1.7673500,-.80198635
-4.9175958,.37526466,2.2375813,-.71904264
-1.1853040,.88832173,2.1462525,-1.1636196
-3.2583679,.55386472,2.3614281,-.80575955
-.99787732,1.0723793,1.9900056,-1.2030526
-1.6269830,.97051124,2.1317303,-1.4931791
-3.4847111,1.1855138,1.7480865,-.80882561
-1.0693358,.98922164,2.0840184,-1.0900084
-1.0693358,.98922164,2.0840184,-1.0900084
-4.4924690,1.3398916,1.9243639,-.27549492
-4.2616356,.81238579,2.0545797,-1.5575753
-4.1788948,1.2372205,2.1658207,-1.0022757
-2.1327578,1.1594724,2.0187009,-.77214039
-1.0924805,1.0714578,1.9826514,-1.1389408
-3.7520865,1.4227001,1.8684248,-1.3459338
-2.6208522,.91513375,2.0040574,-.69158466
-2.9530494,1.1427279,2.1657959,-1.0384067
-3.1721322,1.4066814,1.7239921,-.97320620
-1.5340065,1.0275203,2.0948008,-1.5065926
-4.7058636,.70079481,1.9605659,-.47724110
-1.1764086,.89368331,2.1364502,-1.1335082
-3.4157187,1.2506836,2.0006238,-.49805937
-3.7218558,1.3228615,1.6895629,-.90620077
-2.1630443,1.2907119,1.9880406,-1.0346035
-2.7791107,1.0634275,2.2071603,-.98710094
-2.1869411,.93635865,2.1137497,-1.6417912
-1.5699530,1.1894593,1.9135913,-1.0088325
-7.6493768,2.2615875,1.5603651,-.23092340
-6.9190171,1.6235096,1.3719474,-.62815881
-2.5853104,.71684488,2.1647838,-.76141249
-3.8246600,1.5397490,1.8805982,-.86672395
-8.3266481,.81237463,2.0444632,.44316366
-7.3991935,.55337993,2.5221434,.22911210
-1.7594638,1.0961933,1.9049336,-1.0462959
-1.2526183,1.1643526,1.9863843,-1.0946610
-1.1274473,1.0783959,1.9771796,-1.3552282
-2.2112295,.83153435,2.0375152,-1.1566981
-.99776502,1.0226096,2.0309035,-1.1285027
-.99776502,1.0226096,2.0309035,-1.1285027
-2.8088128,.97396810,2.2237089,-.71271111
-1.2151514,1.0349242,1.9755986,-1.2394909
-3.1480170,.80057198,2.1780163,-.53659217
-1.3534018,1.0891212,1.9874037,-.98363424
-1.6009266,.98513784,1.9712321,-1.2130552
-1.4937600,1.1040571,2.0497403,-.95674464
-1.2016702,1.0103650,2.0197821,-1.0459131
-1.6183427,.85207327,2.0866610,-1.3256313
-3.6558873,1.0554168,1.8410994,-1.2362646
-1.2207977,.99901653,2.1191514,-1.3542847
-5.1551328,.94587847,2.2640269,-.15927289
-5.8716659,.73980275,1.8496425,-.24360932
-5.5484288,.63070962,2.3262669,-1.5123892
-2.2975351,.93384718,2.2380831,-1.1365369
-3.9981796,1.1409554,1.8065599,-.43447265
-2.3212673,.68136786,2.2310758,-1.1633814
-2.6434421,.82398844,2.0104859,-1.0890635
-1.2781539,1.0350868,2.0028284,-1.0173708
-.89428701,1.0488763,2.0461563,-1.3238119
-1.0296973,1.0904360,1.9967922,-1.3729353
-2.8782597,1.2466383,1.8623528,-1.4853170
-1.9851492,1.3040560,1.8901278,-.95928299
-1.1773895,1.0528863,1.9754546,-1.1430527
-1.9622727,1.1821796,2.0528223,-.92418939
-4.7169364,.48573889,2.4117851,-.32764115
-5.0301689,.47652932,2.5345634,-.36514744
-10.163897,-.71317582,2.9593185,.57809456
-4.0674553,.73201304,2.1760872,-1.5875871
-1.6925015,.79911052,2.1192080,-1.1757234
-2.7744482,1.0065091,2.0635215,-.58146593
-4.1776001,.47451995,2.3571643,-1.0944523
-1.1117246,1.0666555,1.9758297,-1.1706030
-1.1117246,1.0666555,1.9758297,-1.1706030
-2.4650921,.75925483,2.1287856,-1.3521314
-.90968440,1.0261822,2.0710324,-1.3003530
-1.4555202,1.2259840,1.9211989,-1.2104005
-2.3454066,.85619042,2.1906403,-1.5235777
-1.5058511,1.0642828,1.9552234,-1.3875986
-2.4992573,.86640308,2.1454467,-1.6177111
-3.4969920,1.4360955,1.7095260,-.67070302
-1.2182521,1.0111577,2.1006658,-1.4186301
-3.7626068,1.1452819,1.8849471,-.41108261
-5.4823505,1.3724386,2.1798088,-.70848244
-2.0652272,.84373762,2.1935173,-.82136666
-1.2087566,1.0520896,2.0653894,-1.4535756
-2.7447095,.72556626,2.1171826,-1.2446070
-2.1654866,1.2817589,1.9597532,-1.3140269
-3.7368135,.67535547,2.3087837,-.47141628
-7.7813378,1.9818708,1.1609563,.28876144E-01
-5.8770339,.92768507,2.1218588,.21043403E-01
-2.1398349,.83984077,2.1893748,-1.4840209
-2.5595554,.77427367,2.2414690,-.72633612
-5.9785573,1.3896707,1.7182954,-.88132547E-02
-6.8607411,1.7837609,1.2905975,-.20271600
-1.0321485,1.1017778,1.9751467,-1.2517719
-2.2546215,1.2010530,2.0135499,-1.4709730
-3.8582094,1.1834041,1.8868494,-.38447580
-1.5872832,1.1175047,2.0841830,-1.2708905
-2.3134952,.96026864,1.9469317,-1.2312435
-1.3735199,1.0071023,2.0014774,-1.4289730
-1.5053406,1.0475735,2.1252669,-1.2620499
-1.4811520,1.1977609,1.9082068,-1.2534130
-1.5837242,1.1029600,2.0325236,-1.5321161
-2.8470487,1.3097426,1.8753089,-.64679971
-4.6429358,1.0868381,2.2729478,-.38438986
-1.9094391,.85176319,2.2067033,-1.3804361
-1.6438883,1.2217335,1.8904662,-1.0532371
-2.8268316,.99935655,1.9368191,-.65446046
-5.4413108,.86992298,2.3690746,-.15375138
-1.6342975,1.2596307,1.9455341,-1.1533478
-1.9286550,.89004657,2.1810183,-1.4646279
-3.1592250,.69810160,2.2142511,-1.4282049
-1.4746181,.99130003,2.0398827,-.92891857
-2.2228011,.99179641,1.9284135,-1.1890505
-3.6252902,1.5473901,1.7020265,-.76344872
-2.8052065,.89146099,2.0684284,-.60164673
-3.7642878,1.5912241,1.7429187,-.73550403
-1.4960052,.89769075,2.0830352,-.97014334
-1.1850107,.96239599,2.0233480,-1.2638086
-1.2001735,.89396771,2.1309471,-1.3530133
-4.5103396,1.6155845,1.6105138,-.86796906
-2.5875055,.91286522,2.0524171,-.65212471
-2.9170361,.84909078,2.2134140,-.59947069
-2.1523451,.90697058,2.1122100,-1.6185829
-2.8789454,1.2053590,1.7822903,-.97096881
-1.7039096,.87654837,2.0413140,-1.0623792
-1.9729159,.84387940,2.1591815,-.82785562
-9.0684461,.23064439,3.1069904,-.88845489E-03
-4.2919054,1.0377160,2.0405181,-.27066074
-6.5602501,2.0221660,1.5298266,-.59673801
-1.6426437,1.2649567,1.9065444,-1.1455734
-1.9327441,.87861235,2.1339580,-.81784081
-2.4895563,1.1382930,1.8371529,-.91230175
-3.0798124,1.3472664,2.0101144,-1.0546902
-3.6471516,1.5474489,1.8259148,-.93710053
-3.1455950,1.2214373,1.7584628,-.85530282
-2.3363802,.66728278,2.2537181,-1.0441066
-2.7862771,.65267106,2.3244574,-1.0837537
-1.6444431,.87573487,2.1717417,-1.4221168
-5.3534934,1.6365487,1.9607452,-.48118015
-2.8592064,1.2989077,1.9606003,-.65612295
-1.8012818,.82744575,2.1851140,-1.4022456
-1.2779216,1.0551756,1.9721726,-1.3631510
-5.0563405,1.1603211,2.2102864,-1.2041914
-1.7062776,1.1613977,1.8931240,-1.0151528
-1.7410363,.93356552,2.1530123,-.88767305
-2.0710530,.73149249,2.2569271,-1.0565643
-4.2131584,1.6360544,1.6552122,-.62655818
-1.2720951,1.1171250,1.9387877,-1.1686042
-2.5513359,.70385978,2.3152850,-.99561832
-.95862096,1.0390391,2.0201826,-1.3677394
-2.1207030,1.1127343,2.0041992,-1.6369175
-7.2676880,.69245835,2.5918535,-.87145258
-4.0228312,1.2316632,2.1412747,-1.1323292
-3.9394554,.89967914,2.3632178,-.83435722
-2.1373859,.78746005,2.1034303,-.89030567
-2.4444220,.87574206,2.2265862,-1.4092361
-3.5645345,1.5136473,1.8817252,-.77309459
-1.0448103,1.0411739,1.9921078,-1.2284004
-2.4191782,.88842231,2.1548152,-.68904832
-2.9937084,1.2899145,1.9862314,-.63057148
-1.5468670,1.1396705,2.0098999,-1.4867791
-3.9331430,1.0653183,2.2329081,-.48917917
-2.9909191,1.2684315,1.7685254,-1.1136160
-2.3561541,1.2594099,1.8125137,-1.1310115
-1.7020782,.81783998,2.2146069,-1.2502945
-3.3320199,1.1027426,2.0241217,-.46673434
-4.4647693,.92566749,2.0833731,-.24148563
-1.9248290,.99774941,1.9388802,-1.1276338
-.99178175,1.0011048,2.0526573,-1.1246710
-4.9361926,.92837674,1.9113830,-.21793198
-4.3318790,1.3593193,2.0650576,-.44537931
-3.5211372,1.4422736,1.7274624,-.62194854
-3.4544136,1.4359542,1.9628088,-.77020236
-2.1554841,.87611242,2.1146908,-1.5792442
-5.1007125,.62573510,2.2399554,-.16666258
-1.3903359,1.1801482,2.0155666,-1.2027267
-6.0215852,1.2986334,1.5399236,-.69454452
-5.2199813,.91528983,2.4152400,-.32065463
-6.5496206,.99991611,1.6183406,-.48399557
-2.7062020,1.0697298,1.8657266,-1.2019521
-.98053224,1.0134377,2.0928238,-1.2387335
-1.1012604,.97218157,2.0284967,-1.3017407
-3.7129220,1.2240187,2.0342792,-1.5543438
-3.4486444,1.2047099,1.7883283,-.58165003
-2.4657584,.99150763,2.0930198,-.65639029
-1.8177704,.96659250,1.9648078,-1.1003465
-2.1892693,.89551506,2.2438129,-.95048751
-1.5362257,.93159450,2.0335302,-.98739802
-6.1942921,.51260046E-01,2.5072219,-.29697178
-2.7336763,1.0950418,1.8373762,-.90068364
-3.3768172,.79088525,1.9895196,-.71003618
-7.0422989,1.8062108,1.9525396,-.54329181
-3.6134418,.96199069,2.0932133,-.40647402
-4.6525531,1.6937499,1.6554624,-.86280895
-5.1457076,1.7045638,1.5881765,-.89063655
-1.8867654,.92310841,2.2025749,-.94814786
-1.6421689,.87038939,2.2076376,-1.2403063
-4.3745582,1.1915397,1.7036335,-.93946673
-1.6987764,.81742695,2.1307928,-.96966678
-1.0589844,1.0509763,2.0828847,-1.2292220
-2.4336084,.69191614,2.1586678,-1.0945944
-3.0623318,1.0726261,2.1408096,-.58309560
-2.0920880,1.1345174,1.9705477,-1.6038509
-3.0985036,.60965323,2.3127127,-.70771092
-5.1527668,.53628835,2.1820159,-1.2095499
-2.2122211,.71502209,2.1825099,-1.2186889
-1.6557103,1.2268771,1.9096617,-.99499611
-2.0342986,.94659255,2.1563726,-1.5240768
-3.4178737,1.5200620,1.7249020,-.90701460
-3.5990713,1.1589731,2.1968993,-.71090560
-4.5664545,1.6555660,1.8138615,-.82317210
-4.3976306,1.6490311,1.6653129,-.52005062
-4.3367054,.61359268,2.0688930,-.93447362
-3.4333263,1.3130361,1.8587917,-1.5100129
-2.4147078,.70572388,2.2772964,-1.1946539
-2.9934400,.60741450,2.1920627,-.95556303
-2.6888661,.62786826,2.2124920,-.96310930
-3.5507288,1.4528276,1.7591965,-1.2032552
-1.5391286,.86196593,2.0675010,-1.1596602
-2.8985597,.72073697,2.3479619,-.95420497
-2.1134143,.89834301,2.2107389,-1.3764672
-3.2121643,.54182587,2.3400037,-.84748228
-1.9181044,1.1958221,1.8955184,-1.3952354
-1.3365968,1.1124676,1.9745576,-1.0039207
-1.2997759,1.0671226,2.0869439,-1.0737015
-2.5545852,1.2505419,1.8770594,-.70597439
-1.6421714,.88044392,2.1148207,-.91156183
-1.5083510,.99409540,2.1528572,-1.0743663
-2.8026371,.83376647,2.1872659,-.61334225
-2.3664716,1.2932501,1.8844301,-1.3898390
-2.4129194,1.1110466,1.9837824,-.67414030
-5.0191019,.98396451,2.1039264,-.13550621
-2.5477268,.91699442,1.9607210,-.82786178
-2.0611949,.95349238,2.0684670,-.75903183
-2.8197668,1.3951872,1.9363507,-.87039145
-6.2700170,.83669741,2.4925536,-.73446418E-01
-1.7711437,1.0360486,2.0483183,-.82846479
-4.9398043,.27289834,2.4357178,-.49758161
-2.0573699,.98955760,2.0947760,-.75831314
-3.7311315,.63803141,2.3900068,-1.1242501
-1.6883364,.80576771,2.1891118,-.99145963
-1.6843873,1.0059827,2.1487271,-.97184033
-2.7122690,.80374117,2.1958601,-1.5419329
-1.8908699,.80108902,2.2082951,-.92089647
-1.1548289,1.0150348,2.0264080,-1.0534774
-2.5578015,.85371977,2.0736925,-.68687204
-2.7720293,.79806699,2.2336112,-.65347534
-6.2314211,.26911547,2.5966932,-.83630026E-01
-4.6289026,.88665320,2.3331571,-1.2523404
-.93949100,1.0390466,2.0348623,-1.3821473
-1.3343269,.93777239,2.0573625,-1.4351895
-1.3644376,.89344050,2.1731147,-1.2857171
-1.9043296,.91613868,2.0341341,-1.4482888
-1.7454794,.82131164,2.1116021,-.96796892
-1.4244410,.98830479,2.0244119,-.96605684
-3.2538067,.85608077,2.0274361,-.54923568
-3.6018486,.57731816,2.2271193,-.57660960
-1.4948362,1.0752203,1.9452276,-1.3496932
-1.6584340,1.2272155,1.9189361,-.98184105
-6.5195717,1.9447938,1.6342823,-.71619715
-4.4372147,1.2425959,1.9927265,-.26907684
-2.2322520,1.0026467,1.9407480,-.83589382
-1.0581539,1.0655353,2.0297855,-1.4311892
-1.4192197,.92390665,2.0265507,-1.1822579
-2.1532982,1.2501235,2.0235713,-1.1656513
-3.8190694,1.3340262,1.8027570,-.43803966
-5.8499602,.25740337,2.6766373,-.38287245
-2.1751111,1.3430706,1.8866531,-1.1720342
-3.8262062,.63395412,2.4386335,-.71135716
-2.0864928,.89328241,2.1851449,-.80721910
-3.9677991,.55662209,2.4407426,-.96031832
-4.3658566,1.2493342,1.9690421,-.28019606
-1.3553263,.85062842,2.1757386,-1.1853522
-1.3553263,.85062842,2.1757386,-1.1853522
-3.5786228,1.3911926,1.7212052,-.60276660
-1.2611511,.97587525,2.0540273,-1.4845380
-1.2611511,.97587525,2.0540273,-1.4845380
-1.7026795,1.0492994,1.9822308,-.87991403
-3.1276948,.77098854,2.2541199,-.57706540
-2.6589793,.62660807,2.2868447,-1.0561836
-2.8690179,.65778064,2.1571135,-.80863988
-2.2573736,.76542600,2.2352588,-.82661616
-4.5407661,.51442344,2.1221027,-.74093148
-3.3912274,.90015509,2.0944503,-.45993249
-3.1391404,1.4238399,1.7906025,-1.2087571
-3.7085943,1.5469689,1.7919307,-.62707287
-1.1909416,.88201236,2.1150243,-1.1396195
-5.2471388,.33719085,2.3109384,-.89421433
-7.7945323,2.1800599,1.3629832,-.56634943
-2.7163039,1.1424124,2.1486837,-1.0980078
-2.5089065,1.2083198,1.9617580,-.67903085
-1.0888432,1.0365976,1.9891528,-1.2062455
-1.9698424,.73737750,2.2059290,-.97894969
-4.5493980,.62478117,2.3850106,-.32563934
-1.4394736,.82897860,2.1292547,-1.1132602
-1.5563051,1.1337275,2.0514672,-.98545698
-2.3559939,.80438903,2.1619977,-.73690968
-2.7597506,.62855657,2.3190703,-1.0209712
-3.3666146,1.3873436,1.7194783,-.70131794
-1.4694593,1.1044494,2.0742753,-1.3552612
-3.4930613,1.1538536,1.7616196,-.77872562
-7.7744367,2.0840043,1.7933768,-.34638473
-1.0693796,1.1215991,1.9816608,-1.1549963
-1.2989847,.98995600,2.1308987,-1.3479609
-3.5131948,.70332499,2.0880129,-.58086487
-1.3905369,1.0691055,2.1001693,-1.0884541
-3.2569514,1.1065494,2.1874725,-1.1759623
-3.0734725,1.2759068,1.8962676,-.56812673
-5.6984073,.91283785,1.8230694,-.13840305
-5.8976449,1.6686999,1.4170598,-.40918676
-4.3509899,1.0473650,1.8299047,-.37195288
-1.6390634,1.1360412,2.0386943,-.92834539
-8.5139999,-.33078561,2.9130068,-.36520691
-3.3726228,.92417163,2.0426220,-.47140789
-5.0302363,.35069140,2.5713789,-.52034186
-2.6760902,1.1436405,2.1504867,-1.0138218
-3.0945910,.95528059,2.0712583,-.51550589
-2.3511114,1.3584728,1.8776945,-1.2009084
-2.5761924,.94836624,1.9632359,-.73997694
-1.0160755,1.0279710,2.0264018,-1.4074560
-2.5453847,1.3298728,1.7888476,-.91246351
-2.5370541,.89581717,2.0718033,-.66287008
-1.6419340,.97194182,2.0421126,-1.5506165
-3.9625086,1.5727206,1.8297803,-.94333106
-4.3943327,1.4653159,1.9509518,-.40633369
-1.4745232,1.0991357,1.9301619,-1.0706736
-1.9727875,.95449336,2.1624572,-.83562371
-6.0291188,.62805125E-01,2.5594135,-.39761157
-5.3578139,.28205207,2.2945624,-.41793096
-2.3535796,.79314821,2.2052052,-.75458447
-1.5596954,.80873376,2.1727282,-1.0526545
-3.2220902,.82629286,1.9729223,-.74271376
-7.0214836,.51771239,2.7649223,-.31762664
