SampleLogFunc,AverageLogX,AverageLogY,LogStandardDeviationX,LogStandardDeviationY,FirsherTrans(rho),cutoffSlope,cutoffIntercept
-1925.2829,-.81132444E-01,-.10396087,-.60008318E-01,.18474685E-01,.67291107,1.4947822,-.12275844E-02
-1927.3747,.17381335,-.37462843E-01,.27024619E-01,.13530192E-01,.60591724,1.4965707,-.36293185E-02
-1924.8369,-.28337814E-01,-.10002752,-.93927879E-02,.38040423E-01,.69871420,1.5001214,-.36760735E-03
-1928.3556,-.36931715E-01,-.15168811,-.15772647E-01,.26911811E-01,.65426449,1.5019378,-.23060172E-02
-1927.4644,.13874284,-.11635670,.35636311E-01,-.56581121E-02,.61320838,1.4959283,-.68490340E-03
-1923.8398,.91603012E-01,-.82711279E-02,.46530167E-01,.43282107E-01,.69694766,1.4970862,-.23639507E-03
-1924.6573,.58635008E-01,-.19391874E-01,.34816026E-01,.39912775E-01,.68341671,1.4949674,-.13505185E-02
-1925.5544,.77244752E-02,.58770375E-02,-.16528078E-01,-.16810462E-01,.66959723,1.5018514,-.76531500E-03
-1929.6062,.13315876,.47196741E-02,.56866137E-01,.49858386E-02,.68976090,1.5040827,-.78865956E-02
-1929.3593,-.68656007E-01,-.83313916E-01,.10487719E-01,.47891225E-01,.70356427,1.5035190,-.53009244E-02
-1926.8012,.37533138E-01,.20666918E-01,.40311288E-01,.17775732E-01,.77630069,1.5002304,-.28300782E-02
-1926.9544,.17901485,-.79385046E-01,.34494338E-01,.47343464E-01,.66621262,1.4944436,-.16006073E-02
-1925.6035,-.47010162E-01,-.12858622,-.55787705E-01,.41949796E-01,.63487621,1.5007909,-.34603429E-03
-1923.8884,-.25413411E-01,-.50361261E-01,-.33145539E-01,.14726237E-02,.67620554,1.4970109,-.44141809E-03
-1923.5037,-.88650695E-01,.20363309E-01,-.24405519E-01,.11532110E-01,.76396902,1.5014972,.26349860E-04
-1926.2874,-.94160243E-01,-.66339663E-01,-.81839882E-02,.34475702E-01,.72209642,1.4999302,-.26448342E-02
-1924.3174,.88082665E-02,-.51482183E-01,-.13120437E-01,.44675304E-01,.69032709,1.4978705,-.12313316E-02
-1926.0879,.11427536,.62983185E-01,.65902305E-01,.17934932E-01,.76781025,1.4965652,-.17274461E-02
-1928.8879,.21203743E-01,.10750350,.12492044E-01,-.55737236E-02,.82787316,1.5011022,-.17606149E-02
-1925.8744,.20610595,.17874476E-01,.69388960E-01,.36738759E-01,.64353413,1.4980523,-.16344302E-03
-1926.3033,-.44204488E-01,-.58361924E-02,-.10419044E-01,.25124069E-01,.66831011,1.4990428,-.62404019E-03
-1926.4593,-.15664355,-.30735592E-01,-.78071465E-01,.25140578E-01,.71724109,1.5024902,-.20437331E-02
-1928.8481,-.16668836,.26386365E-01,-.89838982E-01,.14071733E-01,.72579674,1.5008475,-.10944258E-02
-1928.2074,-.15345185,-.43724292E-01,-.42119026E-01,.60549854E-01,.79370349,1.4932650,-.43470072E-02
-1929.0261,.25598911,.27709620E-02,.97697846E-01,.83790177E-02,.66470907,1.4904726,-.49078037E-02
-1928.3883,-.67282159E-01,.42790500E-01,-.20050885E-01,.61121330E-02,.76562199,1.4894286,-.67454440E-02
-1926.1222,.20690742E-01,-.27735797E-01,-.15990051E-01,-.65185100E-02,.67291677,1.5031403,-.33392064E-02
-1927.9095,.19672400,.12427735E-01,.31755601E-01,.10843891E-01,.66376177,1.5031492,-.41078177E-02
-1928.2303,.18360844,-.53944387E-01,.72189520E-01,.43988169E-01,.67172061,1.4990303,-.45702427E-02
-1927.1157,-.35423359E-01,-.10976001,-.22106021E-01,.40120887E-01,.66878447,1.5023839,-.41019867E-02
-1926.7274,.10203636,.66559937E-02,.19577199E-01,.25518294E-01,.73668674,1.5003751,-.27691260E-02
-1926.1247,-.76037851E-01,-.13086446E-02,-.10798537E-02,.30178727E-01,.78607102,1.5031002,-.34256289E-02
-1926.1247,-.76037851E-01,-.13086446E-02,-.10798537E-02,.30178727E-01,.78607102,1.5031002,-.34256289E-02
-1930.6121,-.10511346,-.49513836E-02,-.73070068E-01,.91066157E-02,.73079537,1.4989405,-.90142975E-02
-1932.0266,.48860390,.10493834,.15985123,.36484847E-01,.65593701,1.4991850,-.33307637E-02
-1932.4374,.54598403,.72609529E-01,.21683272,.29592875E-01,.63905781,1.4992962,-.14385887E-03
-1927.6695,-.10521143,.53646577E-01,.13812198E-01,.54417416E-01,.83169336,1.4931148,-.22925024E-02
-1925.9454,.14467063,-.67403823E-01,.47017488E-01,.62462013E-01,.65485050,1.4987104,-.14662810E-02
-1925.1583,.21237156,-.72371870E-01,.74042432E-01,.53441206E-01,.63513113,1.5013700,.51012329E-04
-1926.5041,.22861111,.16014620E-01,.50727835E-01,.19399625E-01,.70094465,1.4963378,-.90253520E-03
-1925.6866,-.15759357,.23422864E-01,-.52447363E-01,.22782947E-01,.82076254,1.5016748,-.10603882E-02
-1927.1077,-.47126596E-01,.37808161E-02,.40224291E-01,.56557557E-01,.75185188,1.4989046,-.10214057E-02
-1924.9315,-.49278655E-01,.92921250E-03,-.41993266E-03,.45111694E-02,.74130243,1.4997493,-.18328452E-02
-1925.6941,.78048381E-02,-.11783045,.15374445E-01,.29519512E-01,.65103926,1.4984951,-.20211718E-03
-1926.2473,.17647104E-01,-.82069275E-01,-.65177794E-02,-.40392541E-02,.65904483,1.4942047,-.22650459E-02
-1929.4213,-.38596658E-01,-.16284017,-.35660748E-01,.83235298E-02,.62156608,1.4927494,-.37143769E-02
-1925.1012,.21400378E-01,-.49258034E-01,.21408507E-02,.26392711E-01,.67651970,1.5036019,-.30056668E-02
-1927.7387,-.24015614E-01,-.11879965,-.16266607E-02,.28875440E-01,.61736009,1.5017965,-.20693344E-02
-1930.0754,.19045363,-.13293474,.11090432E-01,.35349042E-01,.53574609,1.4908903,-.47044641E-02
-1928.1280,.76765199E-01,.12347351,.54255204E-01,.36911942E-01,.81935053,1.5033139,-.29111079E-02
-1928.6017,.10061100,.19894786E-01,.20986001E-01,-.18365367E-01,.68546532,1.4997333,-.54175148E-02
-1929.1834,.11444428,-.52803228E-01,.38044889E-01,.33596954E-01,.66122548,1.4870435,-.82437405E-02
-1928.8020,.12705896,-.89554855E-02,.39380442E-01,.19115096E-03,.64415168,1.4884390,-.63324724E-02
-1936.2611,.16202817,.19328480,.10252836,.43417486E-01,.87545224,1.4896471,-.63739569E-02
-1931.3918,-.69307364E-01,-.13048891E-01,-.33976736E-01,.14899964E-01,.77078317,1.4859974,-.10669176E-01
-1925.6661,-.15313057,.51890874E-01,-.34030923E-01,.18977273E-01,.82357974,1.5000215,-.46246327E-03
-1923.5206,.39670545E-01,-.16940966E-01,.14668338E-01,.85427803E-02,.68049787,1.4990824,-.38005183E-03
-1926.2433,.19401118,.88134909E-01,.84659567E-01,.10428120E-01,.71262273,1.4979867,-.61071078E-03
-1925.8676,.16397303,-.13993253,.15430412E-01,.38658797E-01,.55684057,1.4994721,-.32619869E-03
-1928.2073,.35460194,-.19576154,.68526849E-01,.37166125E-01,.50257966,1.4965493,-.11467675E-02
-1927.3025,.20135790E-01,.15690326E-01,.12377084E-01,.25219730E-01,.79978331,1.5018983,-.15647783E-02
-1925.4758,.73109812E-01,.18018125E-01,-.16757355E-01,.10102695E-01,.69576378,1.4969132,-.43422555E-03
-1925.7192,-.52503001E-01,-.14130877E-01,.11041511E-01,.33544704E-01,.76936500,1.4980000,-.26955124E-02
-1926.4601,.84233782E-01,-.36090248E-01,.47860922E-02,.91146957E-02,.70693545,1.4996510,-.19684433E-02
-1927.1736,.69562826E-02,.15741722E-01,-.35810742E-01,.23340254E-01,.66778637,1.4973361,-.86857073E-03
-1927.1660,.13217042,.57365618E-01,.57051795E-01,.15680748E-01,.66705469,1.4983805,-.55967505E-03
-1925.1091,.12015517E-01,.40724835E-01,.16167636E-01,.17068638E-01,.73106120,1.4943681,-.21196939E-02
-1924.8519,.43555640E-01,-.81025749E-02,-.12379914E-01,.20607933E-01,.71914681,1.5021406,-.11628216E-02
-1924.5569,-.41419749E-01,-.32143017E-01,-.32448756E-01,.37445684E-01,.70588161,1.4961862,-.17039739E-02
-1925.3384,-.79341100E-01,.11728981E-01,-.14357373E-01,.18473827E-01,.78664748,1.5035855,-.25049476E-02
-1925.8606,-.69374507E-01,-.36182221E-01,-.45180011E-01,.70675349E-02,.75920023,1.4989900,-.48275702E-03
-1925.1171,-.49352372E-01,.56371058E-01,.20661016E-01,.50114140E-01,.82494107,1.5006152,-.55162687E-04
-1925.8708,-.73789447E-01,.51217847E-01,.15851464E-01,.34800946E-01,.80134150,1.5028307,-.17807313E-02
-1924.6259,-.33348214E-01,.38979232E-01,.13129950E-01,.31332902E-01,.76787501,1.4993088,-.14607509E-02
-1924.4774,.64321877E-01,-.42580367E-01,.18207687E-01,.15841621E-01,.66686385,1.4939752,-.20049142E-02
-1926.3658,.65145757E-01,-.66218424E-01,.22978976E-03,.28298594E-01,.69605996,1.4971618,-.25189842E-02
-1929.9721,.13215286,-.97897657E-01,.13566423E-01,.34465719E-01,.57239055,1.4901985,-.64905609E-02
-1929.0050,.53442756E-02,-.66033939E-01,.38515162E-01,.62616395E-01,.73494475,1.4915039,-.45889663E-02
-1926.3019,-.17435114,-.22487772E-01,-.34397828E-01,.41621194E-01,.76574155,1.5000743,-.16346119E-02
-1927.6982,-.12188496,-.54853710E-01,-.86255438E-01,.33052238E-01,.70249190,1.4939803,-.34678291E-02
-1926.9329,.65382393E-01,-.13907653E-01,.15966088E-01,.66047491E-01,.68817495,1.5015087,-.20661703E-02
-1926.4237,.68599754E-01,.26624190E-01,.66776355E-01,.48518375E-01,.72936560,1.5027086,-.17736687E-02
-1924.6694,-.67893293E-01,-.31357210E-01,.14649334E-02,.40606916E-01,.72245478,1.4950824,-.10997272E-02
-1926.1362,.31282877E-01,-.10674306,.22280057E-01,.20200053E-01,.65261073,1.5010946,-.79105616E-03
-1927.0782,-.27268520E-01,-.36304837E-01,-.17506464E-01,-.10680916E-01,.69384132,1.4905850,-.44013280E-02
-1929.4672,.49658680E-02,-.12030857,-.23596752E-01,.30863049E-01,.61147462,1.4964522,-.71621092E-02
-1927.0677,-.30930163E-01,-.54259136E-02,.30323561E-01,.27665794E-01,.80257345,1.5000636,-.10222150E-02
-1926.6667,.11275833,-.11704758E-01,.68850148E-01,.19087512E-01,.72241243,1.4984735,-.18689361E-02
-1924.8813,.18985109,.87745733E-02,.77680747E-01,.10254188E-01,.69181021,1.4969476,-.35276878E-03
-1926.3663,.93846249E-01,-.21619302E-01,.41046372E-01,.70898492E-01,.73874439,1.4974045,-.74402765E-03
-1924.4159,-.73566012E-01,-.49248320E-01,-.55118404E-01,.30682901E-01,.70190620,1.4997758,-.75808548E-03
-1925.9084,-.56737383E-01,-.41917599E-01,-.33272254E-01,.46223528E-01,.70903359,1.4947375,-.33955930E-02
-1927.9587,-.71076173E-01,.47832439E-02,.26959094E-01,.59611741E-01,.76835618,1.4954142,-.32286431E-02
-1926.3948,.25875844,.35987530E-01,.74196524E-01,.10617173E-01,.70754094,1.4979117,-.82779778E-03
-1925.1945,.26544766,-.42938469E-01,.85050075E-01,.42428819E-01,.63790606,1.4988164,-.45245831E-03
-1926.4624,.11791836,-.34914381E-01,.12309700E-01,-.12366510E-01,.62578577,1.4981680,-.23876550E-02
-1926.6614,-.67584245E-01,-.10541804,-.36516313E-01,.44531555E-01,.65236998,1.4916451,-.34325547E-02
-1928.5381,-.18789248E-02,.15270119E-01,-.22625200E-01,-.31530982E-02,.68864894,1.4864235,-.62239451E-02
-1930.9853,-.28056063E-01,-.24430737E-01,-.37734816E-01,.26241810E-01,.67632365,1.4880855,-.10438613E-01
-1931.2466,.19447849,.49543745E-01,.58729685E-01,-.22529099E-01,.65199969,1.5006737,-.62236147E-02
-1927.5005,.12697114,.30963072E-01,.82746513E-01,.36812631E-01,.74743608,1.4927972,-.33661979E-02
-1928.5478,-.67391182E-01,-.37823288E-02,-.52725362E-02,.15448892E-01,.75883848,1.4835270,-.77959880E-02
-1926.7081,.10747648,-.24691878E-01,.38545088E-01,.18786306E-01,.65104466,1.4923715,-.43378988E-02
-1923.8873,.75401813E-01,.74142102E-02,.25978535E-01,.38274744E-01,.69150107,1.4973654,-.28050254E-03
-1930.0121,-.70527668E-01,-.35140159E-01,-.70591505E-01,.65162871E-01,.71584858,1.5031258,-.23322441E-02
-1927.1294,-.93342604E-01,-.25869822E-01,-.74971342E-01,.19255714E-01,.73594777,1.5020695,-.27324168E-02
-1924.1747,.77130050E-01,-.90452079E-02,.71435168E-02,-.71037883E-03,.68421757,1.4973420,-.86488197E-03
-1932.3344,.24109938,-.84289453E-01,.96943889E-02,-.11366598E-01,.53845485,1.5034276,-.48551063E-02
-1924.9578,-.14358384,.49505141E-02,-.45996072E-01,.47487331E-01,.79172131,1.5014696,-.36333381E-03
-1926.5451,.10022399E-01,-.43305914E-01,.32056526E-01,.66998617E-01,.68261981,1.4970938,-.57937777E-03
-1924.2823,.10020958,-.22896208E-01,.26433008E-01,-.42025122E-02,.64182115,1.5001829,.22237124E-04
-1924.1423,.10861300,-.33007689E-01,-.78552020E-03,.32181372E-02,.64260146,1.5013877,.57345236E-04
-1926.5181,.27604056,-.70371008E-01,.55193650E-01,.33856972E-01,.63138109,1.4959520,-.86344909E-03
-1926.7592,.51100493E-01,.34759465E-01,.20065716E-01,.16536013E-01,.77001634,1.4926052,-.33465919E-02
-1924.3762,-.26875374E-01,-.12661825E-01,-.41095394E-01,.27065909E-01,.73114801,1.5002464,-.78064216E-04
-1926.4204,.22197861E-01,.86027957E-03,-.35038927E-01,.31525749E-01,.71407192,1.5012909,-.11803848E-02
-1925.4781,-.92319157E-01,-.69422585E-01,-.71752650E-01,.27147882E-01,.70952519,1.4984175,-.91913636E-03
-1928.2593,.14908045,.41723241E-01,.48583138E-01,.37084321E-01,.75347439,1.5007795,-.42558155E-02
-1926.8842,.93552113E-01,-.20656153E-02,.26154510E-01,-.14999718E-01,.67352748,1.5023398,-.33391269E-02
-1924.7595,-.40588601E-01,.46396583E-01,-.25671587E-01,-.27228894E-02,.75208285,1.4965715,-.60838843E-03
-1924.0295,.15165643,-.65355619E-01,.38842000E-01,.29248180E-01,.64321000,1.4998024,-.45545042E-03
-1927.1658,.26934331E-02,-.88091695E-01,-.47839964E-01,-.80994080E-02,.61858388,1.5010246,-.21283570E-02
-1932.4422,.31009428,-.35002987E-01,.67846979E-01,-.34332058E-01,.52640837,1.5022404,-.16889845E-02
-1928.5029,-.23203439,.93857196E-02,-.82080428E-01,.40195494E-01,.79911953,1.4941985,-.22443886E-02
-1925.1835,-.10073944E-01,.36485249E-02,-.16392499E-01,.37358574E-01,.68303410,1.5000985,-.29581702E-03
-1926.0993,.14142711,.17677291E-01,.43282333E-01,.36171557E-01,.70994290,1.4980624,-.31347020E-02
-1925.3932,-.42456597E-01,-.39394803E-01,.12176177E-01,.50145104E-01,.70177338,1.5023023,-.85470481E-03
-1927.1182,-.13212732,-.35988524E-01,-.16019138E-01,.10418829E-01,.78459580,1.4962672,-.16780221E-02
-1933.9860,-.12989456,.15285910E-01,.31690276E-01,.84230866E-01,.88868747,1.4999389,-.52629308E-02
-1927.2139,.40825312E-01,-.36442381E-01,.19051214E-01,.57006443E-01,.70561941,1.5006616,-.47852715E-02
-1927.2086,.38373466,-.64316013E-01,.12743975,.22227365E-01,.58301283,1.5013783,-.21199138E-03
-1928.8993,-.12784272,-.15484399E-01,-.75040803E-01,.25376306E-01,.76086047,1.4924806,-.61957308E-02
-1929.5276,.14929917,-.15370067,.46377967E-01,.48242369E-01,.62838455,1.4938880,-.36524918E-02
-1928.2057,-.11504990E-01,-.50165544E-02,-.88552302E-02,.63357032E-01,.72366624,1.4889585,-.47241270E-02
-1927.1193,-.11156302,-.71647244E-01,-.88751154E-01,.28392598E-01,.66313122,1.4941314,-.16304203E-02
-1925.9773,.21125008,-.72429389E-01,.55054678E-01,.35752815E-01,.63205687,1.5022377,-.21021104E-02
-1924.6264,.23136564E-01,.12078220E-01,-.30750708E-02,.23741223E-01,.75261884,1.4979066,-.11395146E-02
-1925.3555,.21482157,-.23086708E-01,.37520206E-01,-.27378036E-02,.63954046,1.5019223,-.53828597E-03
-1927.3397,.17333934,-.13509916,.42903446E-02,.15120994E-01,.58520210,1.4970916,-.18606388E-02
-1925.3202,-.26589169E-02,-.59253315E-01,-.26816522E-01,.21331190E-01,.61820482,1.5007470,.29124200E-04
-1924.1754,.73001306E-01,-.21869285E-01,.28150823E-01,.19337341E-01,.69326623,1.4986649,-.15972000E-02
-1925.5580,-.27021742E-01,-.66562582E-01,-.42434813E-02,.62711186E-01,.67097875,1.4960557,-.65443955E-03
-1925.8566,.14593751,-.38205805E-01,.56929655E-01,.71614275E-01,.68757264,1.5005874,-.36699281E-03
-1926.5867,-.10407107,-.58540134E-01,-.22462403E-01,.74303487E-01,.75760054,1.5011235,-.12869912E-02
-1927.6060,.36000512E-02,-.27828127E-01,-.43207723E-01,.31678922E-01,.71110771,1.4975516,-.31257936E-02
-1931.2127,.18537287,-.16411430,-.88758390E-02,.44511478E-01,.55419969,1.4995400,-.45639242E-02
-1926.7753,.13829741,-.12079546,.36888379E-01,.22124677E-01,.61113594,1.4984784,-.23052332E-02
-1926.4815,.95210918E-01,.43491054E-01,.44180793E-01,.86576765E-02,.69851926,1.5006990,-.32540672E-02
-1925.3618,.86126951E-02,-.66771899E-01,.12189552E-01,.53627856E-01,.71218992,1.4993123,-.17645086E-02
-1925.9640,.18807109,.34712629E-01,.45947725E-01,.33809170E-01,.70270141,1.4954862,-.13507500E-02
-1927.2109,.15260908,.29704287E-01,.34301309E-01,-.16258599E-01,.64166310,1.4997847,-.15983050E-02
-1926.4627,.40712067E-01,.37232349E-01,.16346750E-02,-.17642254E-01,.67432845,1.4995331,-.84644132E-03
-1928.5985,.62681648E-01,-.40650464E-01,.17929711E-01,.12089660E-01,.62833427,1.4933793,-.60618420E-02
-1928.9370,.27535741,.53076021E-01,.12003103,.56999816E-03,.67173807,1.4931748,-.21492073E-02
-1926.4568,.21550493,-.67907644E-01,.43157360E-01,.49018014E-01,.62633902,1.4991349,-.18239521E-02
-1926.9613,.16237182,-.84378300E-01,.40953280E-01,.59562102E-01,.65298790,1.4925010,-.26546330E-02
-1928.2957,.12886859,-.15707402,.17792327E-01,.55600831E-01,.53258761,1.5018896,-.21670293E-03
-1924.5652,.20630316E-01,.26539759E-01,.76617434E-02,-.54382055E-02,.73204502,1.4974193,-.10369894E-02
-1924.7587,.57984341E-01,-.21962477E-01,.25099352E-01,.51513186E-02,.71113825,1.4966536,-.11477882E-02
-1929.5806,.31424705E-01,-.43364434E-01,.19288403E-01,.31552199E-01,.68716820,1.5051941,-.92546124E-02
-1928.5532,.18889252,-.54189090E-01,.61022201E-01,.44682355E-01,.67280227,1.4970932,-.51413122E-02
-1928.7304,-.20148782,.29354147E-02,-.71247880E-01,.42466506E-01,.80207546,1.4916666,-.48941898E-02
-1929.6631,-.47883005E-01,.17781349E-03,-.51566834E-01,.32482571E-01,.72466639,1.4878725,-.70657980E-02
-1931.6386,-.33024076E-01,-.42277201E-01,-.43976412E-02,.67953804E-01,.70018573,1.5033699,-.97084646E-02
-1927.6143,-.13613873,-.34219056E-01,-.14297429E-01,.70838776E-01,.78122718,1.4998958,-.26459440E-02
-1924.7113,.89704469E-02,-.58512282E-01,-.60087782E-02,.40489539E-02,.70473871,1.5018112,-.18775593E-03
-1924.9087,-.47811838E-01,-.13471802E-02,-.34444348E-01,-.40712035E-02,.76003762,1.5008471,.38314026E-04
-1931.3971,.94847722E-01,-.85083010E-01,.28482767E-01,.18449653E-01,.68978195,1.5005449,-.69715331E-02
-1926.9970,-.35979974E-01,.13873410E-01,.59348494E-02,.45700041E-02,.69747638,1.4950956,-.27795505E-02
-1928.2904,-.20804791E-02,-.61322427E-01,-.41554690E-01,.95950959E-02,.59593684,1.4953986,-.22487635E-02
-1925.0745,.23423500,-.19133656E-01,.48439286E-01,.27295726E-01,.62638052,1.5011005,-.29440759E-03
-1926.9644,.74216191E-01,.45304042E-02,.25593279E-01,.67510152E-02,.69705041,1.5026515,-.54104140E-02
-1924.7473,-.20914527E-01,-.66612583E-01,-.51000830E-01,.48855779E-02,.64604410,1.5000450,-.25055987E-03
-1926.1578,.14725054,.46624481E-01,.51114582E-01,.18672267E-01,.66284266,1.4986308,-.48910823E-03
-1927.7111,.15731737,.67778895E-02,.25111518E-01,.47535567E-01,.63402755,1.4979490,-.15479366E-03
-1926.9983,-.56658055E-01,-.67700250E-02,-.20593345E-01,.31427165E-01,.66485677,1.4992406,-.55705263E-03
-1925.9690,-.65768045E-01,.47458275E-01,-.45106780E-01,.43075785E-02,.72520442,1.4986042,-.51898356E-03
-1925.9690,-.65768045E-01,.47458275E-01,-.45106780E-01,.43075785E-02,.72520442,1.4986042,-.51898356E-03
-1923.9629,-.79370588E-01,-.32345859E-01,-.43740514E-01,.43279003E-02,.70176464,1.4987715,-.59008853E-03
-1925.2157,.51551943E-02,-.44083962E-01,-.10609469E-01,.46796009E-01,.65572077,1.5015543,-.75084436E-03
-1926.4717,.34522498E-01,-.54935145E-01,.21203083E-01,.26655392E-01,.69482055,1.4922446,-.44150876E-02
-1927.1297,.66845373E-01,-.85980070E-01,-.39477087E-01,.63090174E-02,.58649526,1.4981229,-.97908933E-03
-1925.6988,.78920348E-02,.16624927E-02,.22188914E-02,.14291400E-01,.73203217,1.4901390,-.39735345E-02
-1928.0302,-.74302121E-01,.33100199E-01,-.26343455E-01,-.16472803E-01,.75788725,1.4908985,-.45284694E-02
-1926.0885,.98101163E-01,-.12480046E-01,.47621084E-01,.25780636E-01,.74209287,1.4949730,-.14776503E-02
-1925.2633,.15647913,-.13654600E-01,.48834901E-01,.35629249E-01,.65833642,1.4934945,-.19578954E-02
-1925.5323,.21002946,-.45293436E-01,.45120983E-01,.33534478E-01,.63354851,1.4960453,-.17194699E-02
-1926.0320,.35102113,-.37496786E-01,.80698649E-01,.13107729E-01,.57895619,1.4992807,-.49427842E-04
-1924.9517,-.12005882,.31985116E-01,-.30500262E-01,.10422732E-01,.77761127,1.4979424,-.11035990E-02
-1925.8718,.28941328,-.12934390E-02,.82108495E-01,-.20895442E-02,.60857028,1.5017875,-.14469079E-03
-1925.8718,.28941328,-.12934390E-02,.82108495E-01,-.20895442E-02,.60857028,1.5017875,-.14469079E-03
-1926.8787,-.21796733E-01,.62375416E-01,-.17734786E-01,-.19302434E-01,.70995880,1.4984821,-.16843520E-03
-1925.7589,-.93188056E-01,-.36948181E-01,-.59372497E-01,.99487011E-02,.66417768,1.4967598,-.88969491E-03
-1925.9033,.13404315,-.45300876E-01,.49435872E-01,.36344253E-01,.65045637,1.4932408,-.30267284E-02
-1929.3818,.78543653E-01,.64479317E-01,.19542019E-01,-.15600635E-01,.69067474,1.4971509,-.47150078E-02
-1927.1435,.58903239E-01,-.92471715E-01,.36801866E-01,.10571551E-01,.62294242,1.5004110,-.10865393E-02
-1927.2763,-.18893765E-01,-.11386903,.82869572E-02,.76412692E-02,.66284980,1.5006222,-.30187595E-03
-1925.5234,-.52995406E-01,-.64361062E-01,-.19532888E-01,-.56060809E-02,.69954234,1.4995623,-.78442706E-03
-1925.2106,.26362606,-.51754691E-01,.63405714E-01,.26655071E-01,.59280240,1.4968675,-.30496757E-03
-1925.2106,.26362606,-.51754691E-01,.63405714E-01,.26655071E-01,.59280240,1.4968675,-.30496757E-03
-1926.7508,.28635698,.39342813E-01,.74222059E-01,.20439927E-01,.66610972,1.5007521,-.18133604E-02
-1924.8862,-.84978784E-01,-.17569885E-01,-.32329593E-01,.35610604E-01,.69670668,1.4967821,-.39796244E-03
-1924.6419,-.17705304E-01,-.37797300E-01,-.34586853E-01,.32562181E-01,.66631630,1.4964966,-.70422467E-03
-1923.7951,-.35869651E-01,-.39674434E-01,-.34008122E-01,.13883058E-01,.71558446,1.4974799,-.51982586E-03
-1923.9289,.99978539E-01,-.58661972E-01,.61930408E-02,.18376333E-01,.63810547,1.4988395,-.57749214E-03
-1926.5923,-.80357694E-01,-.88279015E-01,-.22311903E-01,.16501059E-01,.68858245,1.4975316,-.30853294E-02
-1925.6222,.47521412E-01,.65949802E-01,.47133400E-02,.23592387E-02,.76582122,1.5016764,-.10891960E-02
-1930.1850,.17821068,-.66691720E-01,.50700742E-01,.95610012E-01,.70209324,1.5002423,-.28570099E-03
-1927.3941,-.69768853E-01,.27695243E-01,-.31377118E-03,.66223571E-01,.83586583,1.5006867,-.15013098E-02
-1926.1147,.73001085E-01,.37804212E-03,.10851133E-01,-.16439773E-01,.70271802,1.5016877,-.18238154E-02
-1925.4272,.75881238E-01,.14538570E-01,.31622610E-01,.38397163E-01,.76202352,1.4951001,-.12743028E-02
-1927.1576,-.14078916,-.34630320E-01,-.32369865E-01,.44327540E-01,.81642912,1.4949428,-.19638703E-02
-1927.4059,-.10934544,.24007754E-01,-.21332406E-01,.63321185E-01,.84428368,1.4977913,-.10460136E-02
-1925.5914,.17406964E-01,.13595808E-01,.17835974E-01,.29081816E-01,.75790791,1.5013266,-.33808849E-02
-1925.1062,.24194569E-01,-.98516390E-01,.91773113E-02,.39678425E-01,.66024739,1.4991990,-.15261811E-02
-1928.6056,.19723962,-.54597945E-01,.50350340E-01,.63371836E-01,.60561005,1.5022330,-.23435403E-02
-1923.5179,-.78455719E-01,-.30895962E-01,-.37188689E-01,.29612092E-01,.71346938,1.4966858,-.45176444E-03
-1923.5179,-.78455719E-01,-.30895962E-01,-.37188689E-01,.29612092E-01,.71346938,1.4966858,-.45176444E-03
-1925.7191,-.10853601,-.38274536E-02,-.19298163E-01,.83237259E-02,.76283824,1.5017913,-.26272234E-02
-1927.7220,.12118254,-.91753241E-01,.34044848E-01,.86042689E-02,.58268476,1.4989987,-.28477800E-02
-1925.9963,.31174686E-01,-.84007277E-01,-.20565939E-01,.10436127E-01,.64718686,1.5019916,-.28296044E-02
-1924.5454,-.36967142E-01,-.35009997E-01,-.30949690E-01,.41518074E-02,.69841418,1.5027804,-.17252033E-02
-1924.0752,.22783758E-01,-.13163973E-01,.55678920E-02,.69979883E-02,.69125161,1.5021887,-.14117210E-02
-1924.0752,.22783758E-01,-.13163973E-01,.55678920E-02,.69979883E-02,.69125161,1.5021887,-.14117210E-02
-1924.6404,.38011544E-01,-.11482981E-01,.16917396E-02,.24945545E-01,.67728030,1.4990454,-.19654694E-02
-1927.1357,.80700552E-01,-.11235047,.53125174E-01,.44884358E-01,.64946120,1.5002008,-.77729600E-03
-1925.3920,.97492557E-01,-.35782834E-01,.45221098E-01,.27361075E-01,.64074047,1.4981679,-.11444658E-02
-1926.5465,.70605044E-01,-.49623291E-01,.10519087E-01,.32649010E-01,.61054489,1.4960382,-.15934550E-02
-1925.7428,.99598225E-01,-.46894683E-01,.44530316E-02,.30511613E-01,.65586556,1.5016736,-.27981378E-02
-1924.9167,.58854167E-01,-.13594287E-01,.50808787E-01,.17038224E-01,.72386552,1.4986355,-.39470056E-03
-1924.7002,-.10524226,-.57984584E-01,-.26279419E-01,.17850488E-01,.72202649,1.4984339,-.10560445E-02
-1923.2994,.24900045E-01,-.35672254E-01,.56069646E-02,.30376096E-01,.68896876,1.4984962,-.64574270E-03
-1928.2397,.38154970E-02,.31505597E-01,.57114331E-02,-.28165303E-03,.70009347,1.5057458,-.58711926E-02
-1930.3362,-.75203795E-01,-.64269043E-01,-.42394684E-02,.37984463E-01,.63160877,1.4936295,-.22208156E-02
-1925.7639,-.10219455,.67324433E-02,-.49344811E-01,-.55273948E-02,.72026986,1.4947871,-.19225555E-02
-1930.1333,.17140151,.27081565E-02,.75791530E-01,.31496999E-02,.65426610,1.4864717,-.66679570E-02
