NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
87000,24694,.28341875,.29024681,.44000149E-01,3.9210000,4.0181755
88000,25007,.28367215,.30571800,.40999889E-01,3.9619999,3.9597818
89000,25320,.28402707,.31526016,.43999910E-01,4.0059998,3.9047423
90000,25639,.28447031,.32391878,.44000149E-01,4.0500000,3.8481239
91000,25956,.28474562,.30952388,.43999910E-01,4.0939999,3.7924231
92000,26293,.28509310,.31671319,.72999954E-01,4.1669998,3.7571622
93000,26609,.28533286,.30739084,.44000149E-01,4.2110000,3.7017363
94000,26903,.28556095,.30677343,.42999983E-01,4.2539999,3.6521814
95000,27224,.28584113,.31217843,.46000004E-01,4.3000000,3.5974434
96000,27513,.28589120,.29064752,.40999889E-01,4.3409998,3.5479978
97000,27829,.28621347,.31715160,.39000034E-01,4.3799999,3.4894886
98000,28144,.28641231,.30569920,.43999910E-01,4.4239998,3.4355791
99000,28465,.28673752,.31860862,.44000149E-01,4.4679999,3.3802346
100000,28761,.28685656,.29864115,.44999838E-01,4.5129998,3.3326937
101000,29059,.28702553,.30392252,.39000034E-01,4.5519998,3.2803410
102000,29368,.28723592,.30848519,.37000179E-01,4.5890000,3.2239256
103000,29679,.28748218,.31260127,.46000004E-01,4.6350000,3.1735515
104000,29976,.28764550,.30446690,.43999910E-01,4.6789999,3.1255769
105000,30268,.28784196,.30827414,.52999973E-01,4.7319999,3.0848362
106000,30579,.28810125,.31532681,.81000090E-01,4.8130000,3.0567799
107000,30888,.28837186,.31705601,.46999931E-01,4.8599999,3.0071328
108000,31183,.28853878,.30639983,.39999962E-01,4.8999999,2.9568450
109000,31461,.28861814,.29718840,.42999983E-01,4.9429998,2.9127578
110000,31748,.28870165,.29780434,.44000149E-01,4.9870000,2.8670380
111000,32057,.28892575,.31357720,.34999847E-01,5.0219998,2.8109225
112000,32381,.28922105,.32199903,.35000086E-01,5.0569999,2.7515914
113000,32688,.28943199,.31305721,.39000034E-01,5.0960000,2.6989094
114000,33011,.28967923,.31761706,.37999868E-01,5.1339998,2.6421957
115000,33332,.28997792,.32402892,.37000179E-01,5.1710000,2.5858103
116000,33631,.29007563,.30131202,.42999983E-01,5.2140000,2.5377766
117000,33944,.29025906,.31153794,.37999868E-01,5.2519999,2.4842714
118000,34298,.29063599,.33473618,.44000149E-01,5.2960000,2.4245668
119000,34591,.29073482,.30239691,.41999817E-01,5.3379998,2.3778798
120000,34888,.29084803,.30432008,.32999992E-01,5.3709998,2.3264890
121000,35198,.29102794,.31261678,.13000011,5.5009999,2.3133644
122000,35512,.29124575,.31760140,.40999889E-01,5.5419998,2.2609961
123000,35827,.29146459,.31816304,.42999983E-01,5.5849998,2.2094008
124000,36132,.29160098,.30837710,.44000149E-01,5.6289999,2.1604941
125000,36414,.29153165,.28293434,.31999826E-01,5.6609998,2.1121092
126000,36738,.29175692,.31991494,.48000097E-01,5.7089999,2.0608840
127000,37073,.29204549,.32840634,.36999941E-01,5.7459998,2.0035751
128000,37402,.29227449,.32135731,.42000055E-01,5.7879999,1.9495541
129000,37717,.29242260,.31138087,.51000118E-01,5.8390000,1.9015414
130000,38034,.29261552,.31750187,.38999796E-01,5.8779998,1.8492966
131000,38329,.29269072,.30246672,.46000004E-01,5.9239998,1.8038300
132000,38627,.29276787,.30287388,.53000212E-01,5.9770000,1.7598162
133000,38927,.29283628,.30186628,.38999796E-01,6.0159998,1.7112843
134000,39284,.29317688,.33847669,.45000076E-01,6.0609999,1.6533366
135000,39602,.29333120,.31401067,.46000004E-01,6.1069999,1.6034691
136000,39916,.29352594,.31981540,.39999962E-01,6.1469998,1.5529198
137000,40226,.29367243,.31359486,.44000149E-01,6.1910000,1.5042717
138000,40529,.29375085,.30449482,.44999838E-01,6.2359998,1.4572566
139000,40855,.29392851,.31844546,.42999983E-01,6.2789998,1.4054939
140000,41164,.29404782,.31063249,.38000107E-01,6.3169999,1.3559667
141000,41494,.29423326,.32019466,.46999931E-01,6.3639998,1.3045786
142000,41805,.29434916,.31069100,.36999941E-01,6.4009998,1.2547828
143000,42078,.29435799,.29561141,.48000097E-01,6.4489999,1.2141494
144000,42399,.29455848,.32322882,.36000013E-01,6.4849999,1.1625860
145000,42722,.29482007,.33248970,.36000013E-01,6.5209999,1.1108992
146000,43038,.29493145,.31108155,.42999983E-01,6.5639999,1.0618190
147000,43337,.29495295,.29809094,.42000055E-01,6.6059999,1.0156628
148000,43646,.29501764,.30452715,.42000055E-01,6.6480000,.96781817
149000,43978,.29521616,.32459729,.40999889E-01,6.6889999,.91593882
150000,44290,.29538170,.32004738,.45000076E-01,6.7340000,.86816753
151000,44590,.29555539,.32160838,.40999889E-01,6.7749999,.82199482
152000,44883,.29560738,.30345825,.49000025E-01,6.8239999,.77798738
153000,45203,.29571532,.31212244,.46999931E-01,6.8709998,.72915926
154000,45529,.29582494,.31259651,.41000128E-01,6.9119999,.67876632
155000,45871,.29599520,.32221581,.43999910E-01,6.9559999,.62613249
156000,46198,.29613352,.31757351,.46000004E-01,7.0019999,.57625013
157000,46519,.29632350,.32595952,.42999983E-01,7.0449998,.52717480
158000,46857,.29654985,.33208639,.46000004E-01,7.0909998,.47563891
159000,47176,.29671091,.32215873,.45000076E-01,7.1359999,.42716771
160000,47523,.29695085,.33510205,.40999889E-01,7.1769998,.37408052
161000,47845,.29704346,.31186051,.47000170E-01,7.2240000,.32537820
162000,48187,.29726364,.33271241,.49999952E-01,7.2739999,.27367883
163000,48509,.29736499,.31378397,.44999838E-01,7.3189998,.22496091
164000,48836,.29748030,.31627532,.50000191E-01,7.3690000,.17563920
165000,49139,.29751179,.30267738,.46999931E-01,7.4159999,.12994110
166000,49469,.29764818,.32015162,.40999889E-01,7.4569998,.80043399E-01
167000,49808,.29779491,.32215205,.41000128E-01,7.4979999,.28903308E-01
167575,50000,.29787057,.31984601,.30999899E-01,7.5289998,.0000000
