ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,SampleVariable1
1,0,.49907673,.15559415E-02,1,1,-1.0580863,-.52753715
1,0,.49920886,.0000000,1,1,-1.2074597,-.75963302
1,0,.49938960,.0000000,1,1,-1.2126947,.76649358
1,0,.49931876,.13949127E-04,1,3,-1.2394280,.80061166
1,0,.49950109,.0000000,1,1,-.92053366,.56482300E-01
1,0,.49962736,.0000000,1,1,-1.0873376,-.58034318
1,0,.49934703,.79691995E-04,1,3,-1.4270254,1.0080544
1,0,.49932055,.0000000,1,1,-2.2792145,1.6494096
1,0,.49920929,.75246399E-04,1,3,-.94053117,-.20781067
1,0,.49935896,.0000000,1,1,-1.0331289,-.47789198
1,0,.49939075,.46723698E-03,1,2,-.92301675,.90312987E-01
1,0,.49956473,.0000000,1,1,-.94400475,.22390275
1,0,.49958009,.45977858E-03,1,2,-.95802533,-.27959541
1,0,.49958307,.0000000,1,1,-1.6356786,1.1972803
1,0,.49976425,.0000000,1,1,-.94010274,-.20573871
1,0,.49980940,.0000000,1,1,-1.4108882,-.99191705
1,0,.49980717,.62181121E-03,1,2,-2.1307954,-1.5568281
1,0,.49998801,.0000000,1,1,-.92840434,.13759218
1,0,.49981689,.62899847E-05,1,3,-.91894668,-.40369371E-02
1,0,.49979481,.0000000,1,1,-1.7430369,-1.2838212
1,0,.49960062,.62082429E-05,1,3,-1.9619651,-1.4443175
1,0,.49978101,.0000000,1,1,-1.5249062,1.1008793
1,0,.49971292,.0000000,1,1,-2.6933414,1.8838274
1,0,.49971569,.11712049E-02,1,3,-.93173724,-.15999194
1,0,.49986814,.0000000,1,1,-1.0114780,-.43020811
1,0,.49984579,.96329524E-05,1,1,-1.8376083,1.3554850
1,0,.49980639,.0000000,1,3,-.91983197,.42271473E-01
1,0,.49987273,.34321964E-03,1,1,-1.2988921,-.87172657
1,0,.49983189,.0000000,1,1,-2.2504402,-1.6318711
1,0,.49988902,.0000000,1,2,-.95216090,-.25776877
1,0,.50001134,.18947375E-03,1,1,-1.1254311,.64263924
1,0,.50002637,.0000000,1,2,-1.0246540,-.45981628
1,0,.50020551,.0000000,1,1,-.93235959,-.16383563
1,0,.50035706,.47541685E-03,1,1,-1.0121341,-.43173051
1,0,.50053595,.0000000,1,1,-.92620371,-.12054195
1,0,.50024417,.48390424E-03,1,4,-.98861997,-.37331336
1,0,.50019952,.0000000,1,1,-1.9686381,1.4489303
1,0,.50027866,.30093193E-04,1,2,-.95394034,.26458195
1,0,.50027288,.0000000,1,2,-.97407147,.33206305
1,0,.50045116,.0000000,1,1,-.96980728,.31896316
1,0,.50056859,.44889080E-03,1,1,-1.1564539,.68922469
1,0,.50066930,.0000000,1,1,-1.4010213,.98191933
1,0,.50084725,.0000000,1,1,-.93252259,.16482751
1,0,.50105904,.84509324E-04,1,2,-1.0778519,-.56376120
1,0,.50064129,.0000000,1,5,-.98769923,.37083878
1,0,.50071940,.92815479E-03,1,3,-.91897223,.82093786E-02
1,0,.50067910,.0000000,1,2,-1.0593020,.52983674
1,0,.50059157,.43841184E-04,1,2,-1.3449959,-.92310065
1,0,.50076860,.0000000,1,1,-1.1070795,-.61341820
1,0,.50054609,.40447162E-03,1,6,-1.3163354,-.89151204
1,0,.50053014,.36253485E-03,1,6,-.95673919,-.27495692
1,0,.50013305,.77606547E-03,1,5,-1.3290525,-.90566435
1,0,.50024519,.0000000,1,1,-1.5293146,-1.1048765
1,0,.50049665,.34105708E-04,1,2,-1.0433236,.49876866
1,0,.50034349,.19382245E-03,1,3,-1.1786562,-.72071865
1,0,.50051912,.0000000,1,1,-.95601646,.27231571
1,0,.50067939,.0000000,1,1,-1.0003370,.40348094
1,0,.49995233,.53410634E-05,1,7,-1.4480708,-1.0287198
1,0,.49983978,.0000000,1,1,-3.1699451,-2.1217948
1,0,.50001496,.0000000,1,1,-.91894208,-.26621290E-02
1,0,.50001218,.11468832E-03,1,3,-.92049232,-.55745564E-01
1,0,.50016410,.0000000,1,1,-.98840994,-.37275034
1,0,.50014222,.37766892E-04,1,1,-1.8148582,1.3385961
1,0,.50029823,.0000000,1,3,-1.0037204,-.41178121
1,0,.50038976,.42890677E-03,1,1,-1.2749588,-.84382491
1,0,.50041659,.0000000,1,2,-1.1188461,-.63230944
1,0,.50012348,.13609908E-02,1,2,-2.9506010,2.0157691
1,0,.50029772,.0000000,1,1,-.93408100,.17402567
1,0,.50044906,.0000000,1,1,-1.0016577,-.40674099
1,0,.50037542,.44875607E-03,1,3,-.92736253,-.12979982
1,0,.50054891,.0000000,1,1,-.92838654,-.13746281
1,0,.50069967,.48118761E-03,1,4,-.92114712,.66461764E-01
1,0,.50082829,.0000000,1,1,-1.0592842,-.52980307
1,0,.50100161,.42472578E-03,1,1,-.91990411,.43944911E-01
1,0,.50051586,.0000000,1,7,-.93660897,-.18799167
1,0,.50059408,.89135345E-03,1,1,-1.2562555,-.82136101
1,0,.50065985,.0000000,1,1,-1.6264560,1.1895524
1,0,.50077299,.0000000,1,1,-1.8156414,1.3391810
1,0,.50094567,.0000000,1,1,-1.0573234,-.52608916
1,0,.50073575,.12843385E-03,1,3,-1.1914679,.73828097
1,0,.50083220,.0000000,1,1,-1.4399818,1.0208264
1,0,.50077314,.34440638E-03,1,3,-1.4897228,1.0684421
1,0,.50086768,.26134112E-03,1,4,-1.1264504,-.64422330
1,0,.50098444,.0000000,1,1,-1.3010048,.87414673
1,0,.50119846,.95698352E-04,1,2,-.91895688,.60579816E-02
1,0,.50135955,.0000000,1,1,-.95009670,.24963240
1,0,.50134705,.42807979E-03,1,3,-.96982421,-.31901623
1,0,.50151840,.0000000,1,1,-.92855234,-.13866364
1,0,.50147544,.0000000,1,1,-1.9055444,1.4047105
1,0,.50164663,.41450898E-04,1,1,-.96136504,-.29129541
1,0,.50181771,.0000000,1,1,-.92822518,-.13628384
1,0,.50172526,.0000000,1,1,-2.3874955,-1.7138010
1,0,.50179194,.0000000,1,1,-2.7497645,1.9135443
1,0,.50196279,.18571370E-02,1,1,-2.6844208,1.8790861
1,0,.50189769,.0000000,1,4,-1.0442115,.50054562
1,0,.50180134,.0000000,1,2,-1.3848553,.96531528
1,0,.50172700,.70298534E-03,1,3,-1.4145654,.99561729
1,0,.50181476,.0000000,1,2,-.91951864,-.34062038E-01
1,0,.50188775,.29002224E-03,1,2,-.94215273,.21547250
1,0,.50185747,.0000000,1,1,-1.8260851,-1.3469570
1,0,.50202742,.0000000,1,1,-1.3616667,-.94098685
1,0,.50189442,.29371372E-03,1,3,-1.2757139,.84471932
1,0,.50206413,.0000000,1,1,-1.1555510,.68791348
1,0,.50219982,.36083383E-04,1,1,-1.2604226,-.82641887
1,0,.50219840,.0000000,1,2,-1.2464954,.80939098
1,0,.50221318,.38473210E-03,1,2,-1.0056210,.41637112
1,0,.50236996,.0000000,1,1,-1.0430040,.49812742
1,0,.50236839,.0000000,1,2,-.93690439,.18955663
1,0,.50253233,.40264070E-03,1,1,-.95201144,-.25718827
1,0,.50253662,.0000000,1,3,-.93556755,-.18236785
1,0,.50265337,.43864907E-03,1,1,-1.1019533,-.60500374
1,0,.50281504,.0000000,1,2,-.91909282,.17566449E-01
1,0,.50282002,.0000000,1,1,-1.5778244,-1.1479423
1,0,.50298833,.10697931E-03,1,1,-1.5781541,-1.1482295
1,0,.50296353,.0000000,1,1,-2.4226498,-1.7341922
1,0,.50256226,.20444207E-03,1,5,-1.7210495,-1.2665788
1,0,.50234563,.68916535E-04,1,2,-2.7320413,-1.9042598
1,0,.50234999,.0000000,1,2,-1.4638280,-1.0439248
1,0,.50236540,.36038721E-03,1,2,-1.1686926,-.70675886
1,0,.50248092,.0000000,1,1,-1.3372621,.91468416
1,0,.50239788,.0000000,1,1,-2.6990221,1.8868405
1,0,.50256560,.0000000,1,1,-1.5319272,1.1072386
1,0,.50260219,.11509928E-02,1,1,-2.0242842,-1.4868394
1,0,.50276972,.0000000,1,1,-1.1644370,-.70071169
1,0,.50288038,.0000000,1,1,-1.3490527,.92748500
1,0,.50298031,.37333283E-05,1,2,-1.1366925,-.65993018
1,0,.50314749,.0000000,1,1,-.91917785,.21877812E-01
1,0,.50318936,.0000000,1,1,-1.3849252,.96538769
1,0,.50301001,.79678912E-03,1,2,-2.2797629,-1.6497420
1,0,.50317696,.0000000,1,1,-1.0161630,-.44096366
1,0,.50291618,.81042647E-04,1,3,-1.3438368,.92184406
1,0,.50308293,.0000000,1,1,-.98199027,-.35511050
1,0,.50324055,.0000000,1,1,-1.0092576,.42501545
1,0,.50328717,.20927068E-03,1,2,-1.2487745,-.81220196
1,0,.50292290,.0000000,1,5,-.92732690,.12952506
1,0,.50276779,.92885527E-03,1,3,-.94507909,.22865065
1,0,.50249280,.0000000,1,4,-1.2228791,.77966733
1,0,.50244055,.0000000,1,3,-1.0785934,-.56507505
1,0,.50260640,.22202995E-03,1,1,-.99306980,-.38504875
1,0,.50277214,.0000000,1,1,-.96932501,.31744756
1,0,.50234433,.37332315E-03,1,3,-2.8826994,1.9817976
1,0,.50234571,.0000000,1,2,-2.4657124,1.7588484
1,0,.50228652,.92929349E-03,1,3,-1.0972299,-.59714550
1,0,.50224272,.32300581E-03,1,4,-.96216211,.29401898
1,0,.50239905,.0000000,1,1,-.98911642,.37464085
1,0,.50245043,.0000000,1,1,-1.4086809,-.98968917
1,0,.50261540,.15480878E-03,1,1,-.96329530,.29784818
1,0,.50274717,.0000000,1,1,-1.0684766,.54687852
1,0,.50291194,.0000000,1,1,-.97512197,-.33521167
1,0,.50266796,.44308319E-03,1,2,-2.2892549,-1.6554856
1,0,.50255052,.0000000,1,3,-1.5146715,-1.0915429
1,0,.50269780,.46235982E-03,1,1,-1.5681337,1.1394694
1,0,.50264744,.0000000,1,1,-2.6169360,-1.8428225
1,0,.50251149,.45360383E-04,1,3,-2.6860762,-1.8799668
1,0,.50267573,.0000000,1,1,-2.2523917,-1.6330665
1,0,.50283987,.0000000,1,1,-1.0809190,.56917564
1,0,.50300389,.0000000,1,1,-.97620526,-.33842791
1,0,.50283679,.27276823E-03,1,3,-1.0123446,.43221766
1,0,.50290371,.0000000,1,1,-1.3605771,.93982824
1,0,.50258543,.31654004E-03,1,4,-.92033059,-.52764666E-01
1,0,.50247452,.17383227E-03,1,1,-2.7196839,-1.8977594
1,0,.50263813,.0000000,1,1,-2.1281766,-1.5551450
1,0,.50263641,.0000000,1,2,-1.2818158,-.85191232
1,0,.50279980,.20950443E-03,1,1,-1.0041636,-.41285618
1,0,.50261797,.0000000,1,3,-1.2580058,-.82348930
1,0,.50253677,.22328748E-03,1,2,-1.5456732,1.1195844
1,0,.50269988,.0000000,1,1,-1.0837431,-.57411599
1,0,.50283483,.0000000,1,1,-1.1731786,.71307790
1,0,.50262039,.17523404E-03,1,4,-1.9960938,1.4677570
1,0,.50278314,.16630997E-03,1,1,-1.3374828,.91492541
1,0,.50294579,.0000000,1,1,-1.1769004,.71827837
1,0,.50306452,.0000000,1,2,-1.2657513,.83284187
1,0,.50322692,.26687217E-03,1,1,-.92427299,-.10329040
1,0,.50335930,.0000000,1,1,-1.0202803,.45020386
1,0,.50335768,.43680878E-03,1,3,-.93468799,.17747934
1,0,.50311692,.0000000,1,4,-1.0097266,-.42611745
1,0,.50327451,.0000000,1,3,-.91949827,-.33458565E-01
1,0,.50343287,.83143201E-03,1,1,-.92977594,.14722366
1,0,.50340359,.0000000,1,2,-1.0165784,.44190459
1,0,.50339769,.25273898E-03,1,2,-1.0390041,-.49003168
1,0,.50326662,.0000000,1,2,-1.5442371,1.1183010
1,0,.50345046,.97711241E-04,1,2,-.91959874,-.36337468E-01
1,0,.50334908,.0000000,1,2,-1.4290018,-1.0100131
1,0,.50336937,.0000000,1,1,-1.9983195,1.4692726
1,0,.50314310,.95831542E-03,1,3,-2.3734073,-1.7055608
1,0,.50327141,.0000000,1,1,-2.4795991,-1.7667261
1,0,.50316176,.12373840E-03,1,1,-4.2835039,-2.5940568
1,0,.50315982,.0000000,1,2,-3.0029837,-2.0415901
1,0,.50290422,.27518556E-03,1,5,-1.0558661,-.52331165
1,0,.50292446,.42528994E-03,1,2,-.95749968,-.27770900
1,0,.50233330,.49186793E-03,1,5,-3.2298655,-2.1498497
1,0,.50235434,.55804759E-04,1,2,-2.9263438,-2.0036992
1,0,.50236680,.0000000,1,1,-3.5405985,-2.2898297
1,0,.50238852,.0000000,1,2,-3.0497877,-2.0643881
1,0,.50223606,.13620946E-03,1,3,-1.6063019,-1.1724874
1,0,.50197678,.42073927E-04,1,4,-.92492947,.10946175
1,0,.50211393,.0000000,1,1,-.99835853,-.39854735
1,0,.50220754,.41264320E-03,1,4,-.91893947,-.13680907E-02
1,0,.50234175,.42407825E-03,1,1,-1.0013027,-.40586744
1,0,.50249762,.0000000,1,1,-1.0125474,-.43268660
1,0,.50245111,.0000000,1,1,-2.0417516,1.4985414
1,0,.50231863,.52488817E-04,1,3,-.92063489,.58247038E-01
1,0,.50208985,.44217024E-03,1,4,-.93825206,.19653766
1,0,.50217684,.43339376E-03,1,3,-.92639643,-.12213020
1,0,.50219566,.0000000,1,2,-1.2900995,-.86158106
1,0,.50235445,.0000000,1,1,-1.0189525,.44724482
1,0,.50223764,.19647096E-03,1,2,-1.4688274,1.0487028
1,0,.50239627,.0000000,1,1,-1.0851958,-.57664081
1,0,.50239766,.86660502E-04,1,2,-1.0883521,.58208855
1,0,.50232300,.0000000,1,1,-2.4055199,1.7242861
1,0,.50222021,.20082262E-03,1,4,-.93551765,-.18209400
1,0,.50232313,.0000000,1,1,-1.1266910,-.64459665
1,0,.50235462,.0000000,1,1,-1.6351144,1.1968090
1,0,.50251270,.50105480E-04,1,1,-1.0546004,-.52088744
1,0,.50251111,.0000000,1,2,-1.0282517,-.46757499
1,0,.50251049,.85177255E-04,1,2,-1.2179831,.77336216
1,0,.50252188,.0000000,1,1,-1.8370811,-1.3550960
1,0,.50246879,.0000000,1,2,-2.0222991,-1.4855036
1,0,.50254995,.54620771E-03,1,2,-1.2786070,.84813736
1,0,.50247345,.11476794E-03,1,3,-2.7705225,1.9243617
1,0,.50172289,.0000000,1,6,-3.3315550,2.1966413
1,0,.50174973,.0000000,1,1,-3.8647361,2.4272608
1,0,.50190701,.13734090E-02,1,1,-1.0728768,-.55486617
1,0,.50176274,.0000000,1,4,-1.0851462,.57655477
1,0,.50187513,.0000000,1,1,-1.2378605,.79865130
1,0,.50207532,.77598733E-03,1,3,-1.0872283,.58015467
1,0,.50209396,.0000000,1,2,-1.0492190,.51045178
1,0,.50224670,.0000000,1,1,-1.0616643,.53427665
1,0,.50240322,.26176801E-03,1,1,-1.0317710,-.47504203
1,0,.50214875,.0000000,1,2,-3.1133446,-2.0949492
1,0,.50230349,.20398019E-04,1,2,-1.8342874,-1.3530328
1,0,.50230216,.0000000,1,2,-1.4271499,-1.0081780
1,0,.50245833,.0000000,1,1,-1.0305092,-.47237838
1,0,.50240337,.58981099E-03,1,1,-2.1474979,1.5675200
1,0,.50265023,.0000000,1,2,-.93779574,-.19420199
1,0,.50209656,.33467500E-03,1,7,-1.2409429,-.80250154
1,0,.50209411,.0000000,1,2,-1.2446227,-.80707398
1,0,.50214843,.72190060E-03,1,2,-.95243387,-.25882558
1,0,.50223968,.0000000,1,2,-.94530229,-.22962472
1,0,.50239504,.43218956E-03,1,1,-.91979032,-.41274293E-01
1,0,.50219532,.0000000,1,2,-2.8047214,1.9420519
1,0,.50235054,.0000000,1,1,-.93087354,.15449922
1,0,.50246312,.32613754E-03,1,1,-1.0776506,.56340404
1,0,.50261816,.0000000,1,1,-.92665875,.12425951
1,0,.50279454,.0000000,1,2,-.98427722,.36149324
1,0,.50264955,.32828506E-03,1,3,-1.3561312,.93508577
1,0,.50243268,.11878808E-03,1,3,-2.9809573,2.0307727
1,0,.50258730,.0000000,1,1,-1.2605341,-.82655375
1,0,.50274183,.0000000,1,1,-.91893885,.79122447E-03
1,0,.50275768,.66941047E-03,1,1,-1.5099168,1.0871782
1,0,.50277977,.0000000,1,2,-1.2253456,.78282451
1,0,.50287519,.22437058E-03,1,2,-.93038067,-.15127549
1,0,.50303880,.0000000,1,2,-.94036701,.20701920
1,0,.50275655,.31630603E-03,1,4,-1.0550479,-.52174585
1,0,.50291045,.0000000,1,1,-.91976068,.40550000E-01
1,0,.50278690,.22090851E-03,1,1,-3.1872166,-2.1299193
1,0,.50259321,.0000000,1,7,-1.0693775,.54852343
1,0,.50213890,.48518877E-03,1,5,-1.3045825,-.87823005
1,0,.50214929,.0000000,1,1,-1.9284869,1.4209492
1,0,.50228433,.0000000,1,1,-1.9898485,-1.4634958
1,0,.50243761,.0000000,1,1,-1.7348846,1.2774554
1,0,.50248528,.91904317E-03,1,2,-1.8467310,-1.3621986
1,0,.50263836,.0000000,1,1,-1.6742254,-1.2290540
1,0,.50253322,.27025687E-04,1,3,-.91926660,-.25615182E-01
1,0,.50256161,.19414514E-03,1,3,-1.3930169,.97373343
1,0,.50261538,.0000000,1,1,-1.7820885,1.3138874
1,0,.50248074,.0000000,1,1,-4.5317419,2.6880489
1,0,.50244904,.62198860E-03,1,4,-.95285066,.26043091
1,0,.50260045,.0000000,1,1,-.95635409,.27355277
1,0,.50269028,.37462243E-03,1,1,-1.1847628,.72914235
1,0,.50284259,.0000000,1,1,-1.0693545,-.54848140
1,0,.50246430,.65176035E-03,1,4,-2.4900655,1.7726404
1,0,.50248325,.0000000,1,1,-3.0619892,2.0702901
1,0,.50263535,.0000000,1,1,-1.2524272,.81668680
1,0,.50251450,.37190080E-03,1,3,-.92207178,-.79161139E-01
1,0,.50273690,.39900596E-03,1,2,-.95991003,.28625688
1,0,.50287370,.0000000,1,1,-1.0101385,.42708314
1,0,.50297485,.0000000,1,1,-1.1911219,.73781213
1,0,.50283286,.34713046E-03,1,3,-1.2306470,.78956762
1,0,.50282459,.0000000,1,1,-1.9736183,1.4523634
1,0,.50249825,.11266617E-03,1,3,-2.9836444,2.0320954
1,0,.50254182,.0000000,1,1,-3.4210874,2.2370288
1,0,.50259420,.16927995E-03,1,2,-3.4789549,2.2627489
1,0,.50274543,.0000000,1,1,-1.0122847,.43207903
1,0,.50274302,.0000000,1,1,-1.7158806,-1.2624913
1,0,.50289411,.0000000,1,1,-1.2000050,.74975524
1,0,.50304512,.10116454E-03,1,1,-.96352855,-.29863028
1,0,.50301332,.0000000,1,2,-1.0748519,-.55841454
1,0,.50287268,.24080523E-03,1,2,-1.6867808,-1.2392274
1,0,.50261672,.0000000,1,6,-1.1005353,.60265536
1,0,.50262374,.70176821E-03,1,2,-1.3505262,.92907227
1,0,.50249110,.0000000,1,1,-4.0955202,2.5205482
1,0,.50252705,.0000000,1,2,-1.2610098,.82712912
1,0,.50257512,.22585015E-03,1,1,-1.6741961,1.2290301
1,0,.50255203,.0000000,1,3,-1.0029955,-.41001709
1,0,.50270222,.37778461E-03,1,1,-.92339761,.94435993E-01
1,0,.50253277,.0000000,1,2,-2.0575029,1.5090158
1,0,.50241840,.0000000,1,1,-4.1497313,2.5419649
1,0,.50256846,.81710274E-03,1,1,-1.0258815,-.46247810
1,0,.50201946,.0000000,1,9,-1.0903311,-.58547856
1,0,.50195374,.0000000,1,2,-1.3326103,.90958422
1,0,.50210339,.58162991E-03,1,1,-1.0585339,-.52838505
1,0,.50182283,.0000000,1,4,-1.0485985,-.50923475
1,0,.50176869,.0000000,1,1,-2.1837816,1.5904987
1,0,.50164555,.12078239E-03,1,4,-1.2502613,.81403048
1,0,.50179485,.0000000,1,1,-.99950701,.40141869
1,0,.50157003,.27292625E-03,1,3,-1.4756162,1.0551566
1,0,.50171917,.0000000,1,1,-1.3629048,-.94230172
1,0,.50172224,.15291796E-03,1,2,-1.1749533,-.71556242
1,0,.50173052,.0000000,1,1,-1.8109516,1.3356744
1,0,.50144290,.0000000,1,2,-5.4305290,-3.0038610
1,0,.50159181,.29786858E-02,1,1,-5.0498505,-2.8743389
1,0,.50145150,.0000000,1,3,-1.8109753,-1.3356922
1,0,.50160023,.48182027E-03,1,1,-1.3675936,.94726452
1,0,.50155744,.0000000,1,3,-.92663808,-.12409310
1,0,.50148037,.33753579E-03,1,2,-1.2478664,-.81108308
1,0,.50162883,.0000000,1,1,-1.1171089,.62955606
1,0,.50175043,.0000000,1,1,-1.2113338,-.76471597
1,0,.50188206,.25201304E-04,1,2,-1.1437540,.67054527
1,0,.50190020,.0000000,1,1,-1.7184917,-1.2645578
1,0,.50188640,.0000000,1,1,-2.5048520,-1.7809624
1,0,.50174648,.36173030E-03,1,9,-1.2299596,-.78869650
1,0,.50168983,.0000000,1,3,-.98525676,.36419287
1,0,.50127636,.54544608E-03,1,5,-1.0589766,.52922218
1,0,.50112742,.0000000,1,2,-1.7572049,1.2948099
1,0,.50124350,.0000000,1,1,-1.8694610,1.3787839
1,0,.50139089,.43106499E-03,1,1,-1.4859637,1.0649180
1,0,.50142525,.0000000,1,1,-1.9676722,1.4482636
1,0,.50145118,.45546827E-03,1,3,-1.3015858,-.87481118
1,0,.50143882,.0000000,1,1,-2.0791271,1.5232784
1,0,.50158588,.0000000,1,1,-.96868223,.31541623
1,0,.50161525,.0000000,1,1,-1.4775641,1.0570010
1,0,.50171404,.11382949E-03,1,2,-.97705750,.34093684
1,0,.50173210,.0000000,1,1,-1.5515293,1.1248029
1,0,.50159233,.13148622E-03,1,4,-.95283586,-.26037406
1,0,.50159004,.0000000,1,1,-1.6584375,-1.2161406
1,0,.50158910,.29191379E-04,1,2,-1.1463648,.67442761
1,0,.50151366,.0000000,1,1,-2.5530801,1.8078393
1,0,.50160907,.99620110E-04,1,2,-1.6288062,1.1915265
1,0,.50175544,.0000000,1,1,-1.6110334,1.1765159
1,0,.50168021,.72075827E-03,1,3,-1.9290663,-1.4213570
1,0,.50168683,.0000000,1,2,-1.7102348,-1.2580113
1,0,.50130010,.25523791E-03,1,5,-1.1979388,-.74699430
1,0,.50139074,.35083872E-03,1,2,-.99398013,-.38740572
1,0,.50149768,.40217278E-03,1,3,-.93380961,-.17245911
1,0,.50113573,.0000000,1,4,-1.4536414,-1.0341208
1,0,.50105045,.0000000,1,3,-1.7524600,-1.2911402
1,0,.50119600,.18453484E-03,1,1,-1.5890277,1.1576607
1,0,.50103433,.0000000,1,4,-.99947775,.40134577
1,0,.50102869,.0000000,1,3,-.94263094,.21768051
1,0,.50117271,.78301504E-03,1,1,-.94675976,.23588651
1,0,.50117034,.0000000,1,1,-1.6539434,-1.2124396
1,0,.50108005,.36239439E-03,1,3,-1.3825361,.96290973
1,0,.50122505,.0000000,1,1,-1.3369651,.91435936
1,0,.50136995,.0000000,1,1,-.97071406,.32179350
1,0,.50142866,.0000000,1,1,-1.3224146,-.89830512
1,0,.50148991,.23310149E-03,1,1,-1.6615451,-1.2186932
1,0,.50163462,.0000000,1,1,-1.1747179,.71523334
1,0,.50177924,.0000000,1,1,-.92098650,-.63999478E-01
1,0,.50163687,.13158879E-03,1,2,-1.5891245,1.1577444
1,0,.50178137,.0000000,1,1,-1.0780198,-.56405896
1,0,.50187870,.0000000,1,1,-1.2552474,-.82013271
1,0,.50193888,.31829270E-03,1,2,-.92567966,-.11611310
1,0,.50207948,.0000000,1,1,-.93835535,.19706249
1,0,.50190926,.28365067E-03,1,6,-1.1201860,-.63442493
1,0,.50167290,.36622981E-03,1,4,-1.1722494,-.71177368
1,0,.50178622,.13094153E-04,1,1,-1.2840431,.85452278
1,0,.50193001,.0000000,1,1,-1.0117493,.43083829
1,0,.50200416,.0000000,1,1,-1.2875881,-.85866124
1,0,.50214779,.0000000,1,1,-1.2025247,.75310846
1,0,.50220178,.85660176E-04,1,1,-1.5745217,1.1450617
1,0,.50225047,.0000000,1,1,-1.9733455,1.4521756
1,0,.50224601,.0000000,1,1,-2.6932792,1.8837944
1,0,.50224686,.53894258E-04,1,2,-2.3819263,1.7105483
1,0,.50239018,.0000000,1,1,-1.3086978,.88290345
1,0,.50244388,.0000000,1,1,-1.6812880,1.2347870
1,0,.50258706,.0000000,1,1,-1.1050508,.61010214
1,0,.50248775,.54482851E-05,1,1,-2.9542271,2.0175671
1,0,.50263083,.0000000,1,1,-1.3644637,.94395463
1,0,.50277384,.0000000,1,1,-1.3394904,.91711713
1,0,.50284570,.0000000,1,1,-1.6234471,1.1870203
1,0,.50298856,.39038048E-04,1,1,-.98805469,-.37179607
1,0,.50274159,.0000000,1,3,-1.4208447,1.0019044
1,0,.50276543,.22686633E-03,1,2,-.93922463,.20142543
1,0,.50274456,.0000000,1,2,-1.0266189,.46406984
1,0,.50266666,.12071305E-03,1,2,-1.3668531,-.94648252
1,0,.50267858,.0000000,1,2,-.99604527,-.39270024
1,0,.50278488,.12013818E-03,1,1,-1.1308591,.65103079
1,0,.50287701,.0000000,1,2,-1.6928390,-1.2441065
1,0,.50289319,.59351394E-03,1,3,-1.3638705,.94332600
1,0,.50303531,.0000000,1,1,-1.0909736,-.58657484
1,0,.50263850,.59981838E-03,1,4,-2.3062407,-1.6657144
1,0,.50278049,.0000000,1,1,-1.5762733,-1.1465904
1,0,.50292239,.16552491E-03,1,1,-.92811852,.13549900
1,0,.50306421,.0000000,1,1,-.92618453,.12038266
1,0,.50305244,.0000000,1,1,-1.6988099,-1.2488966
1,0,.50319414,.0000000,1,1,-.96970061,.31862856
1,0,.50333336,.42256977E-04,1,1,-.97814238,.34410418
1,0,.50340569,.0000000,1,3,-.99201550,-.38230085
1,0,.50340874,.34422416E-03,1,2,-.94070434,.20864233
1,0,.50345029,.0000000,1,2,-1.0313064,-.47406303
1,0,.50340689,.25428803E-03,1,2,-1.3338142,-.91090683
1,0,.50354805,.0000000,1,1,-.95102436,-.25332125
1,0,.50359562,.0000000,1,1,-1.3500766,.92858822
1,0,.50373363,.79279256E-04,1,1,-1.3607357,-.93999696
1,0,.50387458,.0000000,1,1,-1.2724606,-.84085916
1,0,.50370233,.35112895E-03,1,4,-1.0791030,-.56597612
1,0,.50367228,.0000000,1,2,-1.2616917,.82795308
1,0,.50374081,.43838434E-04,1,2,-1.1643871,-.70064056
1,0,.50345582,.0000000,1,2,-7.9222882,-3.7425525
1,0,.50332202,.16357414E-02,1,3,-2.8200614,-1.9499348
1,0,.50335103,.21879995E-04,1,2,-1.5686009,-1.1398793
1,0,.50349144,.0000000,1,1,-1.1627651,.69832161
1,0,.50336447,.29445075E-03,1,3,-.92619703,-.12048647
1,0,.50334066,.0000000,1,2,-1.0417308,.49556491
1,0,.50348084,.0000000,1,1,-.92057396,-.57191307E-01
1,0,.50342507,.16988623E-03,1,1,-2.1052607,-1.5403390
1,0,.50356515,.0000000,1,1,-1.6595984,-1.2170948
1,0,.50370515,.0000000,1,1,-1.0971923,-.59708248
1,0,.50373610,.0000000,1,1,-1.5857541,1.1548295
1,0,.50387597,.22787772E-03,1,1,-.98833296,-.37254375
1,0,.50385511,.0000000,1,2,-1.0577429,.52688588
1,0,.50370760,.30657308E-03,1,2,-1.7839902,-1.3153340
1,0,.50384418,.0000000,1,1,-1.7950653,-1.3237271
1,0,.50398378,.0000000,1,1,-1.3163842,-.89156680
1,0,.50390184,.0000000,1,1,-2.8644481,-1.9725666
1,0,.50376865,.63270249E-03,1,1,-6.3614475,-3.2992450
1,0,.50383298,.0000000,1,1,-6.6726178,-3.3922498
1,0,.50383096,.0000000,1,2,-2.2546308,-1.6344371
1,0,.50397034,.51926408E-03,1,1,-2.1137302,-1.5458277
1,0,.50410963,.0000000,1,1,-1.6456742,-1.2056000
1,0,.50410348,.0000000,1,1,-2.3750898,-1.7065470
1,0,.50415604,.0000000,1,1,-2.7441731,-1.9106201
1,0,.50429516,.94670585E-05,1,1,-1.0600332,-.53121495
